Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-30,5.590000152587891,5.590000152587891,5.550000190734863,5.550000190734863,3900,0,0
2020-12-01,5.53000020980835,5.53000020980835,5.489999771118164,5.510000228881836,82900,0,0
2020-12-02,5.489999771118164,5.510000228881836,5.489999771118164,5.510000228881836,6500,0,0
2020-12-03,5.570000171661377,5.570000171661377,5.489999771118164,5.5,5600,0,0
2020-12-04,5.489999771118164,5.510000228881836,5.420000076293945,5.510000228881836,105900,0,0
2020-12-07,5.480000019073486,5.510000228881836,5.420000076293945,5.420000076293945,7800,0,0
2020-12-08,5.360000133514404,5.480000019073486,5.360000133514404,5.480000019073486,2800,0,0
2020-12-09,5.489999771118164,5.489999771118164,5.409999847412109,5.480000019073486,2500,0,0
2020-12-10,5.460000038146973,5.5,5.389999866485596,5.5,2100,0,0
2020-12-11,5.510000228881836,5.510000228881836,5.420000076293945,5.420000076293945,1000,0,0
2020-12-14,5.539999961853027,5.539999961853027,5.5,5.53000020980835,32300,0,0
2020-12-15,5.559999942779541,5.559999942779541,5.389999866485596,5.550000190734863,15300,0,0
2020-12-16,5.559999942779541,5.730000019073486,5.559999942779541,5.730000019073486,2800,0,0
2020-12-17,5.670000076293945,5.670000076293945,5.599999904632568,5.599999904632568,3200,0,0
2020-12-18,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,0,0,0
2020-12-21,5.480000019073486,5.480000019073486,5.380000114440918,5.429999828338623,2300,0,0
2020-12-22,5.300000190734863,5.409999847412109,5.289999961853027,5.320000171661377,1500,0,0
2020-12-23,5.300000190734863,5.320000171661377,5.199999809265137,5.28000020980835,2200,0,0
2020-12-24,5.320000171661377,5.489999771118164,5.320000171661377,5.489999771118164,600,0,0
2020-12-28,5.409999847412109,5.409999847412109,5.340000152587891,5.340000152587891,800,0,0
2020-12-29,5.420000076293945,5.420000076293945,5.289999961853027,5.289999961853027,2100,0,0
2020-12-30,5.230000019073486,5.260000228881836,5.230000019073486,5.260000228881836,1900,0,0
2020-12-31,5.369999885559082,5.409999847412109,5.369999885559082,5.409999847412109,1200,0,0
2021-01-04,5.269999980926514,5.329999923706055,5.21999979019165,5.329999923706055,4700,0,0
2021-01-05,5.409999847412109,5.489999771118164,5.409999847412109,5.480000019073486,38900,0,0
2021-01-06,5.5,5.730000019073486,5.5,5.659999847412109,11600,0,0
2021-01-07,5.75,5.75,5.699999809265137,5.730000019073486,48300,0,0
2021-01-08,5.820000171661377,5.840000152587891,5.800000190734863,5.829999923706055,10000,0,0
2021-01-11,5.820000171661377,5.869999885559082,5.78000020980835,5.869999885559082,1500,0,0
2021-01-12,5.880000114440918,5.940000057220459,5.880000114440918,5.900000095367432,1500,0,0
2021-01-13,6.199999809265137,6.21999979019165,6.139999866485596,6.179999828338623,5500,0,0
2021-01-14,6.210000038146973,6.210000038146973,6.170000076293945,6.170000076293945,6200,0,0
2021-01-15,6.300000190734863,6.300000190734863,6.210000038146973,6.210000038146973,400,0,0
2021-01-19,6.019999980926514,6.039999961853027,6.019999980926514,6.039999961853027,1500,0,0
2021-01-20,6.159999847412109,6.159999847412109,6.139999866485596,6.139999866485596,1600,0,0
2021-01-21,6.059999942779541,6.090000152587891,6.010000228881836,6.010000228881836,1800,0,0
2021-01-22,5.989999771118164,5.989999771118164,5.989999771118164,5.989999771118164,800,0,0
2021-01-25,5.880000114440918,5.880000114440918,5.820000171661377,5.820000171661377,900,0,0
2021-01-26,5.78000020980835,5.860000133514404,5.78000020980835,5.789999961853027,900,0,0
2021-01-27,5.690000057220459,5.690000057220459,5.670000076293945,5.670000076293945,500,0,0
2021-01-28,5.880000114440918,5.880000114440918,5.800000190734863,5.820000171661377,2700,0,0
2021-01-29,5.849999904632568,5.849999904632568,5.630000114440918,5.679999828338623,1400,0,0
2021-02-01,5.599999904632568,5.760000228881836,5.599999904632568,5.760000228881836,10900,0,0
2021-02-02,5.769999980926514,5.769999980926514,5.75,5.75,1800,0,0
2021-02-03,5.789999961853027,5.909999847412109,5.789999961853027,5.909999847412109,1400,0,0
2021-02-04,5.929999828338623,5.989999771118164,5.909999847412109,5.909999847412109,2000,0,0
2021-02-05,6.21999979019165,6.21999979019165,6.159999847412109,6.199999809265137,4700,0,0
2021-02-08,6.519999980926514,6.650000095367432,6.519999980926514,6.590000152587891,3900,0,0
2021-02-09,6.659999847412109,7.050000190734863,6.659999847412109,7.050000190734863,32400,0,0
2021-02-10,6.929999828338623,7.170000076293945,6.929999828338623,7.170000076293945,43400,0,0
2021-02-11,6.860000133514404,6.860000133514404,6.860000133514404,6.860000133514404,1500,0,0
2021-02-12,7.039999961853027,7.039999961853027,7.039999961853027,7.039999961853027,1500,0,0
2021-02-16,7.369999885559082,7.369999885559082,7.260000228881836,7.260000228881836,2400,0,0
2021-02-17,7.650000095367432,7.889999866485596,7.650000095367432,7.889999866485596,15300,0,0
2021-02-18,7.409999847412109,7.449999809265137,7.400000095367432,7.449999809265137,900,0,0
2021-02-19,6.840000152587891,6.840000152587891,6.829999923706055,6.829999923706055,1000,0,0
2021-02-22,7.309999942779541,7.480000019073486,7.309999942779541,7.480000019073486,15600,0,0
2021-02-23,7.510000228881836,7.510000228881836,7.099999904632568,7.099999904632568,1200,0,0
2021-02-24,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,0,0
2021-02-25,7.179999828338623,7.630000114440918,7.179999828338623,7.309999942779541,11500,0,0
2021-02-26,7.25,7.320000171661377,7.25,7.28000020980835,37300,0,0
2021-03-01,7.539999961853027,7.539999961853027,7.380000114440918,7.449999809265137,29000,0,0
2021-03-02,7.329999923706055,7.329999923706055,7.329999923706055,7.329999923706055,1400,0,0
2021-03-03,7.0,7.119999885559082,7.0,7.119999885559082,400,0,0
2021-03-04,7.300000190734863,7.409999847412109,7.300000190734863,7.400000095367432,39300,0,0
2021-03-05,7.599999904632568,7.670000076293945,7.599999904632568,7.670000076293945,5100,0,0
2021-03-08,7.630000114440918,7.630000114440918,7.630000114440918,7.630000114440918,500,0,0
2021-03-09,7.489999771118164,7.670000076293945,7.489999771118164,7.659999847412109,5000,0,0
2021-03-10,7.159999847412109,7.25,7.159999847412109,7.25,1200,0,0
2021-03-11,7.25,7.25,7.25,7.25,0,0,0
2021-03-12,7.53000020980835,7.53000020980835,7.53000020980835,7.53000020980835,200,0,0
2021-03-15,7.579999923706055,7.579999923706055,7.579999923706055,7.579999923706055,200,0,0
2021-03-16,7.630000114440918,7.760000228881836,7.5,7.5,3500,0,0
2021-03-17,7.5,7.5,7.5,7.5,100,0,0
2021-03-18,7.320000171661377,7.320000171661377,7.320000171661377,7.320000171661377,20300,0,0
2021-03-19,7.28000020980835,7.300000190734863,7.110000133514404,7.110000133514404,3100,0,0
2021-03-22,7.389999866485596,7.389999866485596,7.389999866485596,7.389999866485596,600,0,0
2021-03-23,7.079999923706055,7.079999923706055,7.079999923706055,7.079999923706055,300,0,0
2021-03-24,7.079999923706055,7.079999923706055,7.079999923706055,7.079999923706055,0,0,0
2021-03-25,7.0,7.210000038146973,7.0,7.210000038146973,2300,0,0
2021-03-26,7.210000038146973,7.210000038146973,7.210000038146973,7.210000038146973,100,0,0
2021-03-29,6.829999923706055,7.110000133514404,6.829999923706055,6.96999979019165,600,0,0
2021-03-30,7.019999980926514,7.019999980926514,7.019999980926514,7.019999980926514,1200,0,0
2021-03-31,7.019999980926514,7.019999980926514,7.019999980926514,7.019999980926514,0,0,0
2021-04-01,6.96999979019165,6.96999979019165,6.889999866485596,6.889999866485596,1500,0,0
2021-04-05,6.809999942779541,6.820000171661377,6.809999942779541,6.820000171661377,300,0,0
2021-04-06,6.75,6.920000076293945,6.75,6.920000076293945,1800,0,0
2021-04-07,6.96999979019165,6.96999979019165,6.900000095367432,6.920000076293945,2400,0,0
2021-04-08,7.190000057220459,7.190000057220459,6.909999847412109,6.989999771118164,900,0,0
