Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-30,15.460000038146973,15.520000457763672,14.84000015258789,15.029999732971191,2589600,0,0
2020-12-01,15.050000190734863,15.1899995803833,14.890000343322754,15.140000343322754,2476500,0,0
2020-12-02,15.029999732971191,15.234999656677246,14.805000305175781,15.220000267028809,1949900,0,0
2020-12-03,15.300000190734863,15.630000114440918,15.270000457763672,15.3100004196167,4283700,0,0
2020-12-04,15.440999984741211,15.529999732971191,15.199999809265137,15.390000343322754,2482700,0,0
2020-12-07,15.29699993133545,15.619999885559082,15.29699993133545,15.40999984741211,2480500,0,0
2020-12-08,15.3100004196167,15.65999984741211,15.3100004196167,15.520000457763672,4886000,0,0
2020-12-09,14.079999923706055,14.239999771118164,13.449999809265137,13.489999771118164,19237800,0,0
2020-12-10,13.5,13.699999809265137,13.270000457763672,13.6899995803833,6441200,0,0
2020-12-11,13.682999610900879,14.369999885559082,13.609999656677246,13.829999923706055,10398500,0,0
2020-12-14,13.914999961853027,14.100000381469727,13.619999885559082,13.670000076293945,7800400,0,0
2020-12-15,13.75,14.100000381469727,13.527999877929688,14.100000381469727,4962900,0,0
2020-12-16,14.25,14.795000076293945,14.199999809265137,14.489999771118164,6377600,0,0
2020-12-17,14.65999984741211,14.699999809265137,14.149999618530273,14.380000114440918,4142700,0,0
2020-12-18,14.680000305175781,19.889999389648438,14.600000381469727,19.229999542236328,79694000,0,0
2020-12-21,18.010000228881836,20.799999237060547,17.844999313354492,20.28499984741211,50812000,0,0
2020-12-22,21.29400062561035,22.700000762939453,21.010000228881836,22.399999618530273,36642500,0,0
2020-12-23,22.415000915527344,25.530000686645508,21.850000381469727,24.040000915527344,49132200,0,0
2020-12-24,23.610000610351562,23.75,21.729999542236328,22.3700008392334,20938800,0,0
2020-12-28,22.75,23.6299991607666,22.56999969482422,22.940000534057617,16766500,0,0
2020-12-29,22.940000534057617,23.0,21.844999313354492,22.350000381469727,9259500,0,0
2020-12-30,22.229999542236328,23.3799991607666,22.229999542236328,23.049999237060547,7102900,0,0
2020-12-31,23.1299991607666,23.299999237060547,22.420000076293945,23.059999465942383,5834500,0,0
2021-01-04,22.760000228881836,22.8799991607666,20.76300048828125,21.860000610351562,13543500,0,0
2021-01-05,21.649999618530273,22.2549991607666,21.5,21.864999771118164,5719200,0,0
2021-01-06,21.489999771118164,22.100000381469727,21.389999389648438,21.56999969482422,7473600,0,0
2021-01-07,21.8700008392334,23.170000076293945,21.860000610351562,22.770000457763672,7993200,0,0
2021-01-08,23.690000534057617,23.75,22.639999389648438,22.700000762939453,5087400,0,0
2021-01-11,22.15999984741211,23.149999618530273,21.739999771118164,22.979999542236328,4988500,0,0
2021-01-12,23.3700008392334,23.69499969482422,22.950000762939453,23.540000915527344,4686400,0,0
2021-01-13,23.610000610351562,24.149999618530273,22.739999771118164,22.829999923706055,6050700,0,0
2021-01-14,23.09000015258789,23.100000381469727,22.079999923706055,22.34000015258789,5946200,0,0
2021-01-15,22.440000534057617,22.920000076293945,21.940000534057617,22.190000534057617,7729800,0,0
2021-01-19,22.5,22.729999542236328,21.8799991607666,22.190000534057617,4191600,0,0
2021-01-20,22.6299991607666,23.260000228881836,22.200000762939453,22.399999618530273,4317800,0,0
2021-01-21,22.540000915527344,23.170000076293945,22.100000381469727,22.600000381469727,5719500,0,0
2021-01-22,22.280000686645508,22.799999237060547,22.0,22.639999389648438,4759300,0,0
2021-01-25,23.649999618530273,23.75,20.770000457763672,22.100000381469727,10999800,0,0
2021-01-26,22.420000076293945,22.489999771118164,21.579999923706055,21.65999984741211,4118800,0,0
2021-01-27,21.170000076293945,22.360000610351562,20.239999771118164,21.360000610351562,6505400,0,0
2021-01-28,21.6200008392334,21.940000534057617,20.950000762939453,21.149999618530273,4090400,0,0
2021-01-29,21.229999542236328,21.56999969482422,20.68000030517578,21.0,3811500,0,0
2021-02-01,21.149999618530273,21.639999389648438,20.920000076293945,21.59000015258789,4921300,0,0
2021-02-02,22.15999984741211,22.299999237060547,21.121000289916992,21.700000762939453,8297800,0,0
2021-02-03,21.559999465942383,21.700000762939453,20.0,20.06999969482422,12157700,0,0
2021-02-04,20.649999618530273,21.364999771118164,20.520000457763672,20.959999084472656,8219700,0,0
2021-02-05,21.0,21.614999771118164,21.0,21.299999237060547,6376000,0,0
2021-02-08,21.350000381469727,22.040000915527344,21.264999389648438,21.459999084472656,4487700,0,0
2021-02-09,21.920000076293945,21.950000762939453,20.950000762939453,21.59000015258789,4024400,0,0
2021-02-10,21.510000228881836,21.700000762939453,20.65999984741211,21.190000534057617,3933800,0,0
2021-02-11,21.31999969482422,21.773000717163086,20.93000030517578,21.25,2703100,0,0
2021-02-12,21.190000534057617,21.59000015258789,20.90999984741211,21.459999084472656,2311500,0,0
2021-02-16,21.68000030517578,21.739999771118164,20.670000076293945,21.06999969482422,4721000,0,0
2021-02-17,20.979999542236328,20.979999542236328,20.25,20.549999237060547,6727900,0,0
2021-02-18,20.260000228881836,21.09000015258789,19.95400047302246,20.9950008392334,4983800,0,0
2021-02-19,21.09000015258789,21.40999984741211,20.719999313354492,20.809999465942383,4916300,0,0
2021-02-22,20.600000381469727,21.020000457763672,20.329999923706055,20.520000457763672,4208700,0,0
2021-02-23,19.959999084472656,19.979999542236328,18.860000610351562,19.920000076293945,5645100,0,0
2021-02-24,19.899999618530273,20.170000076293945,19.604999542236328,20.059999465942383,2991900,0,0
2021-02-25,20.09000015258789,20.360000610351562,19.174999237060547,19.3700008392334,3606700,0,0
2021-02-26,19.1299991607666,19.700000762939453,18.959999084472656,19.31999969482422,3950500,0,0
2021-03-01,19.639999389648438,20.48900032043457,19.40999984741211,20.190000534057617,4848500,0,0
2021-03-02,20.389999389648438,20.389999389648438,19.700000762939453,19.739999771118164,3176700,0,0
2021-03-03,19.780000686645508,19.90999984741211,19.0,19.350000381469727,4033100,0,0
2021-03-04,19.280000686645508,19.43000030517578,18.454999923706055,18.799999237060547,6663500,0,0
2021-03-05,18.670000076293945,19.020000457763672,17.882999420166016,18.979999542236328,4411300,0,0
2021-03-08,19.5,19.889999389648438,19.010000228881836,19.06999969482422,5312800,0,0
2021-03-09,19.709999084472656,20.41900062561035,19.579999923706055,20.18000030517578,5223900,0,0
