Date,Open,High,Low,Close,Adj Close,Volume
2020-10-27,60.38261032104492,60.8521728515625,59.5217399597168,60.48695755004883,60.48695755004883,558900
2020-10-28,59.139129638671875,59.93912887573242,58.591304779052734,58.65217590332031,58.65217590332031,557750
2020-10-29,58.469566345214844,59.139129638671875,58.130435943603516,58.73912811279297,58.73912811279297,466325
2020-10-30,58.50434875488281,60.165218353271484,58.38261032104492,59.02608871459961,59.02608871459961,832255
2020-11-02,59.04347610473633,60.19130325317383,58.408695220947266,59.556522369384766,59.556522369384766,671140
2020-11-03,63.26087188720703,65.01738739013672,62.42608642578125,63.991302490234375,63.991302490234375,1572625
2020-11-04,64.13912963867188,67.08695983886719,63.50434875488281,65.704345703125,65.704345703125,1058115
2020-11-05,66.39130401611328,69.0,66.36521911621094,68.73043823242188,68.73043823242188,886420
2020-11-06,68.59130096435547,69.03478240966797,67.93043518066406,68.33912658691406,68.33912658691406,640780
2020-11-09,69.5565185546875,72.02608489990234,69.13043212890625,71.16521453857422,71.16521453857422,997050
2020-11-10,71.68695831298828,71.99130249023438,70.0,70.64347839355469,70.64347839355469,747270
2020-11-11,70.8956527709961,71.87825775146484,69.48695373535156,71.27825927734375,71.27825927734375,455975
2020-11-12,70.75652313232422,71.11304473876953,69.19999694824219,70.58261108398438,70.58261108398438,426075
2020-11-13,71.39130401611328,72.98261260986328,71.01738739013672,72.80000305175781,72.80000305175781,402270
2020-11-16,72.78260803222656,74.61739349365234,72.47826385498047,74.5999984741211,74.5999984741211,592365
2020-11-17,73.84347534179688,74.50434875488281,70.704345703125,74.2521743774414,74.2521743774414,526930
2020-11-18,74.53043365478516,74.53043365478516,73.1043472290039,73.8521728515625,73.8521728515625,726110
2020-11-19,73.5565185546875,74.34782409667969,72.49565124511719,73.21739196777344,73.21739196777344,652740
2020-11-20,72.65217590332031,73.87825775146484,72.295654296875,73.79130554199219,73.79130554199219,640205
2020-11-23,74.91304016113281,76.704345703125,74.00869750976562,76.59130096435547,76.59130096435547,857095
2020-11-24,77.02608489990234,77.47826385498047,75.97391510009766,77.12174224853516,77.12174224853516,464945
2020-11-25,77.2521743774414,77.58261108398438,76.09564971923828,77.38260650634766,77.38260650634766,449420
2020-11-27,77.73043823242188,78.2521743774414,77.5478286743164,78.15652465820312,78.15652465820312,237015
2020-11-30,78.15652465820312,78.26087188720703,76.81739044189453,77.92173767089844,77.92173767089844,666310
2020-12-01,78.37391662597656,79.43478393554688,77.23477935791016,78.68695831298828,78.68695831298828,636640
2020-12-02,78.34782409667969,80.0,77.75652313232422,79.90435028076172,79.90435028076172,672290
2020-12-03,80.11304473876953,80.704345703125,79.13912963867188,79.37391662597656,79.37391662597656,533715
2020-12-04,79.64347839355469,81.77391052246094,78.91304016113281,81.73912811279297,81.73912811279297,1106415
2020-12-07,81.33912658691406,82.12174224853516,80.58261108398438,81.77391052246094,81.77391052246094,505425
2020-12-08,81.42608642578125,84.1478271484375,80.59130096435547,84.1478271484375,84.1478271484375,794190
2020-12-09,84.42608642578125,85.00869750976562,83.07826232910156,84.0434799194336,84.0434799194336,860775
2020-12-10,83.71304321289062,85.86087036132812,82.67826080322266,85.73043823242188,85.73043823242188,836855
2020-12-11,85.40869903564453,89.1043472290039,84.72174072265625,87.39130401611328,87.39130401611328,733930
