Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-30,213.11593572465594,213.7728906155074,209.87090998029993,213.08607482910156,33064800,0.0,0
2020-12-01,213.52403392461505,216.32113097143042,212.36937722084625,215.2162322998047,30904500,0.0,0
2020-12-02,213.89232788051692,214.4796123522444,211.82188659454127,214.38006591796875,23724500,0.0,0
2020-12-03,213.62357402440585,215.38544270548417,212.6679798548868,213.25527954101562,25120900,0.0,0
2020-12-04,213.2353694394401,214.3900413096272,212.2001411459433,213.37472534179688,24666000,0.0,0
2020-12-07,213.38467256565824,214.54929299701263,212.011025876413,213.30503845214844,24620000,0.0,0
2020-12-08,212.98651886986,215.95281747543382,211.91148111196352,215.0171356201172,23284100,0.0,0
2020-12-09,214.1710491208624,214.240719477007,210.23920781192763,210.8264923095703,32440600,0.0,0
2020-12-10,210.79663800181098,212.10061437037572,209.39311519146767,209.55238342285156,26733300,0.0,0
2020-12-11,209.08453279247755,212.33950687295126,208.14885096229548,212.27976989746094,30979400,0.0,0
2020-12-14,212.1205192238435,215.2162251147846,211.9015292105689,213.2154541015625,28798400,0.0,0
2020-12-15,214.1810108876267,214.4298618109783,211.26448535650022,213.1457977294922,27000600,0.0,0
2020-12-16,213.76293269014653,219.0982968330556,213.73307179589915,218.27210998535156,35023300,0.0,0
2020-12-17,218.859397113593,219.87471309613582,216.91836302097764,218.41146850585938,32515800,0.0,0
2020-12-18,217.5852813720703,218.68023146838885,215.02710187598706,217.5852813720703,63354900,0.0,0
2020-12-21,216.5500668245293,222.97041732127258,216.28130358654204,221.56689453125,37181900,0.0,0
2020-12-22,221.6664357758373,224.59292486476826,220.83030037575816,222.9106903076172,22612200,0.0,0
2020-12-23,222.08449446167577,222.53242303720475,219.78511461046082,220.0041046142578,18699600,0.0,0
2020-12-24,220.4022770780217,222.582213528586,220.1832870572291,221.72616577148438,10550600,0.0,0
2020-12-28,223.41832932915395,224.99106879999763,221.9949095077242,223.92599487304688,17933500,0.0,0
2020-12-29,225.26979597271733,226.1357922815872,222.55234828068646,223.11972045898438,17403200,0.0,0
2020-12-30,224.1947577395199,224.59292830898792,220.45204551844543,220.66107177734375,20272300,0.0,0
2020-12-31,220.68098272862198,221.97501049118932,218.67026313412978,221.39767456054688,20942100,0.0,0
2021-01-04,221.50717261944573,221.9750135491933,213.82265524022884,216.68942260742188,37130100,0.0,0
2021-01-05,216.2613798060854,217.51559805782446,214.70855262645938,216.8984375,23823000,0.0,0
2021-01-06,211.19477995187572,215.49493079366619,210.96584137673935,211.2744140625,35930700,0.0,0
