Date,Open,High,Low,Close,Adj Close,Volume
2020-10-27,89.48999786376953,89.48999786376953,85.73500061035156,85.73500061035156,85.73500061035156,200
2020-10-28,86.57499694824219,86.57499694824219,86.57499694824219,86.57499694824219,86.57499694824219,294
2020-10-29,88.56500244140625,88.56500244140625,88.56500244140625,88.56500244140625,88.56500244140625,1
2020-10-30,88.27040100097656,88.27040100097656,88.27040100097656,88.27040100097656,88.27040100097656,2
2020-11-02,84.4800033569336,84.4800033569336,84.4800033569336,84.4800033569336,84.4800033569336,2
2020-11-03,83.7300033569336,83.7300033569336,83.7300033569336,83.7300033569336,83.7300033569336,2
2020-11-04,82.88500213623047,82.88500213623047,82.88500213623047,82.88500213623047,82.88500213623047,2
2020-11-05,80.33000183105469,80.33000183105469,80.33000183105469,80.33000183105469,80.33000183105469,51
2020-11-06,82.3550033569336,82.3550033569336,82.3550033569336,82.3550033569336,82.3550033569336,2
2020-11-09,81.65499877929688,81.65499877929688,81.65499877929688,81.65499877929688,81.65499877929688,40
2020-11-10,81.62999725341797,81.62999725341797,81.62999725341797,81.62999725341797,81.62999725341797,2
2020-11-11,83.69999694824219,83.82080078125,83.66000366210938,83.82080078125,83.82080078125,1015
2020-11-12,84.34500122070312,84.34500122070312,84.34500122070312,84.34500122070312,84.34500122070312,36
2020-11-13,84.25499725341797,84.25499725341797,84.25499725341797,84.25499725341797,84.25499725341797,10
2020-11-16,84.21499633789062,84.21499633789062,84.21499633789062,84.21499633789062,84.21499633789062,11
2020-11-17,84.39800262451172,84.39800262451172,84.39800262451172,84.39800262451172,84.39800262451172,2
2020-11-18,84.29499816894531,84.29499816894531,84.29499816894531,84.29499816894531,84.29499816894531,12
2020-11-19,84.38500213623047,84.38500213623047,84.38500213623047,84.38500213623047,84.38500213623047,73
2020-11-20,84.50499725341797,84.50499725341797,84.50499725341797,84.50499725341797,84.50499725341797,2
2020-11-23,84.47000122070312,84.47000122070312,84.43000030517578,84.43000030517578,84.43000030517578,100
2020-11-24,84.16500091552734,84.16500091552734,84.16500091552734,84.16500091552734,84.16500091552734,12
2020-11-25,84.41000366210938,84.41000366210938,84.41000366210938,84.41000366210938,84.41000366210938,16
2020-11-27,84.55500030517578,84.55500030517578,84.55500030517578,84.55500030517578,84.55500030517578,1
2020-11-30,84.61499786376953,84.61499786376953,84.61499786376953,84.61499786376953,84.61499786376953,21
2020-12-01,84.04499816894531,84.04499816894531,84.04499816894531,84.04499816894531,84.04499816894531,2
2020-12-03,84.29499816894531,84.29499816894531,84.29499816894531,84.29499816894531,84.29499816894531,2
2020-12-04,84.33000183105469,84.33000183105469,84.09519958496094,84.0999984741211,84.0999984741211,448
2020-12-07,84.31999969482422,84.36499786376953,84.31999969482422,84.36499786376953,84.36499786376953,120
