Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,BRNL,EQ,122.1,120.4,123.65,118.1,122.0,121.95,121.75,8679,105666400000.0,215,6249,0.72
2019-01-02,BRNL,EQ,121.95,121.95,123.95,120.0,122.75,121.75,121.34,1291,15665300000.0,63,702,0.5438000000000001
2019-01-03,BRNL,EQ,121.75,120.05,122.95,109.6,109.6,111.15,115.13,20212,232691165000.0,372,17103,0.8462000000000001
2019-01-04,BRNL,EQ,111.15,110.0,113.4,104.95,106.5,105.85,107.5,11309,121575489999.99995,331,6631,0.5863
2019-01-07,BRNL,EQ,105.85,106.5,108.0,102.5,102.9,102.65,104.95,11136,116869420000.0,307,7958,0.7145999999999999
2019-01-08,BRNL,EQ,102.65,102.95,103.5,98.5,98.5,99.35,99.83,12746,127242225000.0,244,11370,0.892
2019-01-09,BRNL,EQ,99.35,97.95,99.5,96.9,96.9,97.05,97.61,6071,59258325000.0,188,4211,0.6936
2019-01-10,BRNL,EQ,97.05,97.0,99.0,96.05,97.1,97.55,97.95,3459,33880090000.000008,102,2520,0.7284999999999999
2019-01-11,BRNL,EQ,97.55,97.95,99.0,96.1,97.0,96.8,97.37,1946,18947325000.0,77,1457,0.7487
2019-01-14,BRNL,EQ,96.8,97.05,101.0,97.05,98.5,99.4,99.45,1915,19044775000.0,86,1473,0.7692
2019-01-15,BRNL,EQ,99.4,96.0,101.9,95.2,97.0,96.95,97.49,2412,23514390000.0,90,1600,0.6633
2019-01-16,BRNL,EQ,96.95,97.1,99.95,96.5,96.8,96.95,97.03,42183,409285015000.0,275,40376,0.9572
2019-01-17,BRNL,EQ,96.95,96.9,98.7,95.6,95.6,95.75,96.34,3138,30232700000.0,83,2697,0.8595
2019-01-18,BRNL,EQ,95.75,97.75,97.75,92.0,93.0,93.05,94.26,7054,66490265000.0,102,5955,0.8442000000000001
2019-01-21,BRNL,EQ,93.05,91.0,93.0,91.0,92.9,92.9,92.66,1276,11823350000.0,45,1170,0.9169
2019-01-22,BRNL,EQ,92.9,90.5,91.3,88.5,88.5,89.15,89.75,6284,56400000000.0,179,4404,0.7008
2019-01-23,BRNL,EQ,89.15,88.15,89.5,87.1,88.0,88.7,88.23,1925,16983404999.999996,67,1240,0.6442
2019-01-24,BRNL,EQ,88.7,88.05,88.95,84.3,84.3,84.3,84.7,30757,260500195000.0001,228,28526,0.9275
2019-01-25,BRNL,EQ,84.3,86.0,86.0,80.1,83.35,84.25,80.99,93799,759666500000.0,352,71208,0.7592
2019-01-28,BRNL,EQ,84.25,84.0,85.95,80.5,82.0,82.5,82.73,2417,19995425000.0,111,1404,0.5809000000000001
2019-01-29,BRNL,EQ,82.5,80.2,82.5,78.4,81.95,82.0,81.29,23602,191867980000.0,1509,937,0.039700000000000006
2019-01-30,BRNL,EQ,82.0,80.1,83.85,79.2,80.8,81.2,81.48,7606,61971300000.0,364,949,0.1248
2019-01-31,BRNL,EQ,81.2,80.1,84.0,80.1,83.0,83.0,82.57,8754,72279010000.0,488,709,0.081
2019-02-01,BRNL,EQ,83.0,87.0,87.0,82.0,82.25,82.8,83.43,6835,57024019999.999985,444,1074,0.15710000000000002
2019-02-04,BRNL,EQ,82.8,83.2,86.75,81.1,85.9,83.25,82.91,2235,18529745000.0,108,1347,0.6027
2019-02-05,BRNL,EQ,83.25,82.2,83.25,80.3,81.65,81.7,81.76,4219,34492855000.0,285,638,0.1512
2019-02-06,BRNL,EQ,81.7,81.5,85.75,81.5,85.75,85.75,85.45,5121,43760640000.0,69,4792,0.9358
2019-02-07,BRNL,EQ,85.75,93.5,102.9,93.5,99.0,97.0,99.17,102084,1012386985000.0,1863,19135,0.1874
2019-02-08,BRNL,EQ,97.0,101.8,104.45,96.6,102.0,101.05,99.75,31900,318194335000.0,981,12621,0.3956
2019-02-11,BRNL,EQ,101.05,101.05,104.0,96.0,102.0,101.95,100.39,20552,206322495000.0,837,9712,0.4726
2019-02-12,BRNL,EQ,101.95,102.0,104.0,97.1,99.9,99.45,99.3,12414,123266230000.0,322,8270,0.6662
2019-02-13,BRNL,EQ,99.45,98.05,99.4,97.2,98.75,98.4,98.42,5252,51689275000.0,377,1473,0.2805
2019-02-14,BRNL,EQ,98.4,96.0,98.9,96.0,97.5,97.65,97.54,5842,56982655000.000015,454,2453,0.4199000000000001
