,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,2664,2019-01-01,BALLARPUR,EQ,5.5,5.5,5.55,5.4,5.5,5.45,5.47,218014,119168235000.00005,387.0,150978,0.6925
1,1,1,1,1,1,1,1,1,1,2665,2019-01-02,BALLARPUR,EQ,5.45,5.45,5.65,5.4,5.55,5.5,5.52,377682,208563495000.0,702.0,220025,0.5826
2,2,2,2,2,2,2,2,2,2,2666,2019-01-03,BALLARPUR,EQ,5.5,5.6,5.6,5.45,5.5,5.45,5.5,273334,150322350000.0,258.0,154493,0.5652
3,3,3,3,3,3,3,3,3,3,2667,2019-01-04,BALLARPUR,EQ,5.45,5.45,5.5,5.4,5.45,5.45,5.44,162925,88585580000.0,252.0,117418,0.7206999999999999
4,4,4,4,4,4,4,4,4,4,2668,2019-01-07,BALLARPUR,EQ,5.45,5.45,5.6,5.4,5.45,5.4,5.48,218800,119947139999.99995,480.0,143560,0.6561
5,5,5,5,5,5,5,5,5,5,2669,2019-01-08,BALLARPUR,EQ,5.4,5.45,5.6,5.45,5.6,5.55,5.53,268841,148599865000.0,322.0,166497,0.6193
6,6,6,6,6,6,6,6,6,6,2670,2019-01-09,BALLARPUR,EQ,5.55,5.55,5.6,5.35,5.4,5.4,5.45,541624,294934440000.0,3107.0,357774,0.6606000000000001
7,7,7,7,7,7,7,7,7,7,2671,2019-01-10,BALLARPUR,EQ,5.4,5.4,5.55,5.35,5.4,5.4,5.43,370963,201575705000.0,331.0,159338,0.4295000000000001
8,8,8,8,8,8,8,8,8,8,2672,2019-01-11,BALLARPUR,EQ,5.4,5.4,5.85,5.3,5.4,5.45,5.58,2285749,1276168830000.0,3832.0,974352,0.4263
9,9,9,9,9,9,9,9,9,9,2673,2019-01-14,BALLARPUR,EQ,5.45,5.5,5.5,5.15,5.15,5.15,5.24,1087510,570305370000.0,1820.0,698383,0.6422
10,10,10,10,10,10,10,10,10,10,2674,2019-01-15,BALLARPUR,EQ,5.15,5.15,5.2,5.0,5.05,5.05,5.09,934093,475704145000.0,1562.0,695673,0.7448
11,11,11,11,11,11,11,11,11,11,2675,2019-01-16,BALLARPUR,EQ,5.05,5.15,5.15,4.85,4.95,4.9,4.95,1459317,722179070000.0,3192.0,1152405,0.7897
12,12,12,12,12,12,12,12,12,12,2676,2019-01-17,BALLARPUR,EQ,4.9,4.9,5.0,4.5,4.6,4.6,4.69,1879703,881684835000.0,2494.0,1374012,0.731
13,13,13,13,13,13,13,13,13,13,2677,2019-01-18,BALLARPUR,EQ,4.6,4.65,4.65,4.4,4.45,4.5,4.51,588832,265594635000.0,661.0,372260,0.6322
14,14,14,14,14,14,14,14,14,14,2678,2019-01-21,BALLARPUR,EQ,4.5,4.6,4.6,4.4,4.4,4.4,4.46,550673,245487040000.0,577.0,381155,0.6922
15,15,15,15,15,15,15,15,15,15,2679,2019-01-22,BALLARPUR,EQ,4.4,4.4,4.45,4.15,4.25,4.3,4.26,501306,213670640000.0,575.0,325366,0.649
16,16,16,16,16,16,16,16,16,16,2680,2019-01-23,BALLARPUR,EQ,4.3,4.3,4.3,4.05,4.1,4.05,4.16,913078,380024900000.0,779.0,647774,0.7094
17,17,17,17,17,17,17,17,17,17,2681,2019-01-24,BALLARPUR,EQ,4.05,4.1,4.15,3.95,3.95,3.95,4.01,781672,313237370000.0,740.0,467968,0.5987
18,18,18,18,18,18,18,18,18,18,2682,2019-01-25,BALLARPUR,EQ,3.95,3.95,4.0,3.65,3.7,3.75,3.78,1222508,461891300000.0,921.0,871403,0.7128
19,19,19,19,19,19,19,19,19,19,2683,2019-01-28,BALLARPUR,EQ,3.75,3.8,3.8,3.0,3.45,3.5,3.29,1670057,549754885000.0,1260.0,854191,0.5115
20,20,20,20,20,20,20,20,20,20,2684,2019-01-29,BALLARPUR,EQ,3.5,3.5,3.75,3.3,3.7,3.7,3.57,2493502,890178060000.0,1010.0,2132421,0.8552
21,21,21,21,21,21,21,21,21,21,2685,2019-01-30,BALLARPUR,EQ,3.7,3.75,3.9,3.65,3.7,3.7,3.76,851159,319660425000.0,641.0,649811,0.7634000000000001
22,22,22,22,22,22,22,22,22,22,2686,2019-01-31,BALLARPUR,EQ,3.7,3.7,3.7,3.55,3.6,3.65,3.64,961698,349945290000.0,647.0,675471,0.7023999999999999
23,23,23,23,23,23,23,23,23,23,2687,2019-02-01,BALLARPUR,EQ,3.65,3.6,3.7,3.55,3.55,3.55,3.59,434344,156087830000.0,411.0,299364,0.6892
24,24,24,24,24,24,24,24,24,24,2688,2019-02-04,BALLARPUR,EQ,3.55,3.55,3.55,3.1,3.15,3.15,3.22,1154151,372151215000.0,990.0,864575,0.7491
25,25,25,25,25,25,25,25,25,25,2689,2019-02-05,BALLARPUR,EQ,3.15,3.15,3.15,2.95,2.95,3.0,3.06,1347921,412725315000.0,803.0,971267,0.7206
26,26,26,26,26,26,26,26,26,26,2690,2019-02-06,BALLARPUR,EQ,3.0,3.0,3.3,2.9,3.3,3.3,3.03,1197179,362885580000.0,584.0,933716,0.7798999999999999
27,27,27,27,27,27,27,27,27,27,2691,2019-02-07,BALLARPUR,EQ,3.3,3.6,3.6,3.6,3.6,3.6,3.6,222511,80103960000.0,133.0,222511,1.0
28,28,28,28,28,28,28,28,28,28,2692,2019-02-08,BALLARPUR,EQ,3.6,3.95,3.95,3.3,3.9,3.9,3.9,4247539,1658409550000.0,1383.0,3479555,0.8192
29,29,29,29,29,29,29,29,29,29,2693,2019-02-11,BALLARPUR,EQ,3.9,4.0,4.25,3.55,3.55,3.6,3.82,1343577,513185275000.0,1068.0,788792,0.5871000000000001
30,30,30,30,30,30,30,30,30,30,2694,2019-02-12,BALLARPUR,EQ,3.6,3.65,3.9,3.55,3.65,3.65,3.74,605840,226372170000.0001,585.0,408438,0.6742
31,31,31,31,31,31,31,31,31,31,2695,2019-02-13,BALLARPUR,EQ,3.65,3.75,3.85,3.65,3.8,3.75,3.75,397180,148934195000.0,280.0,308705,0.7772
