,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,4454,2019-01-01,BIRLACABLE,EQ,196.1,196.1,203.8,196.1,200.0,199.55,199.7,145819,2911938115000.0,2934.0,44325.0,0.304
1,1,1,1,1,1,1,1,1,1,4455,2019-01-02,BIRLACABLE,EQ,199.55,198.7,201.85,196.0,196.4,196.95,198.5,68759,1364891500000.0,2000.0,25500.0,0.3709000000000001
2,2,2,2,2,2,2,2,2,2,4456,2019-01-03,BIRLACABLE,EQ,196.95,197.65,200.85,193.1,195.0,195.7,196.3,71812,1409635855000.0,1576.0,26567.0,0.37
3,3,3,3,3,3,3,3,3,3,4457,2019-01-04,BIRLACABLE,EQ,195.7,196.5,198.5,190.95,197.55,197.1,195.54,69295,1355023230000.0,1716.0,29047.0,0.4192
4,4,4,4,4,4,4,4,4,4,4458,2019-01-07,BIRLACABLE,EQ,197.1,202.5,202.5,192.3,195.1,195.35,198.84,60894,1210797080000.0,1282.0,27870.0,0.4577000000000001
5,5,5,5,5,5,5,5,5,5,4459,2019-01-08,BIRLACABLE,EQ,195.35,196.0,196.8,193.4,195.6,195.15,195.36,54947,1073465090000.0,1812.0,22817.0,0.4153
6,6,6,6,6,6,6,6,6,6,4460,2019-01-09,BIRLACABLE,EQ,195.15,196.9,196.9,188.05,190.0,190.5,191.97,97538,1872482190000.0,3268.0,44866.0,0.46
7,7,7,7,7,7,7,7,7,7,4461,2019-01-10,BIRLACABLE,EQ,190.5,190.05,192.0,184.05,186.0,186.45,187.54,128570,2411233085000.0,2764.0,61374.0,0.4774000000000001
8,8,8,8,8,8,8,8,8,8,4462,2019-01-11,BIRLACABLE,EQ,186.45,188.3,190.4,180.2,190.15,188.05,184.24,161044,2967081245000.0,4091.0,70009.0,0.4347
9,9,9,9,9,9,9,9,9,9,4463,2019-01-14,BIRLACABLE,EQ,188.05,188.0,193.0,185.25,187.7,188.25,188.25,84009,1581445620000.0,1815.0,34084.0,0.4057
10,10,10,10,10,10,10,10,10,10,4464,2019-01-15,BIRLACABLE,EQ,188.25,187.1,192.4,186.0,189.55,189.25,189.6,42210,800304010000.0,1439.0,16209.0,0.384
11,11,11,11,11,11,11,11,11,11,4465,2019-01-16,BIRLACABLE,EQ,189.25,189.75,189.95,184.6,185.0,186.0,186.84,67502,1261217900000.0,1581.0,31745.0,0.4703
12,12,12,12,12,12,12,12,12,12,4466,2019-01-17,BIRLACABLE,EQ,186.0,187.0,189.0,185.0,186.7,186.6,187.06,43344,810797215000.0,1367.0,16221.0,0.3742
13,13,13,13,13,13,13,13,13,13,4467,2019-01-18,BIRLACABLE,EQ,186.6,186.25,186.95,181.55,182.0,183.15,184.42,42683,787168220000.0,1019.0,24509.0,0.5742
14,14,14,14,14,14,14,14,14,14,4468,2019-01-21,BIRLACABLE,EQ,183.15,183.0,183.7,175.85,176.5,177.25,179.2,103743,1859100815000.0,2128.0,73268.0,0.7062
15,15,15,15,15,15,15,15,15,15,4469,2019-01-22,BIRLACABLE,EQ,177.25,170.2,176.95,170.2,175.1,173.35,173.36,84692,1468245595000.0,1771.0,46220.0,0.5457
16,16,16,16,16,16,16,16,16,16,4470,2019-01-23,BIRLACABLE,EQ,173.35,174.0,182.0,173.0,177.8,177.4,178.96,71202,1274255305000.0,1688.0,32190.0,0.4521
17,17,17,17,17,17,17,17,17,17,4471,2019-01-24,BIRLACABLE,EQ,177.4,176.05,181.0,175.25,177.25,177.85,178.69,56629,1011881135000.0,1436.0,27005.0,0.4769
18,18,18,18,18,18,18,18,18,18,4472,2019-01-25,BIRLACABLE,EQ,177.85,179.5,180.0,171.05,173.0,172.0,175.59,47708,837705265000.0,1111.0,30912.0,0.6479
19,19,19,19,19,19,19,19,19,19,4473,2019-01-28,BIRLACABLE,EQ,172.0,171.0,171.0,148.3,164.0,164.75,159.0,215150,3420895870000.0005,4519.0,130877.0,0.6083
20,20,20,20,20,20,20,20,20,20,4474,2019-01-29,BIRLACABLE,EQ,164.75,160.0,165.5,154.3,160.55,161.0,160.68,147330,2367271545000.0,2734.0,46087.0,0.3128
21,21,21,21,21,21,21,21,21,21,4475,2019-01-30,BIRLACABLE,EQ,161.0,163.5,169.75,161.6,167.5,168.9,167.51,89568,1500327435000.0,1898.0,44840.0,0.5006
22,22,22,22,22,22,22,22,22,22,4476,2019-01-31,BIRLACABLE,EQ,168.9,169.6,176.6,169.6,174.0,173.75,173.34,85017,1473711090000.0,1984.0,41187.0,0.4845
23,23,23,23,23,23,23,23,23,23,4477,2019-02-01,BIRLACABLE,EQ,173.75,175.75,175.9,167.1,168.55,168.9,171.27,75247,1288770730000.0,2341.0,33296.0,0.4425
24,24,24,24,24,24,24,24,24,24,4478,2019-02-04,BIRLACABLE,EQ,168.9,163.0,166.9,162.0,164.7,164.35,164.25,45195,742340855000.0,1639.0,23137.0,0.5119
25,25,25,25,25,25,25,25,25,25,4479,2019-02-05,BIRLACABLE,EQ,164.35,165.1,167.9,160.15,163.5,164.5,165.26,58561,967804545000.0,1033.0,37678.0,0.6434000000000001
26,26,26,26,26,26,26,26,26,26,4480,2019-02-06,BIRLACABLE,EQ,164.5,166.2,166.65,160.05,164.0,163.7,162.97,66281,1080159440000.0,1452.0,37069.0,0.5593
27,27,27,27,27,27,27,27,27,27,4481,2019-02-07,BIRLACABLE,EQ,163.7,163.7,172.7,161.2,171.15,171.25,167.94,87861,1475552420000.0,2823.0,41504.0,0.4724
28,28,28,28,28,28,28,28,28,28,4482,2019-02-08,BIRLACABLE,EQ,171.25,170.35,179.7,169.0,176.1,176.85,175.87,98902,1739376860000.0002,2910.0,46181.0,0.4669
29,29,29,29,29,29,29,29,29,29,4483,2019-02-11,BIRLACABLE,EQ,176.85,179.5,182.3,166.0,168.5,169.4,174.98,123447,2160060915000.0,2836.0,67191.0,0.5443
30,30,30,30,30,30,30,30,30,30,4484,2019-02-12,BIRLACABLE,EQ,169.4,168.8,168.8,151.0,163.8,164.4,161.3,334696,5398497665000.0,6503.0,142939.0,0.4271
31,31,31,31,31,31,31,31,31,31,4485,2019-02-13,BIRLACABLE,EQ,164.4,162.15,164.9,151.5,152.8,153.55,156.9,143143,2245958565000.0,4308.0,70871.0,0.4951
32,32,32,32,32,32,32,32,32,32,4486,2019-02-14,BIRLACABLE,EQ,153.55,153.55,159.5,150.65,158.8,158.1,155.85,102894,1603576535000.0,3105.0,39939.0,0.3882
33,33,33,33,33,33,33,33,33,33,4487,2019-02-15,BIRLACABLE,EQ,158.1,157.0,161.0,152.3,156.0,156.05,155.71,74628,1162039285000.0,1586.0,38172.0,0.5115
34,34,34,34,34,34,34,34,34,34,4488,2019-02-18,BIRLACABLE,EQ,156.05,148.45,159.2,148.45,150.6,151.15,151.26,60005,907647540000.0,1569.0,28346.0,0.4724
35,35,35,35,35,35,35,35,35,35,4489,2019-02-19,BIRLACABLE,EQ,151.15,150.25,156.35,150.25,152.0,152.8,153.45,51195,785568590000.0,1113.0,20772.0,0.4057
