,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,5638,2019-01-01,ADORWELD,EQ,374.15,374.45,389.0,372.55,384.5,382.3,382.53,15067,576359710000.0,835.0,5666.0,0.3761
1,1,1,1,1,1,1,1,1,1,5639,2019-01-02,ADORWELD,EQ,382.3,378.6,384.85,368.0,374.0,373.75,373.9,7910,295756220000.0,617.0,3290.0,0.4159000000000001
2,2,2,2,2,2,2,2,2,2,5640,2019-01-03,ADORWELD,EQ,373.75,371.7,375.1,367.0,367.0,367.95,370.32,2853,105650970000.0,205.0,1768.0,0.6197
3,3,3,3,3,3,3,3,3,3,5641,2019-01-04,ADORWELD,EQ,367.95,370.0,372.5,365.0,370.0,367.7,368.7,2479,91399895000.0,225.0,1420.0,0.5728
4,4,4,4,4,4,4,4,4,4,5642,2019-01-07,ADORWELD,EQ,367.7,371.75,373.0,365.0,367.4,366.65,368.96,3303,121868995000.0,225.0,2012.0,0.6091
5,5,5,5,5,5,5,5,5,5,5643,2019-01-08,ADORWELD,EQ,366.65,370.0,371.75,365.55,367.95,367.55,369.05,1629,60118369999.999985,95.0,1048.0,0.6433
6,6,6,6,6,6,6,6,6,6,5644,2019-01-09,ADORWELD,EQ,367.55,369.95,372.55,367.4,369.3,368.8,370.28,3240,119970985000.00005,205.0,1644.0,0.5074000000000001
7,7,7,7,7,7,7,7,7,7,5645,2019-01-10,ADORWELD,EQ,368.8,389.9,413.15,385.0,391.95,397.05,401.9,393307,15806933275000.0,14531.0,38813.0,0.0987
8,8,8,8,8,8,8,8,8,8,5646,2019-01-11,ADORWELD,EQ,397.05,393.95,398.0,381.0,389.9,392.4,389.5,32782,1276849245000.0,1470.0,8314.0,0.2536
9,9,9,9,9,9,9,9,9,9,5647,2019-01-14,ADORWELD,EQ,392.4,394.9,394.9,380.1,381.7,381.3,383.16,10533,403581780000.0,754.0,4075.0,0.3869
10,10,10,10,10,10,10,10,10,10,5648,2019-01-15,ADORWELD,EQ,381.3,381.6,385.05,375.0,379.0,378.05,379.37,6660,252659060000.0,424.0,3594.0,0.5396
11,11,11,11,11,11,11,11,11,11,5649,2019-01-16,ADORWELD,EQ,378.05,384.7,401.4,381.0,388.0,390.8,392.64,49213,1932301090000.0,2575.0,12030.0,0.2444
12,12,12,12,12,12,12,12,12,12,5650,2019-01-17,ADORWELD,EQ,390.8,388.0,392.7,380.05,381.0,382.5,385.32,8063,310686440000.0,554.0,3386.0,0.4199000000000001
13,13,13,13,13,13,13,13,13,13,5651,2019-01-18,ADORWELD,EQ,382.5,382.45,382.45,372.45,373.5,373.8,375.32,10545,395777050000.0,559.0,4988.0,0.473
14,14,14,14,14,14,14,14,14,14,5652,2019-01-21,ADORWELD,EQ,373.8,371.1,375.0,370.1,371.0,371.7,373.02,5988,223365680000.0,309.0,3040.0,0.5077
15,15,15,15,15,15,15,15,15,15,5653,2019-01-22,ADORWELD,EQ,371.7,371.55,371.55,363.0,363.0,365.75,367.33,3620,132974950000.0,209.0,2415.0,0.6670999999999999
