,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,699,2019-01-01,BHAGERIA,EQ,287.6,286.95,287.05,282.3,287.0,286.95,285.94,2595,74202395000.0,191,1366,0.5264
1,1,1,1,1,1,1,1,1,1,700,2019-01-02,BHAGERIA,EQ,286.95,285.2,287.5,281.3,282.5,282.75,283.96,4395,124801085000.00005,189,2856,0.6498
2,2,2,2,2,2,2,2,2,2,701,2019-01-03,BHAGERIA,EQ,282.75,283.4,286.0,280.2,281.95,283.45,283.44,3250,92117200000.0,158,1750,0.5385
3,3,3,3,3,3,3,3,3,3,702,2019-01-04,BHAGERIA,EQ,283.45,285.5,286.0,280.2,281.0,282.8,283.52,3123,88543615000.0,179,1884,0.6033
4,4,4,4,4,4,4,4,4,4,703,2019-01-07,BHAGERIA,EQ,282.8,287.75,287.9,282.5,285.0,284.35,285.43,1530,43671225000.0,79,951,0.6215999999999999
5,5,5,5,5,5,5,5,5,5,704,2019-01-08,BHAGERIA,EQ,284.35,284.45,287.5,280.3,285.0,284.9,283.66,7950,225505970000.0001,247,6463,0.813
6,6,6,6,6,6,6,6,6,6,705,2019-01-09,BHAGERIA,EQ,284.9,285.1,293.8,282.0,286.5,285.65,286.64,9301,266603795000.0001,474,5092,0.5475
7,7,7,7,7,7,7,7,7,7,706,2019-01-10,BHAGERIA,EQ,285.65,286.05,289.65,283.25,288.0,287.15,285.79,3263,93253400000.0,138,2227,0.6825
8,8,8,8,8,8,8,8,8,8,707,2019-01-11,BHAGERIA,EQ,287.15,292.8,293.95,283.15,290.0,289.9,288.99,13640,394177910000.0,474,8927,0.6545000000000001
9,9,9,9,9,9,9,9,9,9,708,2019-01-14,BHAGERIA,EQ,289.9,290.95,300.85,290.3,294.0,295.3,295.98,32172,952212765000.0,955,13786,0.4285000000000001
10,10,10,10,10,10,10,10,10,10,709,2019-01-15,BHAGERIA,EQ,295.3,300.8,300.8,290.0,290.0,291.95,294.97,13028,384292480000.0,628,8543,0.6557
11,11,11,11,11,11,11,11,11,11,710,2019-01-16,BHAGERIA,EQ,291.95,292.1,293.0,289.5,290.5,290.6,291.04,3038,88417805000.0,162,2001,0.6587000000000001
12,12,12,12,12,12,12,12,12,12,711,2019-01-17,BHAGERIA,EQ,290.6,291.8,293.5,284.35,293.45,290.95,288.44,7063,203726040000.0,306,5047,0.7145999999999999
13,13,13,13,13,13,13,13,13,13,712,2019-01-18,BHAGERIA,EQ,290.95,292.0,293.3,287.1,291.15,292.55,290.11,18425,534531020000.0,314,9476,0.5143
