,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3530,2019-01-01,MARKSANS,EQ,27.85,27.95,28.5,27.75,28.15,28.2,28.15,812491,2286760420000.0,2462.0,263165.0,0.3239
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3531,2019-01-02,MARKSANS,EQ,28.2,28.0,28.45,27.75,28.0,27.95,28.08,736321,2067405455000.0,1870.0,286761.0,0.3895
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3532,2019-01-03,MARKSANS,EQ,27.95,27.9,28.0,27.7,27.75,27.8,27.82,586248,1631206465000.0,1401.0,211245.0,0.3603
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3533,2019-01-04,MARKSANS,EQ,27.8,27.75,27.9,27.6,27.8,27.75,27.74,412594,1144690320000.0,1291.0,241532.0,0.5854
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3534,2019-01-07,MARKSANS,EQ,27.75,27.9,28.05,27.3,27.45,27.65,27.82,562088,1563532025000.0,1165.0,309091.0,0.5499
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3535,2019-01-08,MARKSANS,EQ,27.65,27.6,28.1,27.45,27.7,27.75,27.79,895644,2488968230000.0,2113.0,277615.0,0.31
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3536,2019-01-09,MARKSANS,EQ,27.75,27.75,27.95,27.5,27.6,27.65,27.68,629254,1741756385000.0002,1698.0,238259.0,0.3786
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3537,2019-01-10,MARKSANS,EQ,27.65,27.65,28.6,27.5,28.25,28.1,28.07,1427568,4007100740000.0,4228.0,488845.0,0.34240000000000004
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3538,2019-01-11,MARKSANS,EQ,28.1,28.35,28.5,27.7,27.85,27.8,28.0,569845,1595640750000.0,2070.0,206555.0,0.3625
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3539,2019-01-14,MARKSANS,EQ,27.8,27.8,28.0,27.5,27.75,27.8,27.74,962904,2670966945000.0,1681.0,272453.0,0.2829
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3540,2019-01-15,MARKSANS,EQ,27.8,27.8,28.0,27.65,27.85,27.8,27.82,753964,2097460770000.0,1498.0,278175.0,0.3689
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,3541,2019-01-16,MARKSANS,EQ,27.8,27.95,28.4,27.8,27.95,27.95,28.07,642474,1803505510000.0,1802.0,241017.0,0.3751
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,3542,2019-01-17,MARKSANS,EQ,27.95,27.95,28.65,27.85,27.9,27.95,28.19,1135445,3201251740000.0,2867.0,323900.0,0.2853
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,3543,2019-01-18,MARKSANS,EQ,27.95,28.0,28.05,27.35,27.5,27.45,27.63,619880,1712506170000.0,1636.0,272872.0,0.4402
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,3544,2019-01-21,MARKSANS,EQ,27.45,27.7,27.85,26.95,27.05,27.2,27.43,659011,1807387400000.0,2084.0,333975.0,0.5068
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3545,2019-01-22,MARKSANS,EQ,27.2,27.15,27.25,26.4,26.9,26.8,26.79,866911,2322772265000.0,2913.0,247650.0,0.2857
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,3546,2019-01-23,MARKSANS,EQ,26.8,26.85,27.6,26.5,27.05,27.05,27.07,789931,2138632975000.0,3195.0,261839.0,0.3315
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,3547,2019-01-24,MARKSANS,EQ,27.05,27.05,27.25,26.9,27.0,27.1,27.05,548550,1483901715000.0,1181.0,282676.0,0.5153
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,3548,2019-01-25,MARKSANS,EQ,27.1,27.1,27.4,26.45,26.65,26.55,26.87,588764,1582019245000.0,2402.0,267004.0,0.4535
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,3549,2019-01-28,MARKSANS,EQ,26.55,26.6,26.8,25.5,25.9,25.95,25.98,987806,2566488460000.0,2075.0,494278.0,0.5004
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3550,2019-01-29,MARKSANS,EQ,25.95,25.95,25.95,25.2,25.85,25.5,25.54,876856,2239548535000.0,1993.0,368660.0,0.4204
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,3551,2019-01-30,MARKSANS,EQ,25.5,25.6,25.85,24.7,25.2,25.25,25.28,919559,2324612725000.0,3241.0,322835.0,0.3511
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,3552,2019-01-31,MARKSANS,EQ,25.25,25.3,25.75,25.25,25.55,25.55,25.48,600104,1529001625000.0,1648.0,240410.0,0.4006
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,3553,2019-02-01,MARKSANS,EQ,25.55,25.6,25.75,25.05,25.2,25.3,25.44,475805,1210532110000.0,1374.0,190924.0,0.4013000000000001
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,3554,2019-02-04,MARKSANS,EQ,25.3,25.2,25.3,24.65,24.95,24.9,24.96,818393,2042718510000.0,3436.0,344197.0,0.4206
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3555,2019-02-05,MARKSANS,EQ,24.9,24.95,26.0,24.2,24.3,24.35,24.59,1241402,3052651970000.0,3548.0,436122.0,0.3513000000000001
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,3556,2019-02-06,MARKSANS,EQ,24.35,24.5,24.5,22.6,23.65,23.45,23.39,1342365,3140434075000.0,5251.0,626262.0,0.4665
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,3557,2019-02-07,MARKSANS,EQ,23.45,23.2,25.6,23.0,25.35,25.35,24.84,1719267,4270063420000.0015,5309.0,696095.0,0.4049
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,3558,2019-02-08,MARKSANS,EQ,25.35,25.4,27.3,24.6,25.7,25.85,26.13,3824427,9991928315000.0,12072.0,799942.0,0.2092
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,3559,2019-02-11,MARKSANS,EQ,25.85,26.1,26.1,24.7,24.95,24.85,25.32,936031,2370113775000.0,2508.0,478544.0,0.5112
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3560,2019-02-12,MARKSANS,EQ,24.85,24.5,25.15,24.2,24.25,24.35,24.49,1234257,3022735260000.0,3162.0,704762.0,0.5710000000000001
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3561,2019-02-13,MARKSANS,EQ,24.35,24.6,24.65,23.65,23.95,23.9,24.21,516176,1249900095000.0,2140.0,226074.0,0.43799999999999994
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,3562,2019-02-14,MARKSANS,EQ,23.9,23.9,24.6,23.6,24.35,24.15,23.98,643638,1543683630000.0,2463.0,284239.0,0.4416
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,3563,2019-02-15,MARKSANS,EQ,24.15,24.3,24.3,23.5,23.55,23.7,23.77,509594,1211297410000.0,2092.0,236889.0,0.4649
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,3564,2019-02-18,MARKSANS,EQ,23.7,23.7,23.9,21.95,22.4,22.35,22.78,1272915,2899410500000.0,4044.0,759356.0,0.5965
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,3565,2019-02-19,MARKSANS,EQ,22.35,22.3,23.1,22.0,22.15,22.15,22.5,714504,1607683490000.0,3334.0,361150.0,0.5055
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,3566,2019-02-20,MARKSANS,EQ,22.15,22.4,22.85,22.2,22.35,22.45,22.47,813508,1828067775000.0,3418.0,380455.0,0.4677000000000001
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,3567,2019-02-21,MARKSANS,EQ,22.45,22.6,23.5,22.15,23.15,23.2,23.03,1361626,3135549250000.0,3967.0,640933.0,0.4707
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,3568,2019-02-22,MARKSANS,EQ,23.2,23.25,24.85,23.05,24.4,24.4,24.08,1648355,3970043335000.0,7103.0,661179.0,0.4011
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,3569,2019-02-25,MARKSANS,EQ,24.4,24.35,24.45,23.8,23.95,23.95,24.01,916988,2201469605000.0,2198.0,625636.0,0.6823
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,3570,2019-02-26,MARKSANS,EQ,23.95,23.5,23.7,22.65,22.95,22.95,22.99,1329870,3057800780000.0,3605.0,565521.0,0.4252
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,3571,2019-02-27,MARKSANS,EQ,22.95,23.05,23.8,22.65,22.85,22.9,23.25,1405140,3267331590000.0,4061.0,602463.0,0.4288
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,3572,2019-02-28,MARKSANS,EQ,22.9,23.1,23.7,23.0,23.15,23.05,23.17,626458,1451312275000.0,2216.0,309707.0,0.4944
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,3573,2019-03-01,MARKSANS,EQ,23.05,23.3,26.45,23.25,26.0,25.95,25.1,3448668,8655336315000.001,8240.0,1677206.0,0.4863
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,3574,2019-03-05,MARKSANS,EQ,25.95,25.9,27.75,25.8,27.3,27.45,26.95,1946276,5245503745000.0,9435.0,923389.0,0.4744
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,3575,2019-03-06,MARKSANS,EQ,27.45,27.4,28.1,26.5,26.8,26.9,27.05,1556190,4209469295000.0015,5120.0,638911.0,0.4106
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,3576,2019-03-07,MARKSANS,EQ,26.9,27.0,27.5,25.65,26.2,26.2,26.54,2452125,6507850060000.0,7783.0,637113.0,0.25980000000000003
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,3577,2019-03-08,MARKSANS,EQ,26.2,26.05,27.25,25.65,26.05,26.2,26.43,1321749,3493928145000.0005,3997.0,455016.0,0.3443
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,3578,2019-03-11,MARKSANS,EQ,26.2,26.35,27.1,26.25,27.05,26.95,26.81,895499,2400851845000.0,2659.0,413608.0,0.4619
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,3579,2019-03-12,MARKSANS,EQ,26.95,27.5,27.9,26.8,26.95,27.05,27.3,1263228,3448365045000.0005,3865.0,488760.0,0.3869
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,3580,2019-03-13,MARKSANS,EQ,27.05,27.4,27.4,26.4,26.4,26.55,26.79,710981,1904926880000.0,2031.0,377573.0,0.5311
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,3581,2019-03-14,MARKSANS,EQ,26.55,26.65,26.7,25.45,25.6,25.7,26.02,1007773,2621791555000.0,4234.0,588632.0,0.5841
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,3582,2019-03-15,MARKSANS,EQ,25.7,25.8,26.15,24.55,24.7,24.8,25.34,1192585,3021696430000.0,3506.0,765064.0,0.6415000000000001
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,3583,2019-03-18,MARKSANS,EQ,24.8,25.0,25.1,24.55,24.75,24.7,24.76,760029,1882055085000.0,2370.0,450620.0,0.5929
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,3584,2019-03-19,MARKSANS,EQ,24.7,24.85,25.5,24.4,25.0,25.05,25.06,1098520,2753341455000.0,4020.0,447548.0,0.4074
