,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929,2019-01-01,IDEA,EQ,37.75,38.0,38.1,37.1,37.75,37.75,37.68,8804237,33176627435000.004,10445.0,542894.0,0.0617
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2930,2019-01-02,IDEA,EQ,37.75,37.95,37.95,36.5,36.55,36.75,37.22,10619192,39521677895000.0,15703.0,1781731.0,0.1678
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2931,2019-01-03,IDEA,EQ,36.75,35.75,36.3,34.85,36.05,36.1,35.75,23707290,84764313285000.0,30901.0,4065470.0,0.1715
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2932,2019-01-04,IDEA,EQ,36.1,36.1,36.55,35.6,36.3,36.2,36.06,12761684,46021777485000.0,16169.0,1935220.0,0.1516
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2933,2019-01-07,IDEA,EQ,36.2,36.6,36.95,36.4,36.7,36.65,36.63,8261827,30264039360000.004,9771.0,2384309.0,0.2886
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2934,2019-01-08,IDEA,EQ,36.65,36.5,37.3,36.25,36.9,36.95,36.88,9699415,35771092080000.0,14012.0,2136404.0,0.2203
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2935,2019-01-09,IDEA,EQ,36.95,37.0,37.4,36.4,37.0,36.95,36.89,11329866,41791643855000.0,16210.0,2364595.0,0.2087
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2936,2019-01-10,IDEA,EQ,36.95,37.0,37.6,36.8,37.0,37.1,37.15,10158441,37738703960000.0,15432.0,2123412.0,0.209
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2937,2019-01-11,IDEA,EQ,37.1,37.05,37.3,36.55,36.85,36.9,36.81,8296822,30542734645000.0,17546.0,1669021.0,0.2012
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2938,2019-01-14,IDEA,EQ,36.9,37.0,37.0,35.6,35.8,35.95,36.25,10557786,38270785820000.0,18382.0,2634482.0,0.2495
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2939,2019-01-15,IDEA,EQ,35.95,35.95,36.45,35.65,36.35,36.25,36.09,9633897,34766167835000.004,17767.0,1894721.0,0.1967
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2940,2019-01-16,IDEA,EQ,36.25,36.35,36.95,36.1,36.35,36.4,36.53,8866060,32386508810000.004,16880.0,1632598.0,0.1841
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2941,2019-01-17,IDEA,EQ,36.4,36.4,37.15,36.0,37.0,36.95,36.84,14915441,54951024850000.0,19675.0,4338826.0,0.2909
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2942,2019-01-18,IDEA,EQ,36.95,37.0,37.0,34.35,35.1,35.2,35.27,28861742,101789865680000.0,39975.0,9486808.0,0.3287
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2943,2019-01-21,IDEA,EQ,35.2,35.2,35.45,32.4,32.6,32.85,33.45,39629370,132576116040000.02,52257.0,14683246.0,0.3705
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2944,2019-01-22,IDEA,EQ,32.85,32.75,33.7,32.6,33.55,33.5,33.28,19391011,64533793660000.0,28585.0,5225555.0,0.2695
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2945,2019-01-23,IDEA,EQ,33.5,33.7,34.5,33.3,34.5,33.9,33.7,12749248,42966633325000.0,19412.0,4169627.0,0.327
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2946,2019-01-24,IDEA,EQ,33.9,34.45,35.2,33.25,33.9,34.05,34.09,33984041,115843342905000.0,41859.0,7978819.0,0.2348
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2947,2019-01-25,IDEA,EQ,34.05,33.8,34.2,32.25,32.5,32.85,33.35,23369945,77928507075000.0,23816.0,10256970.0,0.4389
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2948,2019-01-28,IDEA,EQ,32.85,32.8,32.8,28.45,31.25,31.05,30.76,29488750,90693056850000.0,51231.0,7979379.0,0.2706
