,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,5724,2019-01-01,AKZOINDIA,EQ,1749.3,1750.0,1786.95,1725.0,1780.0,1769.55,1758.41,8460,1487614990000.0,1306.0,3456.0,0.4085
1,1,1,1,1,1,1,1,1,1,5725,2019-01-02,AKZOINDIA,EQ,1769.55,1764.0,1825.0,1743.6,1774.0,1769.4,1788.38,19951,3567994385000.0,3452.0,13228.0,0.6629999999999999
2,2,2,2,2,2,2,2,2,2,5726,2019-01-03,AKZOINDIA,EQ,1769.4,1769.0,1809.0,1768.95,1794.5,1801.25,1798.5,10327,1857311930000.0,3409.0,6305.0,0.6104999999999999
3,3,3,3,3,3,3,3,3,3,5727,2019-01-04,AKZOINDIA,EQ,1801.25,1777.1,1798.9,1758.05,1781.0,1785.8,1780.0,4748,845145950000.0,851.0,2195.0,0.4623
4,4,4,4,4,4,4,4,4,4,5728,2019-01-07,AKZOINDIA,EQ,1785.8,1808.3,1808.3,1760.1,1800.0,1796.7,1777.76,37292,6629627110000.0,976.0,32668.0,0.8759999999999999
5,5,5,5,5,5,5,5,5,5,5729,2019-01-08,AKZOINDIA,EQ,1796.7,1794.85,1800.0,1751.0,1759.7,1757.75,1772.89,1810,320892375000.0,463.0,977.0,0.5398
6,6,6,6,6,6,6,6,6,6,5730,2019-01-09,AKZOINDIA,EQ,1757.75,1755.0,1773.45,1750.0,1750.0,1753.9,1759.05,1960,344773455000.0,569.0,878.0,0.448
7,7,7,7,7,7,7,7,7,7,5731,2019-01-10,AKZOINDIA,EQ,1753.9,1740.9,1768.0,1737.0,1749.05,1747.0,1752.97,2624,459979485000.0,511.0,1513.0,0.5766
8,8,8,8,8,8,8,8,8,8,5732,2019-01-11,AKZOINDIA,EQ,1747.0,1737.9,1740.45,1725.0,1725.0,1725.45,1727.79,2121,366463295000.0,801.0,1371.0,0.6464
9,9,9,9,9,9,9,9,9,9,5733,2019-01-14,AKZOINDIA,EQ,1725.45,1748.0,1769.95,1725.05,1764.0,1761.65,1757.44,2563,450432920000.0,721.0,1358.0,0.5297999999999999
10,10,10,10,10,10,10,10,10,10,5734,2019-01-15,AKZOINDIA,EQ,1761.65,1763.95,1784.75,1726.0,1726.0,1743.75,1753.93,2597,455494555000.0,538.0,1509.0,0.5811000000000001
11,11,11,11,11,11,11,11,11,11,5735,2019-01-16,AKZOINDIA,EQ,1743.75,1759.45,1769.8,1744.05,1749.85,1751.8,1751.98,8109,1420684110000.0,6612.0,7001.0,0.8634000000000001
