,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,4649,2019-01-01,ARCHIES,EQ,31.95,32.25,32.25,29.6,30.45,30.5,30.63,117772,360785765000.0,823.0,65245.0,0.5539999999999999
1,1,1,1,1,1,1,1,1,1,4650,2019-01-02,ARCHIES,EQ,30.5,30.5,30.5,29.55,29.6,29.75,29.82,97848,291770605000.0,591.0,59259.0,0.6056
2,2,2,2,2,2,2,2,2,2,4651,2019-01-03,ARCHIES,EQ,29.75,29.45,29.75,28.75,28.75,28.85,29.16,54275,158275290000.0,408.0,37696.0,0.6945
3,3,3,3,3,3,3,3,3,3,4652,2019-01-04,ARCHIES,EQ,28.85,28.9,29.2,28.65,29.0,29.0,28.93,61331,177429145000.0,339.0,39583.0,0.6454000000000001
4,4,4,4,4,4,4,4,4,4,4653,2019-01-07,ARCHIES,EQ,29.0,29.0,30.55,28.8,29.65,29.8,29.76,85547,254562850000.0,612.0,42402.0,0.4957
5,5,5,5,5,5,5,5,5,5,4654,2019-01-08,ARCHIES,EQ,29.8,29.7,30.0,29.4,29.7,29.55,29.67,23603,70026135000.0,230.0,13630.0,0.5775
6,6,6,6,6,6,6,6,6,6,4655,2019-01-09,ARCHIES,EQ,29.55,29.7,29.85,28.95,29.15,29.1,29.37,26402,77542785000.0,231.0,16368.0,0.62
7,7,7,7,7,7,7,7,7,7,4656,2019-01-10,ARCHIES,EQ,29.1,29.1,29.3,28.75,28.85,28.85,28.91,41722,120630750000.0,274.0,34832.0,0.8349
8,8,8,8,8,8,8,8,8,8,4657,2019-01-11,ARCHIES,EQ,28.85,28.95,29.25,28.5,28.55,28.7,28.74,46173,132694645000.0,232.0,39172.0,0.8484
9,9,9,9,9,9,9,9,9,9,4658,2019-01-14,ARCHIES,EQ,28.7,28.75,28.8,28.35,28.5,28.35,28.47,33043,94063210000.0,160.0,29664.0,0.8976999999999999
10,10,10,10,10,10,10,10,10,10,4659,2019-01-15,ARCHIES,EQ,28.35,29.0,29.0,28.3,28.3,28.4,28.62,42925,122831320000.0,368.0,29505.0,0.6874
11,11,11,11,11,11,11,11,11,11,4660,2019-01-16,ARCHIES,EQ,28.4,28.4,29.8,28.15,28.9,29.05,29.1,108009,314313585000.0,819.0,44178.0,0.409
12,12,12,12,12,12,12,12,12,12,4661,2019-01-17,ARCHIES,EQ,29.05,29.3,29.45,28.6,28.65,28.65,28.86,35016,101056695000.0,281.0,21529.0,0.6148
13,13,13,13,13,13,13,13,13,13,4662,2019-01-18,ARCHIES,EQ,28.65,28.7,28.7,28.1,28.45,28.35,28.36,33471,94935235000.0,157.0,25786.0,0.7704000000000001
14,14,14,14,14,14,14,14,14,14,4663,2019-01-21,ARCHIES,EQ,28.35,28.15,28.5,25.95,26.7,26.75,27.14,82310,223353305000.0,727.0,53997.0,0.6559999999999999
15,15,15,15,15,15,15,15,15,15,4664,2019-01-22,ARCHIES,EQ,26.75,26.7,27.0,25.95,27.0,26.8,26.48,60991,161480340000.0,379.0,37382.0,0.6129
16,16,16,16,16,16,16,16,16,16,4665,2019-01-23,ARCHIES,EQ,26.8,26.9,30.75,26.9,29.8,29.65,29.67,487588,1446562175000.0,3150.0,183852.0,0.3771
17,17,17,17,17,17,17,17,17,17,4666,2019-01-24,ARCHIES,EQ,29.65,30.1,31.0,29.6,29.7,29.8,30.16,157303,474453865000.0001,941.0,80014.0,0.5086999999999999
18,18,18,18,18,18,18,18,18,18,4667,2019-01-25,ARCHIES,EQ,29.8,30.1,30.1,28.5,28.55,28.6,29.14,89102,259604135000.0,565.0,62645.0,0.7031000000000001
19,19,19,19,19,19,19,19,19,19,4668,2019-01-28,ARCHIES,EQ,28.6,28.7,28.75,26.5,26.9,27.1,27.29,124218,339025615000.0,1029.0,67076.0,0.54
20,20,20,20,20,20,20,20,20,20,4669,2019-01-29,ARCHIES,EQ,27.1,26.9,27.25,26.3,27.15,26.85,26.79,56874,152384905000.0,506.0,36087.0,0.6345000000000001
21,21,21,21,21,21,21,21,21,21,4670,2019-01-30,ARCHIES,EQ,26.85,27.1,28.25,26.95,27.7,27.7,27.67,40695,112599145000.0,427.0,18277.0,0.4491
22,22,22,22,22,22,22,22,22,22,4671,2019-01-31,ARCHIES,EQ,27.7,27.5,28.05,27.0,27.6,27.5,27.46,33258,91334660000.0,296.0,19113.0,0.5747
23,23,23,23,23,23,23,23,23,23,4672,2019-02-01,ARCHIES,EQ,27.5,27.25,28.0,27.0,27.5,27.25,27.34,47219,129112975000.0,327.0,24566.0,0.5203
