Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,CARERATING,EQ,986.7,990.0,997.0,975.35,980.8,980.1,988.64,21965,2171552335000.0,1789,6753,0.3074
2019-01-02,CARERATING,EQ,980.1,980.0,983.95,970.0,974.2,972.85,977.66,24749,2419622340000.0,2806,12095,0.4887
2019-01-03,CARERATING,EQ,972.85,975.05,985.35,973.05,980.0,979.95,979.85,25894,2537224455000.0,4272,17811,0.6878000000000001
2019-01-04,CARERATING,EQ,979.95,979.95,986.6,974.0,977.0,976.2,978.26,39847,3898082115000.0,2755,12592,0.316
2019-01-07,CARERATING,EQ,976.2,985.95,989.5,977.6,985.8,984.5,984.69,65903,6489416365000.0,6385,16707,0.2535
2019-01-08,CARERATING,EQ,984.5,988.0,988.8,978.7,985.0,985.2,984.23,21377,2103995275000.0,1415,10989,0.5141
2019-01-09,CARERATING,EQ,985.2,985.2,990.0,981.0,982.55,984.75,984.74,18857,1856931555000.0,2109,9932,0.5267000000000001
2019-01-10,CARERATING,EQ,984.75,986.95,1017.85,978.5,1013.0,1013.9,998.46,38932,3887210565000.0,4659,24879,0.639
2019-01-11,CARERATING,EQ,1013.9,1020.5,1035.05,1005.0,1015.0,1008.85,1016.82,39625,4029161320000.0015,2977,23253,0.5868
2019-01-14,CARERATING,EQ,1008.85,1025.0,1025.0,998.1,1005.0,1001.1,1009.25,18515,1868635085000.0,1812,12752,0.6887000000000001
2019-01-15,CARERATING,EQ,1001.1,1008.0,1013.15,997.2,1000.0,1001.6,1002.61,15205,1524471975000.0,1330,10353,0.6809000000000001
2019-01-16,CARERATING,EQ,1001.6,1000.2,1011.8,986.05,1000.35,998.0,1002.04,42984,4307160205000.0,5979,21726,0.5054
2019-01-17,CARERATING,EQ,998.0,1006.0,1008.25,993.5,993.7,999.75,1000.12,73274,7328266195000.0,14151,66991,0.9143
2019-01-18,CARERATING,EQ,999.75,1003.85,1020.0,997.0,1015.25,1017.35,1007.96,29892,3012984745000.0,3350,22340,0.7474
2019-01-21,CARERATING,EQ,1017.35,1013.7,1024.0,995.1,1006.0,1002.65,1017.85,84824,8633799709999.999,1482,79359,0.9356
2019-01-22,CARERATING,EQ,1002.65,1002.0,1006.65,981.05,986.9,987.65,984.67,28809,2836723915000.0,4340,22494,0.7808
2019-01-23,CARERATING,EQ,987.65,992.65,992.65,982.15,986.0,985.15,984.11,18359,1806726685000.0,3983,13656,0.7438
2019-01-24,CARERATING,EQ,985.15,999.85,1014.4,978.3,1007.15,1007.55,990.44,504114,49929500255000.0,3995,486051,0.9642
2019-01-25,CARERATING,EQ,1007.55,1007.45,1013.85,986.2,990.0,989.1,994.33,23297,2316494395000.0,2569,18350,0.7877
2019-01-28,CARERATING,EQ,989.1,982.15,995.0,968.0,988.0,988.15,979.35,23482,2299703145000.0,3886,18000,0.7665000000000001
2019-01-29,CARERATING,EQ,988.15,985.05,1019.85,980.6,1018.0,1015.25,1003.7,26909,2700849095000.0,4600,21297,0.7914
2019-01-30,CARERATING,EQ,1015.25,1010.45,1024.0,1001.95,1003.35,1005.7,1014.95,159759,16214671485000.0,2423,151236,0.9467
2019-01-31,CARERATING,EQ,1005.7,1011.85,1016.8,987.55,991.85,990.55,996.28,20306,2023050060000.0,6784,14997,0.7386
2019-02-01,CARERATING,EQ,990.55,999.95,1009.0,981.0,999.0,998.45,996.63,48978,4881305530000.0,5807,39209,0.8005
2019-02-04,CARERATING,EQ,998.45,999.8,999.8,974.5,991.8,986.3,983.24,19436,1911019415000.0,3152,12137,0.6245
2019-02-05,CARERATING,EQ,986.3,973.0,990.0,973.0,975.0,975.8,984.02,180141,17726274985000.0,3935,166436,0.9239
