,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,495,2019-03-05,ARENTERP,EQ,13.3,12.65,12.65,12.65,12.65,12.65,12.65,900,1138500000.0,3.0,900.0,1.0
1,1,1,1,1,1,1,1,1,1,496,2019-03-06,ARENTERP,EQ,12.65,12.65,12.65,12.65,12.65,12.65,12.65,600,759000000.0,3.0,600.0,1.0
2,2,2,2,2,2,2,2,2,2,497,2019-03-11,ARENTERP,EQ,12.65,12.65,12.65,12.65,12.65,12.65,12.65,1000,1265000000.0,1.0,1000.0,1.0
3,3,3,3,3,3,3,3,3,3,498,2019-03-14,ARENTERP,EQ,12.65,12.15,12.65,12.15,12.65,12.65,12.45,500,622500000.0,3.0,500.0,1.0
4,4,4,4,4,4,4,4,4,4,499,2019-03-15,ARENTERP,EQ,12.65,12.05,12.05,12.05,12.05,12.05,12.05,300,361500000.0,2.0,300.0,1.0
5,5,5,5,5,5,5,5,5,5,500,2019-03-19,ARENTERP,EQ,12.05,11.6,11.6,11.6,11.6,11.6,11.6,600,696000000.0,1.0,600.0,1.0
6,6,6,6,6,6,6,6,6,6,501,2019-03-20,ARENTERP,EQ,11.6,11.05,12.1,11.05,12.1,12.1,12.0,1000,1199500000.0,2.0,1000.0,1.0
7,7,7,7,7,7,7,7,7,7,502,2019-04-03,ARENTERP,EQ,12.1,12.6,12.65,12.6,12.65,12.65,12.65,6800,8601500000.0,6.0,6800.0,1.0
8,8,8,8,8,8,8,8,8,8,503,2019-04-05,ARENTERP,EQ,12.65,12.65,12.65,12.65,12.65,12.65,12.65,100,126500000.0,1.0,100.0,1.0
9,9,9,9,9,9,9,9,9,9,504,2019-04-18,ARENTERP,EQ,12.65,12.65,12.65,12.4,12.4,12.4,12.53,200,250500000.0,2.0,200.0,1.0
10,10,10,10,10,10,10,10,10,10,505,2019-05-02,ARENTERP,EQ,12.4,11.9,11.9,11.9,11.9,11.9,11.9,1300,1547000000.0,2.0,1300.0,1.0
11,11,11,11,11,11,11,11,11,11,506,2019-05-03,ARENTERP,EQ,11.9,11.9,12.45,11.9,12.45,12.45,12.38,800,990500000.0,2.0,800.0,1.0
12,12,12,12,12,12,12,12,12,12,507,2019-05-07,ARENTERP,EQ,12.45,11.85,11.85,11.85,11.85,11.85,11.85,100,118500000.0,1.0,100.0,1.0
13,13,13,13,13,13,13,13,13,13,508,2019-05-31,ARENTERP,EQ,11.85,12.0,12.0,11.3,11.3,11.3,11.72,300,351500000.0,3.0,300.0,1.0
14,14,14,14,14,14,14,14,14,14,509,2019-06-06,ARENTERP,EQ,11.3,10.75,10.75,10.75,10.75,10.75,10.75,700,752500000.0,1.0,700.0,1.0
15,15,15,15,15,15,15,15,15,15,510,2019-06-07,ARENTERP,EQ,10.75,11.0,11.0,11.0,11.0,11.0,11.0,2000,2200000000.0,5.0,2000.0,1.0
16,16,16,16,16,16,16,16,16,16,511,2019-06-12,ARENTERP,EQ,11.0,10.5,10.5,10.5,10.5,10.5,10.5,100,105000000.0,1.0,100.0,1.0
17,17,17,17,17,17,17,17,17,17,512,2019-07-05,ARENTERP,EQ,10.5,10.0,10.0,10.0,10.0,10.0,10.0,200,200000000.0,2.0,200.0,1.0
18,18,18,18,18,18,18,18,18,18,513,2019-07-29,ARENTERP,EQ,10.0,10.0,10.0,10.0,10.0,10.0,10.0,300,300000000.0,1.0,300.0,1.0
19,19,19,19,19,19,19,19,19,19,514,2019-09-23,ARENTERP,EQ,10.0,10.0,10.0,10.0,10.0,10.0,10.0,100,100000000.0,1.0,100.0,1.0
20,20,20,20,20,20,20,20,20,20,515,2019-11-07,ARENTERP,EQ,10.0,9.5,9.5,9.5,9.5,9.5,9.5,100,95000000.0,1.0,100.0,1.0
21,21,21,21,21,21,21,21,21,21,516,2019-11-20,ARENTERP,EQ,9.5,9.3,9.3,9.3,9.3,9.3,9.3,6800,6324000000.0,2.0,6800.0,1.0
22,22,22,22,22,22,22,22,22,22,517,2019-11-21,ARENTERP,EQ,9.3,9.3,9.3,9.3,9.3,9.3,9.3,100,93000000.0,1.0,100.0,1.0
23,23,23,23,23,23,23,23,23,23,518,2019-12-12,ARENTERP,EQ,9.3,9.4,9.4,9.4,9.4,9.4,9.4,7900,7426000000.0,1.0,7900.0,1.0
24,24,24,24,24,24,24,24,24,24,519,2019-12-13,ARENTERP,EQ,9.4,9.0,9.0,9.0,9.0,9.0,9.0,300,270000000.0,1.0,300.0,1.0
25,25,25,25,25,25,25,25,25,25,520,2019-12-18,ARENTERP,EQ,9.0,9.45,9.45,9.45,9.45,9.45,9.45,400,378000000.0,2.0,400.0,1.0
26,26,26,26,26,26,26,26,26,26,521,2019-12-24,ARENTERP,EQ,9.45,9.2,9.2,9.05,9.05,9.05,9.05,9900,8961000000.0,22.0,9800.0,0.9899
27,27,27,27,27,27,27,27,27,27,522,2019-12-31,ARENTERP,EQ,9.05,9.0,9.0,9.0,9.0,9.0,9.0,14800,13320000000.0,31.0,14800.0,1.0
