,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,2551,2019-01-01,ANIKINDS,EQ,23.25,23.3,24.85,22.9,23.05,23.15,23.41,2698,6316750000.0,59.0,1443.0,0.5347999999999999
1,1,1,1,1,1,1,1,1,1,2552,2019-01-02,ANIKINDS,EQ,23.15,23.8,23.8,23.1,23.7,23.7,23.47,354,830870000.0000001,11.0,186.0,0.5254
2,2,2,2,2,2,2,2,2,2,2553,2019-01-03,ANIKINDS,EQ,23.7,23.4,23.95,22.6,22.65,23.0,23.18,1998,4630905000.0,69.0,1189.0,0.5951
3,3,3,3,3,3,3,3,3,3,2554,2019-01-04,ANIKINDS,EQ,23.0,23.65,23.9,22.2,22.7,22.75,22.86,14794,33811965000.000008,124.0,4283.0,0.2895
4,4,4,4,4,4,4,4,4,4,2555,2019-01-07,ANIKINDS,EQ,22.75,23.35,23.35,22.2,23.3,23.0,22.78,5496,12517815000.0,59.0,2843.0,0.5173
5,5,5,5,5,5,5,5,5,5,2556,2019-01-08,ANIKINDS,EQ,23.0,23.5,24.8,22.8,24.3,23.85,23.68,10344,24495790000.0,101.0,6873.0,0.6644
6,6,6,6,6,6,6,6,6,6,2557,2019-01-09,ANIKINDS,EQ,23.85,24.2,24.75,23.5,24.2,23.8,24.21,10052,24333060000.0,85.0,7228.0,0.7191
7,7,7,7,7,7,7,7,7,7,2558,2019-01-10,ANIKINDS,EQ,23.8,23.9,24.35,23.8,23.9,23.9,23.9,1972,4714025000.0,19.0,1921.0,0.9741
8,8,8,8,8,8,8,8,8,8,2559,2019-01-11,ANIKINDS,EQ,23.9,23.9,24.5,23.5,24.0,24.0,23.94,2036,4874870000.0,26.0,1621.0,0.7962
9,9,9,9,9,9,9,9,9,9,2560,2019-01-14,ANIKINDS,EQ,24.0,23.5,23.95,23.1,23.95,23.9,23.54,794,1868830000.0,24.0,521.0,0.6562
10,10,10,10,10,10,10,10,10,10,2561,2019-01-15,ANIKINDS,EQ,23.9,23.5,24.2,23.2,23.3,23.3,23.6,2127,5019470000.0,57.0,1018.0,0.4786
11,11,11,11,11,11,11,11,11,11,2562,2019-01-16,ANIKINDS,EQ,23.3,23.5,23.5,23.25,23.5,23.4,23.39,1677,3921800000.0,19.0,1268.0,0.7561
12,12,12,12,12,12,12,12,12,12,2563,2019-01-17,ANIKINDS,EQ,23.4,23.9,24.8,22.55,22.9,22.9,23.15,5963,13802879999.999998,78.0,3600.0,0.6037
13,13,13,13,13,13,13,13,13,13,2564,2019-01-18,ANIKINDS,EQ,22.9,22.8,23.9,22.2,22.25,22.25,22.52,12289,27669045000.0,99.0,8439.0,0.6867
14,14,14,14,14,14,14,14,14,14,2565,2019-01-21,ANIKINDS,EQ,22.25,22.35,22.6,22.0,22.35,22.2,22.21,1661,3688760000.0,33.0,1265.0,0.7615999999999999
15,15,15,15,15,15,15,15,15,15,2566,2019-01-22,ANIKINDS,EQ,22.2,22.7,22.7,21.15,21.9,21.7,21.95,3154,6921550000.0,51.0,3139.0,0.9952
16,16,16,16,16,16,16,16,16,16,2567,2019-01-23,ANIKINDS,EQ,21.7,21.75,21.75,21.2,21.7,21.7,21.66,1253,2713835000.0,24.0,1200.0,0.9577
17,17,17,17,17,17,17,17,17,17,2568,2019-01-24,ANIKINDS,EQ,21.7,21.5,21.5,21.0,21.1,21.25,21.37,2011,4297620000.0,36.0,1956.0,0.9727
18,18,18,18,18,18,18,18,18,18,2569,2019-01-25,ANIKINDS,EQ,21.25,21.6,21.6,19.55,20.35,20.35,20.4,6409,13076445000.0,93.0,5235.0,0.8168000000000001
19,19,19,19,19,19,19,19,19,19,2570,2019-01-28,ANIKINDS,EQ,20.35,20.05,20.4,18.0,18.7,18.45,18.84,8478,15970779999.999996,137.0,5867.0,0.6920000000000001
20,20,20,20,20,20,20,20,20,20,2571,2019-01-29,ANIKINDS,EQ,18.45,18.05,18.75,16.55,17.45,17.5,17.67,11732,20733550000.0,127.0,6120.0,0.5217
21,21,21,21,21,21,21,21,21,21,2572,2019-01-30,ANIKINDS,EQ,17.5,18.5,19.6,16.55,17.35,17.35,17.63,16607,29284125000.0,171.0,11147.0,0.6712
22,22,22,22,22,22,22,22,22,22,2573,2019-01-31,ANIKINDS,EQ,17.35,18.45,18.45,16.6,16.6,16.95,17.12,8681,14864800000.0,81.0,6537.0,0.753
23,23,23,23,23,23,23,23,23,23,2574,2019-02-01,ANIKINDS,EQ,16.95,16.8,17.55,16.3,17.5,17.15,16.81,8467,14234465000.0,77.0,5735.0,0.6773
24,24,24,24,24,24,24,24,24,24,2575,2019-02-04,ANIKINDS,EQ,17.15,17.25,17.25,16.1,16.3,16.35,16.57,9227,15288100000.0,123.0,4319.0,0.4681
25,25,25,25,25,25,25,25,25,25,2576,2019-02-05,ANIKINDS,EQ,16.35,17.0,17.0,15.0,15.0,15.5,15.76,11735,18497210000.0,116.0,6791.0,0.5787
26,26,26,26,26,26,26,26,26,26,2577,2019-02-06,ANIKINDS,EQ,15.5,15.5,16.35,13.55,15.0,15.05,14.39,28730,41340395000.0,247.0,16099.0,0.5604
27,27,27,27,27,27,27,27,27,27,2578,2019-02-07,ANIKINDS,EQ,15.05,15.0,15.9,13.7,14.2,14.3,14.53,10359,15056700000.0,112.0,6972.0,0.6729999999999999
28,28,28,28,28,28,28,28,28,28,2579,2019-02-08,ANIKINDS,EQ,14.3,15.3,15.3,13.35,13.5,13.6,13.73,7624,10464730000.0,75.0,6259.0,0.821
