,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672,2019-01-01,SUTLEJTEX,EQ,41.6,41.75,42.2,41.6,41.95,41.95,41.91,39989,167593385000.0,109.0,38067,0.9519
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2673,2019-01-02,SUTLEJTEX,EQ,41.95,41.9,42.4,41.75,41.8,41.9,41.94,12718,53343330000.000015,91.0,12519,0.9844
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2674,2019-01-03,SUTLEJTEX,EQ,41.9,41.85,42.3,41.0,41.2,41.3,41.5,13077,54270765000.0,114.0,11326,0.8661
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2675,2019-01-04,SUTLEJTEX,EQ,41.3,41.05,41.7,40.8,41.1,41.25,41.07,20153,82766005000.0,120.0,18877,0.9367
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2676,2019-01-07,SUTLEJTEX,EQ,41.25,41.5,41.95,41.4,41.55,41.55,41.61,8602,35790250000.0,90.0,5588,0.6496
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2677,2019-01-08,SUTLEJTEX,EQ,41.55,41.25,42.3,40.9,42.25,42.1,41.84,16373,68499165000.0,161.0,11319,0.6912999999999999
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2678,2019-01-09,SUTLEJTEX,EQ,42.1,42.3,42.4,41.8,41.8,41.85,42.05,14123,59382230000.000015,104.0,10520,0.7449
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2679,2019-01-10,SUTLEJTEX,EQ,41.85,42.25,42.7,41.9,42.45,42.25,42.37,7633,32343635000.0,88.0,5255,0.6885
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2680,2019-01-11,SUTLEJTEX,EQ,42.25,42.3,43.3,42.05,42.7,42.85,42.72,18369,78474075000.0,146.0,12423,0.6763
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2681,2019-01-14,SUTLEJTEX,EQ,42.85,43.6,45.35,41.25,41.9,41.7,41.98,11701,49122160000.0,172.0,10057,0.8595
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2682,2019-01-15,SUTLEJTEX,EQ,41.7,41.8,42.8,41.8,42.3,42.25,42.19,18796,79297805000.0,76.0,12813,0.6817000000000001
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2683,2019-01-16,SUTLEJTEX,EQ,42.25,42.4,42.4,41.9,42.4,42.3,42.12,26076,109826255000.0,95.0,23793,0.9124
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2684,2019-01-17,SUTLEJTEX,EQ,42.3,42.2,43.5,41.8,42.9,42.85,42.82,23890,102291440000.0,120.0,12895,0.5398
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2685,2019-01-18,SUTLEJTEX,EQ,42.85,43.15,43.2,41.8,41.8,41.8,42.16,7116,30004135000.0,65.0,6520,0.9162
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2686,2019-01-21,SUTLEJTEX,EQ,41.8,42.4,42.8,41.0,41.05,41.65,42.01,24702,103763280000.0,134.0,20327,0.8229000000000001
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2687,2019-01-22,SUTLEJTEX,EQ,41.65,41.7,42.0,40.5,41.4,41.2,41.28,43577,179883900000.0,158.0,38412,0.8815000000000001
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2688,2019-01-23,SUTLEJTEX,EQ,41.2,41.55,42.5,41.0,41.7,41.8,41.8,28098,117438614999.99995,144.0,17757,0.632
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2689,2019-01-24,SUTLEJTEX,EQ,41.8,41.85,42.0,41.1,41.35,41.3,41.53,11000,45684830000.0,59.0,10734,0.9758
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2690,2019-01-25,SUTLEJTEX,EQ,41.3,41.2,41.35,40.5,40.85,40.75,40.92,28438,116374780000.0,138.0,22039,0.775
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2691,2019-01-28,SUTLEJTEX,EQ,40.75,40.7,40.95,39.0,39.15,39.1,40.12,28703,115158710000.00005,197.0,24840,0.8654000000000001
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2692,2019-01-29,SUTLEJTEX,EQ,39.1,39.45,40.25,38.65,40.0,40.0,39.39,23012,90633165000.0,175.0,17470,0.7592
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2693,2019-01-30,SUTLEJTEX,EQ,40.0,39.65,40.35,39.05,39.65,39.5,39.48,8990,35492040000.0,107.0,7284,0.8102
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2694,2019-01-31,SUTLEJTEX,EQ,39.5,39.45,40.5,39.4,39.65,40.35,40.04,10481,41969895000.0,99.0,7376,0.7037000000000001
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2695,2019-02-01,SUTLEJTEX,EQ,40.35,40.55,41.7,40.0,40.2,40.3,41.04,15242,62545855000.000015,149.0,8528,0.5595
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2696,2019-02-04,SUTLEJTEX,EQ,40.3,40.45,40.45,38.15,38.15,38.6,39.0,14011,54645930000.000015,118.0,12346,0.8812000000000001
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2697,2019-02-05,SUTLEJTEX,EQ,38.6,38.45,39.5,37.9,38.6,38.55,38.56,21604,83304295000.0,151.0,18180,0.8415
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2698,2019-02-06,SUTLEJTEX,EQ,38.55,38.75,38.75,36.85,37.95,37.4,37.42,301553,1128492090000.0,242.0,295080,0.9785
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2699,2019-02-07,SUTLEJTEX,EQ,37.4,38.2,38.3,36.4,37.75,36.95,37.05,29207,108201260000.00003,372.0,20993,0.7188
