Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,AYMSYNTEX,EQ,41.95,43.1,43.45,41.5,42.2,42.25,41.91,18353,76915015000.0,68,15671,0.8539
2019-01-02,AYMSYNTEX,EQ,42.25,43.2,43.95,40.5,40.75,40.8,40.83,39472,161183570000.0,130,30082,0.7621
2019-01-03,AYMSYNTEX,EQ,40.8,40.5,41.75,40.2,41.5,41.35,40.89,1255,5131195000.0,34,1127,0.898
2019-01-04,AYMSYNTEX,EQ,41.35,41.85,41.9,40.2,41.0,41.0,40.97,14500,59401580000.000015,45,13981,0.9642
2019-01-07,AYMSYNTEX,EQ,41.0,41.75,42.0,39.5,39.5,40.0,40.61,6182,25105600000.0,69,4690,0.7587
2019-01-08,AYMSYNTEX,EQ,40.0,40.1,42.0,40.1,41.0,41.9,41.03,4365,17909555000.0,40,3667,0.8401000000000001
2019-01-09,AYMSYNTEX,EQ,41.9,42.0,42.05,40.1,41.8,40.9,40.89,5666,23169530000.0,73,4869,0.8593000000000001
2019-01-10,AYMSYNTEX,EQ,40.9,40.9,41.25,40.0,40.35,40.35,40.6,3114,12644160000.0,41,2580,0.8285
2019-01-11,AYMSYNTEX,EQ,40.35,41.05,42.9,40.55,40.75,40.75,40.99,56691,232398235000.0,95,55442,0.978
2019-01-14,AYMSYNTEX,EQ,40.75,41.95,43.0,39.5,40.9,41.0,40.12,16940,67965744999.999985,145,15728,0.9285
2019-01-15,AYMSYNTEX,EQ,41.0,40.25,41.45,39.55,39.85,40.0,40.2,14378,57803944999.999985,137,10133,0.7048000000000001
2019-01-16,AYMSYNTEX,EQ,40.0,40.15,41.9,39.65,41.35,41.1,40.73,4966,20228825000.0,74,3806,0.7664
2019-01-17,AYMSYNTEX,EQ,41.1,41.1,41.95,39.25,39.4,39.55,40.48,36107,146176035000.0,166,32417,0.8978
2019-01-18,AYMSYNTEX,EQ,39.55,40.65,40.65,38.35,38.4,38.5,39.41,21659,85366350000.0,139,19394,0.8954000000000001
2019-01-21,AYMSYNTEX,EQ,38.5,39.9,39.9,37.6,38.5,38.4,38.39,7177,27550325000.0,95,6177,0.8606999999999999
2019-01-22,AYMSYNTEX,EQ,38.4,37.6,38.85,36.75,37.2,37.05,37.61,13729,51632345000.0,138,10714,0.7804000000000001
