Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,ADVENZYMES,EQ,176.75,177.05,177.75,175.5,176.0,175.8,176.43,46311,817076940000.0,1017,29505,0.6371
2019-01-02,ADVENZYMES,EQ,175.8,176.85,176.85,174.2,175.75,175.0,175.55,19928,349833525000.0,618,11697,0.5870000000000001
2019-01-03,ADVENZYMES,EQ,175.0,176.0,176.65,173.1,173.9,173.55,174.67,26525,463322855000.0,919,16230,0.6119
2019-01-04,ADVENZYMES,EQ,173.55,174.05,174.2,170.5,170.9,170.95,171.98,38544,662871540000.0,931,26762,0.6943
2019-01-07,ADVENZYMES,EQ,170.95,171.0,173.45,170.0,170.0,170.2,171.52,33083,567443975000.0,751,19385,0.5860000000000001
2019-01-08,ADVENZYMES,EQ,170.2,170.2,172.85,170.0,170.2,170.65,171.26,30902,529227490000.0001,910,11670,0.3776
2019-01-09,ADVENZYMES,EQ,170.65,171.05,176.4,171.05,173.0,172.85,173.38,48344,838199140000.0,1227,23813,0.4926
2019-01-10,ADVENZYMES,EQ,172.85,172.85,174.0,171.8,172.0,172.25,172.48,16769,289224285000.0,498,7772,0.4635
2019-01-11,ADVENZYMES,EQ,172.25,173.45,173.45,169.0,169.5,170.3,170.72,29948,511279500000.0,624,23718,0.792
2019-01-14,ADVENZYMES,EQ,170.3,170.3,172.1,169.0,170.0,170.0,170.04,180104,3062433700000.0,792,161991,0.8994
2019-01-15,ADVENZYMES,EQ,170.0,170.25,171.6,169.45,171.6,170.35,170.31,26872,457656985000.0,604,16552,0.616
2019-01-16,ADVENZYMES,EQ,170.35,171.2,174.6,169.0,174.6,171.2,170.54,27087,461934430000.0,615,15260,0.5634
2019-01-17,ADVENZYMES,EQ,171.2,173.2,174.0,170.5,170.5,170.95,171.86,22523,387086795000.0,768,11907,0.5287
2019-01-18,ADVENZYMES,EQ,170.95,170.65,172.5,165.2,170.0,170.4,170.28,40685,692772085000.0,3265,21183,0.5207
2019-01-21,ADVENZYMES,EQ,170.4,171.0,171.7,167.05,168.0,167.65,168.35,27501,462981120000.0,811,21161,0.7695000000000001
2019-01-22,ADVENZYMES,EQ,167.65,167.65,168.4,163.05,163.85,164.3,165.65,47577,788090350000.0,1081,35043,0.7366
2019-01-23,ADVENZYMES,EQ,164.3,164.3,167.05,161.0,162.0,162.95,164.49,58132,956229565000.0,852,33686,0.5795
2019-01-24,ADVENZYMES,EQ,162.95,161.3,163.0,157.6,160.0,159.9,159.52,67241,1072604340000.0,1470,41114,0.6114
2019-01-25,ADVENZYMES,EQ,159.9,160.0,162.9,155.0,155.4,155.5,159.07,44503,707911375000.0,2168,25503,0.5731
2019-01-28,ADVENZYMES,EQ,155.5,156.9,156.9,150.0,151.0,151.1,151.58,31649,479734830000.0,1103,19525,0.6169
2019-01-29,ADVENZYMES,EQ,151.1,151.6,159.2,150.7,158.95,157.2,154.48,53397,824874965000.0,1629,37699,0.706
2019-01-30,ADVENZYMES,EQ,157.2,158.85,164.0,158.15,161.15,161.7,162.15,68030,1103125600000.0,1783,39842,0.5857
2019-01-31,ADVENZYMES,EQ,161.7,161.7,168.0,160.25,166.0,166.5,165.35,60544,1001068420000.0,1621,38004,0.6277
2019-02-01,ADVENZYMES,EQ,166.5,166.0,166.45,163.0,163.65,164.4,164.79,32811,540685080000.0,761,20052,0.6111
2019-02-04,ADVENZYMES,EQ,164.4,166.0,166.0,157.0,159.9,159.8,160.3,36120,579009615000.0,1398,19269,0.5335
2019-02-05,ADVENZYMES,EQ,159.8,159.35,162.95,157.75,162.05,161.5,160.43,35772,573897490000.0,887,23721,0.6631
