,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,1804,2019-01-01,ASAHISONG,EQ,213.25,218.15,218.2,212.0,213.05,213.55,213.77,1578,33733415000.000008,101,1148,0.7275
1,1,1,1,1,1,1,1,1,1,1805,2019-01-02,ASAHISONG,EQ,213.55,214.05,216.0,212.55,214.0,214.0,214.15,928,19873535000.0,72,754,0.8125
2,2,2,2,2,2,2,2,2,2,1806,2019-01-03,ASAHISONG,EQ,214.0,216.25,216.3,212.15,214.0,213.15,213.97,940,20112775000.0,39,752,0.8
3,3,3,3,3,3,3,3,3,3,1807,2019-01-04,ASAHISONG,EQ,213.15,212.05,215.05,210.75,213.5,213.55,213.39,579,12355340000.0,59,433,0.7478
4,4,4,4,4,4,4,4,4,4,1808,2019-01-07,ASAHISONG,EQ,213.55,216.0,216.3,211.7,214.0,214.0,214.44,1966,42158440000.0,64,1236,0.6287
5,5,5,5,5,5,5,5,5,5,1809,2019-01-08,ASAHISONG,EQ,214.0,215.9,217.9,213.0,217.9,216.15,214.89,1400,30085015000.000008,59,925,0.6607
6,6,6,6,6,6,6,6,6,6,1810,2019-01-09,ASAHISONG,EQ,216.15,222.85,222.9,212.15,216.0,215.85,215.69,2424,52283250000.0,112,1905,0.7859
7,7,7,7,7,7,7,7,7,7,1811,2019-01-10,ASAHISONG,EQ,215.85,217.9,217.95,214.35,217.95,217.1,217.16,684,14853850000.0,103,310,0.4532
8,8,8,8,8,8,8,8,8,8,1812,2019-01-11,ASAHISONG,EQ,217.1,214.05,220.9,212.05,213.0,213.05,214.58,1603,34397330000.0,99,1035,0.6456999999999999
9,9,9,9,9,9,9,9,9,9,1813,2019-01-14,ASAHISONG,EQ,213.05,215.9,215.9,209.1,212.0,213.1,211.59,2003,42382275000.0,130,1396,0.6970000000000001
10,10,10,10,10,10,10,10,10,10,1814,2019-01-15,ASAHISONG,EQ,213.1,215.65,223.65,213.5,214.0,215.2,215.69,4370,94254460000.0,154,3384,0.7744
11,11,11,11,11,11,11,11,11,11,1815,2019-01-16,ASAHISONG,EQ,215.2,217.65,218.5,212.0,215.0,214.5,213.88,1550,33151960000.0,145,1188,0.7665000000000001
12,12,12,12,12,12,12,12,12,12,1816,2019-01-17,ASAHISONG,EQ,214.5,214.9,215.0,210.6,213.0,214.05,213.11,1256,26766665000.000004,104,1136,0.9045
13,13,13,13,13,13,13,13,13,13,1817,2019-01-18,ASAHISONG,EQ,214.05,213.3,215.0,212.0,214.0,213.95,213.17,1315,28031510000.0,66,1238,0.9414
14,14,14,14,14,14,14,14,14,14,1818,2019-01-21,ASAHISONG,EQ,213.95,214.95,215.0,211.15,213.1,213.2,213.25,536,11430375000.0,172,120,0.2239
15,15,15,15,15,15,15,15,15,15,1819,2019-01-22,ASAHISONG,EQ,213.2,212.0,214.95,209.05,210.5,210.55,211.8,3580,75826075000.0,80,3346,0.9346
16,16,16,16,16,16,16,16,16,16,1820,2019-01-23,ASAHISONG,EQ,210.55,214.85,216.05,211.0,212.15,212.35,213.84,8295,177377360000.0,116,7829,0.9438
17,17,17,17,17,17,17,17,17,17,1821,2019-01-24,ASAHISONG,EQ,212.35,215.95,224.0,207.2,207.2,207.9,209.88,2902,60905844999.999985,194,2172,0.7484000000000001
18,18,18,18,18,18,18,18,18,18,1822,2019-01-25,ASAHISONG,EQ,207.9,210.0,210.0,191.75,197.0,198.35,201.33,5368,108072980000.0,258,4552,0.848
19,19,19,19,19,19,19,19,19,19,1823,2019-01-28,ASAHISONG,EQ,198.35,196.0,201.0,192.2,196.0,193.25,197.13,4188,82558625000.0,190,3041,0.7261
20,20,20,20,20,20,20,20,20,20,1824,2019-01-29,ASAHISONG,EQ,193.25,199.95,200.0,190.95,190.95,191.55,192.69,3726,71795665000.0,141,2108,0.5658
21,21,21,21,21,21,21,21,21,21,1825,2019-01-30,ASAHISONG,EQ,191.55,191.2,191.6,185.0,186.75,186.7,187.46,4074,76371270000.0,186,3787,0.9296
22,22,22,22,22,22,22,22,22,22,1826,2019-01-31,ASAHISONG,EQ,186.7,185.05,187.85,183.0,183.2,184.35,184.62,4600,84923280000.0,197,3649,0.7933
23,23,23,23,23,23,23,23,23,23,1827,2019-02-01,ASAHISONG,EQ,184.35,188.95,189.0,182.4,186.0,186.55,184.78,1953,36087605000.0,97,1559,0.7983
24,24,24,24,24,24,24,24,24,24,1828,2019-02-04,ASAHISONG,EQ,186.55,187.75,187.8,180.05,181.0,182.05,184.35,2199,40538885000.0,155,1626,0.7394
25,25,25,25,25,25,25,25,25,25,1829,2019-02-05,ASAHISONG,EQ,182.05,182.1,193.0,175.0,180.7,179.9,179.23,10811,193767450000.0,376,7292,0.6745
26,26,26,26,26,26,26,26,26,26,1830,2019-02-06,ASAHISONG,EQ,179.9,169.9,173.05,158.2,160.0,164.15,168.69,19968,336842000000.0,594,15733,0.7879
27,27,27,27,27,27,27,27,27,27,1831,2019-02-07,ASAHISONG,EQ,164.15,163.5,163.9,154.0,154.5,156.15,157.64,10509,165663320000.0,500,7735,0.736
28,28,28,28,28,28,28,28,28,28,1832,2019-02-08,ASAHISONG,EQ,156.15,155.25,158.05,145.4,146.45,146.25,149.79,11506,172344775000.0,437,9544,0.8295
