Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,CDSL,EQ,223.35,224.6,228.1,222.55,227.5,227.15,225.9,212608,4802781945000.0,6448,110360,0.5191
2019-01-02,CDSL,EQ,227.15,225.5,233.5,225.25,231.9,230.85,230.05,480866,11062201490000.0,10016,263950,0.5489
2019-01-03,CDSL,EQ,230.85,232.05,232.7,228.35,229.95,230.35,229.92,398363,9159002385000.0,4139,316977,0.7957
2019-01-04,CDSL,EQ,230.35,231.05,232.0,227.0,229.1,229.35,229.14,150404,3446324245000.0005,7681,74338,0.4943
2019-01-07,CDSL,EQ,229.35,230.0,231.85,228.0,229.7,229.7,229.68,125163,2874713230000.0,4390,63160,0.5046
2019-01-08,CDSL,EQ,229.7,230.05,234.45,227.8,233.45,233.4,231.74,222674,5160156610000.0,6123,109383,0.4912
2019-01-09,CDSL,EQ,233.4,234.95,234.95,229.5,230.95,231.05,230.87,173318,4001432740000.0,5444,101542,0.5859000000000001
2019-01-10,CDSL,EQ,231.05,231.35,234.0,229.7,230.05,230.2,231.09,108793,2514049210000.0,4808,63751,0.5860000000000001
2019-01-11,CDSL,EQ,230.2,231.4,232.2,229.7,230.8,230.1,230.25,81519,1876986525000.0,3126,56323,0.6909000000000001
2019-01-14,CDSL,EQ,230.1,230.75,235.0,229.3,235.0,234.15,231.99,144260,3346633135000.0,3645,93597,0.6487999999999999
2019-01-15,CDSL,EQ,234.15,234.0,235.9,230.1,231.45,231.6,232.72,141296,3288241670000.0,6217,85628,0.606
2019-01-16,CDSL,EQ,231.6,232.0,234.15,230.1,232.0,232.7,232.65,122056,2839603815000.0,2527,83504,0.6840999999999999
2019-01-17,CDSL,EQ,232.7,232.7,236.0,230.55,233.2,233.5,233.39,192367,4489723090000.0,2608,124632,0.6479
2019-01-18,CDSL,EQ,233.5,233.85,234.65,230.6,234.0,233.05,232.38,186665,4337766155000.0,5152,118066,0.6325000000000001
2019-01-21,CDSL,EQ,233.05,233.8,233.9,230.05,231.0,231.4,231.74,136810,3170396560000.0,2936,102529,0.7494
2019-01-22,CDSL,EQ,231.4,232.7,233.0,228.75,232.3,231.65,230.79,243525,5620253190000.0,7062,154164,0.6331
2019-01-23,CDSL,EQ,231.65,232.2,232.8,228.25,229.6,229.15,230.0,112642,2590753230000.0,6001,81984,0.7278
2019-01-24,CDSL,EQ,229.15,229.4,231.2,229.0,230.0,230.35,230.09,119679,2753647525000.0,3804,88480,0.7393000000000001
2019-01-25,CDSL,EQ,230.35,231.0,234.25,228.8,233.0,233.05,230.85,373813,8629460070000.0,8714,291065,0.7786
2019-01-28,CDSL,EQ,233.05,233.0,233.0,221.25,226.0,226.05,227.29,439709,9994116225000.0,8486,350763,0.7977
2019-01-29,CDSL,EQ,226.05,225.25,226.0,217.3,218.5,218.5,220.97,713103,15757746235000.0,5820,646496,0.9066
2019-01-30,CDSL,EQ,218.5,219.9,220.6,217.15,218.15,217.95,219.27,111943,2454594220000.0,3082,77301,0.6905
