,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,5662,2019-01-01,ABAN,EQ,74.75,75.0,75.25,73.7,74.3,74.5,74.4,412633,3069827325000.0,4460.0,78475.0,0.1902
1,1,1,1,1,1,1,1,1,1,5663,2019-01-02,ABAN,EQ,74.5,74.0,75.3,73.1,74.0,74.1,74.31,413245,3071003225000.0,4473.0,68895.0,0.1667
2,2,2,2,2,2,2,2,2,2,5664,2019-01-03,ABAN,EQ,74.1,74.5,75.0,73.1,73.3,73.5,73.76,378438,2791452195000.0,4519.0,56378.0,0.149
3,3,3,3,3,3,3,3,3,3,5665,2019-01-04,ABAN,EQ,73.5,73.15,73.95,72.5,73.0,73.25,73.16,327365,2394894690000.0,3662.0,72208.0,0.2206
4,4,4,4,4,4,4,4,4,4,5666,2019-01-07,ABAN,EQ,73.25,73.65,74.4,73.2,73.3,73.65,73.9,312744,2311176050000.0,4352.0,65352.0,0.209
5,5,5,5,5,5,5,5,5,5,5667,2019-01-08,ABAN,EQ,73.65,73.5,73.95,73.0,73.3,73.5,73.41,301242,2211425855000.0,3071.0,51846.0,0.1721
6,6,6,6,6,6,6,6,6,6,5668,2019-01-09,ABAN,EQ,73.5,73.5,75.0,73.5,74.0,74.05,74.18,456436,3385947995000.0005,4565.0,87636.0,0.192
7,7,7,7,7,7,7,7,7,7,5669,2019-01-10,ABAN,EQ,74.05,74.85,75.4,73.65,74.0,74.25,74.4,362814,2699452530000.0,4322.0,75618.0,0.2084
8,8,8,8,8,8,8,8,8,8,5670,2019-01-11,ABAN,EQ,74.25,74.5,77.3,73.85,75.5,75.6,75.62,1344460,10166642100000.0,11766.0,242004.0,0.18
9,9,9,9,9,9,9,9,9,9,5671,2019-01-14,ABAN,EQ,75.6,75.0,75.9,73.9,74.15,74.45,74.76,333809,2495547035000.0,2630.0,73514.0,0.2202
10,10,10,10,10,10,10,10,10,10,5672,2019-01-15,ABAN,EQ,74.45,74.6,74.9,73.9,74.1,74.3,74.31,280891,2087277905000.0,2902.0,70648.0,0.2515
11,11,11,11,11,11,11,11,11,11,5673,2019-01-16,ABAN,EQ,74.3,74.2,76.05,74.1,74.4,74.7,74.93,487930,3655956630000.0,4792.0,105950.0,0.2171
12,12,12,12,12,12,12,12,12,12,5674,2019-01-17,ABAN,EQ,74.7,74.5,75.75,73.55,73.7,73.9,74.31,423126,3144350275000.0,4024.0,97187.0,0.2297
13,13,13,13,13,13,13,13,13,13,5675,2019-01-18,ABAN,EQ,73.9,74.3,74.3,72.65,72.8,72.95,73.14,316806,2317109575000.0,3151.0,100025.0,0.31570000000000004
14,14,14,14,14,14,14,14,14,14,5676,2019-01-21,ABAN,EQ,72.95,72.75,73.5,72.35,72.95,73.15,73.01,233102,1701765670000.0,2947.0,76725.0,0.32909999999999995
15,15,15,15,15,15,15,15,15,15,5677,2019-01-22,ABAN,EQ,73.15,72.65,73.0,71.0,71.25,71.45,71.61,238881,1710681595000.0,2497.0,76830.0,0.3216
16,16,16,16,16,16,16,16,16,16,5678,2019-01-23,ABAN,EQ,71.45,71.5,71.75,70.25,70.6,70.6,70.77,228456,1616761235000.0,2833.0,52936.0,0.2317
17,17,17,17,17,17,17,17,17,17,5679,2019-01-24,ABAN,EQ,70.6,70.4,73.1,69.75,71.4,71.55,71.26,486038,3463313379999.9995,4588.0,75317.0,0.155
18,18,18,18,18,18,18,18,18,18,5680,2019-01-25,ABAN,EQ,71.55,72.5,72.85,69.0,69.45,69.75,70.47,392720,2767524890000.0,4890.0,79947.0,0.2036
