,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,2019-01-01,VSSL,EQ,96.5,97.35,99.6,95.25,98.7,98.95,97.9,5333,52211485000.0,305,3844,0.7208
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1509,2019-01-02,VSSL,EQ,98.95,98.05,98.05,96.6,97.2,97.2,97.31,10965,106699660000.00003,91,9856,0.8989
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1510,2019-01-03,VSSL,EQ,97.2,98.05,98.85,97.0,97.05,97.25,97.48,3345,32607215000.000008,46,3003,0.8978
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1511,2019-01-04,VSSL,EQ,97.25,97.05,98.95,97.0,98.3,98.4,98.02,2652,25995390000.0,52,2160,0.8145
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1512,2019-01-07,VSSL,EQ,98.4,98.3,100.9,97.6,98.8,98.35,99.0,3919,38798035000.0,116,2845,0.726
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1513,2019-01-08,VSSL,EQ,98.35,98.35,99.3,97.75,99.0,98.8,98.62,2342,23097410000.0,30,1840,0.7857
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1514,2019-01-09,VSSL,EQ,98.8,98.55,99.9,96.95,98.2,97.2,97.56,4610,44974995000.0,133,3287,0.713
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1515,2019-01-10,VSSL,EQ,97.2,97.1,97.8,95.1,95.6,96.15,96.15,6378,61326100000.0,100,4047,0.6345000000000001
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1516,2019-01-11,VSSL,EQ,96.15,95.35,97.25,95.3,96.15,96.25,96.46,2332,22493415000.0,51,2089,0.8958
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1517,2019-01-14,VSSL,EQ,96.25,96.3,96.8,94.6,94.8,95.45,95.25,8815,83966970000.0,75,8485,0.9626
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1518,2019-01-15,VSSL,EQ,95.45,95.1,95.9,95.1,95.5,95.45,95.49,4406,42072150000.0,48,3752,0.8516
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1519,2019-01-16,VSSL,EQ,95.45,97.7,97.7,93.3,94.0,94.1,95.09,14288,135871395000.0,196,12172,0.8519
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1520,2019-01-17,VSSL,EQ,94.1,93.35,96.0,93.35,95.45,95.25,94.26,9273,87404960000.0,71,7722,0.8327
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1521,2019-01-18,VSSL,EQ,95.25,95.0,95.7,92.5,92.55,93.0,93.35,6852,63962194999.999985,183,5652,0.8249
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1522,2019-01-21,VSSL,EQ,93.0,92.8,94.95,91.2,91.2,91.3,92.12,9499,87504555000.0,146,7482,0.7877
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1523,2019-01-22,VSSL,EQ,91.3,91.35,91.8,88.5,89.0,88.95,89.77,11412,102446060000.0,185,9224,0.8083
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1524,2019-01-23,VSSL,EQ,88.95,89.8,91.75,88.15,88.9,88.6,90.08,8102,72979665000.0,183,4519,0.5578000000000001
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1525,2019-01-24,VSSL,EQ,88.6,88.6,89.7,87.05,88.15,88.65,87.98,2792,24564870000.0,89,2330,0.8345
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1526,2019-01-25,VSSL,EQ,88.65,89.75,96.6,88.0,90.1,90.75,92.1,7033,64776855000.000015,148,5506,0.7829
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1527,2019-01-28,VSSL,EQ,90.75,89.05,89.9,81.9,83.1,83.95,84.28,11836,99750400000.0,400,7893,0.6668999999999999
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1528,2019-01-29,VSSL,EQ,83.95,82.45,84.75,82.4,84.75,84.6,83.55,10492,87660275000.0,149,6681,0.6368
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1529,2019-01-30,VSSL,EQ,84.6,84.05,89.2,84.05,88.65,88.7,87.07,8125,70742795000.0,147,6271,0.7718
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1530,2019-01-31,VSSL,EQ,88.7,88.05,88.5,86.0,86.0,86.25,87.1,3871,33715190000.000008,76,2631,0.6797
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,1531,2019-02-01,VSSL,EQ,86.25,86.3,89.65,84.1,85.2,85.6,85.77,3362,28837100000.0,120,2169,0.6452
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1532,2019-02-04,VSSL,EQ,85.6,86.05,86.75,83.1,86.0,85.95,85.54,6218,53186719999.999985,81,4559,0.7332
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1533,2019-02-05,VSSL,EQ,85.95,86.05,87.8,83.65,87.7,87.4,86.38,5934,51258215000.0,171,3773,0.6358
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1534,2019-02-06,VSSL,EQ,87.4,86.05,86.9,83.2,85.25,85.95,84.99,8192,69623095000.0,166,5015,0.6122
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1535,2019-02-07,VSSL,EQ,85.95,85.4,88.7,85.35,87.5,87.75,87.92,4756,41813800000.0,116,3210,0.6748999999999999
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1536,2019-02-08,VSSL,EQ,87.75,88.7,90.0,85.1,86.5,86.5,86.95,641,5573295000.0,36,424,0.6615000000000001
