,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,319,2019-01-01,ABCAPITAL,EQ,100.0,100.6,100.8,99.4,100.2,100.1,100.1,968494,9694295795000.0,7194,353592,0.3651
1,1,1,1,1,1,1,1,1,1,320,2019-01-02,ABCAPITAL,EQ,100.1,99.8,101.45,99.0,99.05,99.25,100.28,1728162,17329926215000.0,14182,708852,0.4102000000000001
2,2,2,2,2,2,2,2,2,2,321,2019-01-03,ABCAPITAL,EQ,99.25,99.45,101.0,97.3,98.2,98.25,99.15,5029127,49865489665000.0,15600,3854796,0.7665000000000001
3,3,3,3,3,3,3,3,3,3,322,2019-01-04,ABCAPITAL,EQ,98.25,98.5,98.85,97.2,98.1,98.0,98.12,1377605,13516710260000.0,9983,965997,0.7012
4,4,4,4,4,4,4,4,4,4,323,2019-01-07,ABCAPITAL,EQ,98.0,98.25,99.4,97.5,97.6,97.6,98.16,1233290,12106130795000.0,15107,744948,0.604
5,5,5,5,5,5,5,5,5,5,324,2019-01-08,ABCAPITAL,EQ,97.6,97.7,98.6,97.15,97.2,97.35,97.71,1606253,15695183105000.002,12108,688706,0.4288
6,6,6,6,6,6,6,6,6,6,325,2019-01-09,ABCAPITAL,EQ,97.35,97.85,98.2,96.1,96.25,96.4,97.1,1257461,12209549920000.0,13664,671734,0.5342
7,7,7,7,7,7,7,7,7,7,326,2019-01-10,ABCAPITAL,EQ,96.4,96.25,97.4,96.0,97.3,96.95,96.73,905645,8760136470000.0,7827,570519,0.63
8,8,8,8,8,8,8,8,8,8,327,2019-01-11,ABCAPITAL,EQ,96.95,97.2,97.4,96.1,96.45,96.45,96.74,851561,8238305275000.0,8431,451756,0.5305
9,9,9,9,9,9,9,9,9,9,328,2019-01-14,ABCAPITAL,EQ,96.45,96.25,96.8,95.7,95.85,96.1,96.14,662121,6365724065000.0,7007,364924,0.5511
10,10,10,10,10,10,10,10,10,10,329,2019-01-15,ABCAPITAL,EQ,96.1,96.45,97.5,96.2,96.75,96.6,96.68,1100957,10643667755000.0,7192,547376,0.4972
11,11,11,11,11,11,11,11,11,11,330,2019-01-16,ABCAPITAL,EQ,96.6,96.2,97.5,96.2,96.25,96.35,96.83,1081605,10472741345000.0,9896,605718,0.56
12,12,12,12,12,12,12,12,12,12,331,2019-01-17,ABCAPITAL,EQ,96.35,96.6,96.8,95.0,95.25,95.45,95.92,1878179,18015910110000.0,8140,1301967,0.6931999999999999
13,13,13,13,13,13,13,13,13,13,332,2019-01-18,ABCAPITAL,EQ,95.45,95.5,95.75,93.5,93.75,93.7,94.54,977308,9239717900000.0,9845,537712,0.5502
14,14,14,14,14,14,14,14,14,14,333,2019-01-21,ABCAPITAL,EQ,93.7,93.75,93.9,92.3,92.45,92.6,93.03,979392,9111449365000.0,9097,579655,0.5919
15,15,15,15,15,15,15,15,15,15,334,2019-01-22,ABCAPITAL,EQ,92.6,92.55,92.7,90.05,90.85,90.85,90.92,1270788,11553671240000.0,12566,811289,0.6384000000000001
16,16,16,16,16,16,16,16,16,16,335,2019-01-23,ABCAPITAL,EQ,90.85,90.85,91.85,86.6,87.75,87.4,88.74,2580533,22900713955000.0,23885,1723071,0.6677
17,17,17,17,17,17,17,17,17,17,336,2019-01-24,ABCAPITAL,EQ,87.4,88.5,89.9,87.7,89.6,89.45,89.0,1293180,11509537125000.0,20107,751979,0.5815
18,18,18,18,18,18,18,18,18,18,337,2019-01-25,ABCAPITAL,EQ,89.45,90.0,90.65,86.9,87.6,87.2,88.7,1090265,9670624210000.0,18890,588166,0.5395000000000001
