,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,2019-01-01,MANAKCOAT,EQ,7.5,7.2,8.05,7.2,7.5,7.5,7.48,2889,2161185000.0,26,2411,0.8345
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,894,2019-01-02,MANAKCOAT,EQ,7.5,7.9,7.9,7.35,7.4,7.4,7.39,2871,2123035000.0,21,1860,0.6479
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,895,2019-01-03,MANAKCOAT,EQ,7.4,7.35,7.4,7.25,7.25,7.25,7.31,2367,1729834999.9999998,12,2367,1.0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,896,2019-01-04,MANAKCOAT,EQ,7.25,7.75,7.75,7.2,7.2,7.2,7.32,1633,1194650000.0,24,1139,0.6975
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,897,2019-01-07,MANAKCOAT,EQ,7.2,7.55,7.55,7.25,7.3,7.3,7.36,4420,3254860000.0,17,3126,0.7072
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,898,2019-01-08,MANAKCOAT,EQ,7.3,7.3,7.3,7.1,7.25,7.25,7.17,1105,792130000.0,19,1066,0.9647
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,899,2019-01-09,MANAKCOAT,EQ,7.25,7.2,7.5,7.0,7.5,7.5,7.3,3527,2573465000.0,31,2465,0.6989
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,900,2019-01-10,MANAKCOAT,EQ,7.5,7.4,7.5,7.0,7.45,7.2,7.34,833,611220000.0,26,538,0.6459
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,901,2019-01-11,MANAKCOAT,EQ,7.2,7.05,7.5,6.85,7.25,6.9,7.07,34026,24056930000.0,95,28130,0.8267
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,902,2019-01-14,MANAKCOAT,EQ,6.9,6.9,7.05,6.65,6.95,6.8,6.9,3213,2217125000.0,18,3011,0.9371
