Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,CENTUM,EQ,340.65,342.95,349.0,342.05,345.0,345.25,345.35,436,15057170000.000004,52.0,230,0.5275
2019-01-02,CENTUM,EQ,345.25,354.9,358.75,344.0,355.0,353.65,353.71,2674,94581285000.0,125.0,1777,0.6645000000000001
2019-01-03,CENTUM,EQ,353.65,353.55,353.55,340.0,340.0,340.05,340.06,77951,2650790000000.0,1017.0,71540,0.9178
2019-01-04,CENTUM,EQ,340.05,342.05,342.05,335.0,335.0,335.65,337.07,991,33403835000.0,69.0,654,0.6598999999999999
2019-01-07,CENTUM,EQ,335.65,343.0,351.05,341.1,342.3,343.15,347.54,6376,221589230000.0,207.0,5191,0.8140999999999999
2019-01-08,CENTUM,EQ,343.15,346.3,350.0,342.0,349.95,349.6,347.15,2023,70227580000.0,224.0,1216,0.6011
2019-01-09,CENTUM,EQ,349.6,341.15,390.0,341.1,373.0,368.2,359.95,61737,2222198540000.0,1151.0,48221,0.7811
2019-01-10,CENTUM,EQ,368.2,374.0,396.25,370.0,376.6,382.55,381.82,6811,260060485000.0,495.0,4472,0.6566
2019-01-11,CENTUM,EQ,382.55,390.0,407.95,378.05,402.0,403.55,398.29,7245,288560400000.0,324.0,5864,0.8094
2019-01-14,CENTUM,EQ,403.55,412.0,412.0,391.0,396.0,395.95,396.23,6085,241106495000.0001,161.0,4785,0.7864
2019-01-15,CENTUM,EQ,395.95,392.75,394.35,384.15,390.0,389.0,388.49,4090,158892345000.0,67.0,3718,0.909
2019-01-16,CENTUM,EQ,389.0,400.5,400.5,380.05,390.0,389.95,390.88,6071,237302110000.0,162.0,5230,0.8615
2019-01-17,CENTUM,EQ,389.95,390.1,394.0,378.35,382.9,388.35,390.05,11087,432448025000.0,155.0,6671,0.6017
2019-01-18,CENTUM,EQ,388.35,394.8,395.0,376.15,389.0,388.7,389.37,6051,235607500000.0,108.0,2361,0.3902000000000001
2019-01-21,CENTUM,EQ,388.7,381.05,383.05,370.0,371.0,374.3,379.02,342,12962495000.0,62.0,289,0.845
2019-01-22,CENTUM,EQ,374.3,376.65,378.95,358.05,370.0,363.65,370.16,2526,93502660000.0,238.0,1523,0.6029
2019-01-23,CENTUM,EQ,363.65,356.95,387.3,356.95,384.75,384.3,373.32,28949,1080711160000.0,282.0,27732,0.958
2019-01-24,CENTUM,EQ,384.3,390.05,418.0,372.4,418.0,403.4,401.78,24425,981355230000.0,352.0,22859,0.9359
2019-01-25,CENTUM,EQ,403.4,399.45,455.0,398.0,411.05,411.1,420.63,38673,1626698920000.0,1137.0,30432,0.7869
2019-01-28,CENTUM,EQ,411.1,403.05,411.95,386.45,386.45,389.95,390.2,16506,644068970000.0,305.0,15952,0.9664
2019-01-29,CENTUM,EQ,389.95,386.55,392.6,381.8,382.5,388.2,386.85,3500,135398210000.00005,194.0,2609,0.7454000000000001
2019-01-30,CENTUM,EQ,388.2,380.0,402.0,380.0,402.0,400.7,395.82,4545,179898495000.0,158.0,4094,0.9008
2019-01-31,CENTUM,EQ,400.7,394.1,394.15,375.05,381.0,383.05,382.21,12076,461558745000.0,512.0,8826,0.7309
2019-02-01,CENTUM,EQ,383.05,384.0,392.0,382.0,392.0,390.65,389.21,333,12960820000.0,58.0,198,0.5946
