Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,APLLTD,EQ,599.7,603.0,605.65,580.0,585.5,586.85,594.58,24980,1485261715000.0,1348,4643,0.1859
2019-01-02,APLLTD,EQ,586.85,589.0,589.0,577.05,580.0,580.45,581.46,15441,897837444999.9999,1025,7646,0.4952
2019-01-03,APLLTD,EQ,580.45,580.05,595.45,580.05,580.1,581.9,589.15,31636,1863825390000.0,1878,7396,0.2338
2019-01-04,APLLTD,EQ,581.9,581.0,589.3,578.0,580.0,579.1,580.84,16412,953272900000.0,747,9533,0.5809000000000001
2019-01-07,APLLTD,EQ,579.1,577.0,589.75,577.0,579.0,581.9,583.28,9385,547410350000.0,864,2968,0.31620000000000004
2019-01-08,APLLTD,EQ,581.9,584.0,596.0,577.15,593.0,591.75,591.68,42020,2486219775000.0,2240,29988,0.7137000000000001
2019-01-09,APLLTD,EQ,591.75,596.95,596.95,588.7,593.95,592.4,592.11,37090,2196145530000.0,3120,31552,0.8506999999999999
2019-01-10,APLLTD,EQ,592.4,590.0,597.85,590.0,593.6,591.3,592.76,11518,682743180000.0,986,6891,0.5982999999999999
2019-01-11,APLLTD,EQ,591.3,590.3,595.95,589.85,592.0,590.3,590.85,21437,1266611200000.0,935,17119,0.7986
2019-01-14,APLLTD,EQ,590.3,586.1,607.1,586.0,597.0,596.95,599.8,42234,2533177090000.0,3432,23106,0.5471
2019-01-15,APLLTD,EQ,596.95,595.1,602.0,593.0,598.0,597.8,597.64,11507,687704425000.0,603,8254,0.7173
2019-01-16,APLLTD,EQ,597.8,607.95,607.95,594.0,596.0,596.35,597.95,10674,638253960000.0,941,7983,0.7479000000000001
2019-01-17,APLLTD,EQ,596.35,598.0,600.0,581.7,590.75,591.4,594.07,113613,6749350945000.0,9354,107879,0.9495
2019-01-18,APLLTD,EQ,591.4,594.8,614.0,583.75,587.0,588.5,591.19,461074,27258252075000.0,3568,413552,0.8969
