,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603,2019-01-01,WIPRO,EQ,330.85,330.75,332.75,325.4,328.7,326.65,328.07,1513704,49660323920000.0,9567.0,551152.0,0.3641
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5604,2019-01-02,WIPRO,EQ,326.65,328.8,331.3,323.0,325.4,325.55,327.22,3308303,108252814745000.0,32302.0,1441481.0,0.4357
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5605,2019-01-03,WIPRO,EQ,325.55,327.0,327.95,323.05,324.35,325.5,325.04,3542281,115139640034999.98,63197.0,1478446.0,0.4174000000000001
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5606,2019-01-04,WIPRO,EQ,325.5,324.5,326.85,319.65,324.0,324.45,323.57,2405278,77827199700000.0,57938.0,1009598.0,0.4197
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5607,2019-01-07,WIPRO,EQ,324.45,326.1,326.75,322.3,324.0,324.25,324.38,1903604,61748685760000.0,23556.0,931174.0,0.4892
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5608,2019-01-08,WIPRO,EQ,324.25,325.0,327.5,322.6,323.65,325.55,325.07,2084659,67765020904999.99,28665.0,1160733.0,0.5568
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5609,2019-01-09,WIPRO,EQ,325.55,324.55,332.6,324.55,328.3,329.0,329.71,3927881,129506632770000.0,57992.0,1914533.0,0.4874000000000001
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5610,2019-01-10,WIPRO,EQ,329.0,330.8,331.05,323.0,325.25,325.75,325.55,3099392,100900659150000.0,55931.0,1511750.0,0.4878
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5611,2019-01-11,WIPRO,EQ,325.75,325.6,329.9,323.5,329.25,328.7,325.82,1598939,52097025635000.0,24376.0,558503.0,0.3493
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5612,2019-01-14,WIPRO,EQ,328.7,330.05,331.1,311.35,312.5,312.55,317.41,6913323,219438525450000.0,59279.0,3397785.0,0.4915
