,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,210,2019-01-01,LASA,EQ,30.15,30.5,31.65,30.4,31.65,31.65,31.43,93606,294230940000.0,309,50164,0.5359
1,1,1,1,1,1,1,1,211,2019-01-02,LASA,EQ,31.65,32.4,33.2,32.05,33.2,33.2,32.93,76060,250459870000.0001,197,67555,0.8882
2,2,2,2,2,2,2,2,212,2019-01-03,LASA,EQ,33.2,34.0,34.85,34.0,34.85,34.85,34.7,46379,160939210000.0,107,43548,0.939
3,3,3,3,3,3,3,3,213,2019-01-04,LASA,EQ,34.85,36.55,36.55,33.15,33.15,33.15,34.07,146562,499278810000.0,563,88819,0.606
4,4,4,4,4,4,4,4,214,2019-01-07,LASA,EQ,33.15,31.5,31.5,31.5,31.5,31.5,31.5,15042,47382300000.0,57,14933,0.9928
5,5,5,5,5,5,5,5,215,2019-04-02,LASA,EQ,22.9,22.9,24.0,22.6,24.0,23.75,23.33,30387,70903200000.0,159,22922,0.7543000000000001
6,6,6,6,6,6,6,6,216,2019-04-03,LASA,EQ,23.75,24.0,24.9,23.6,24.9,24.9,24.87,29161,72526080000.0,120,23903,0.8197
7,7,7,7,7,7,7,7,217,2019-04-04,LASA,EQ,24.9,26.0,26.0,23.7,25.5,24.5,24.55,14688,36053730000.0,98,10144,0.6906
8,8,8,8,8,8,8,8,218,2019-04-05,LASA,EQ,24.5,24.1,26.3,23.95,25.1,24.65,25.1,13365,33546980000.0,109,9878,0.7391
9,9,9,9,9,9,9,9,219,2019-04-08,LASA,EQ,24.65,26.7,26.7,23.7,23.8,23.9,23.96,11638,27883725000.0,64,10135,0.8709
10,10,10,10,10,10,10,10,220,2019-04-09,LASA,EQ,23.9,23.95,24.5,22.25,24.5,23.65,23.42,6659,15592379999.999996,67,3329,0.4999
11,11,11,11,11,11,11,11,221,2019-04-10,LASA,EQ,23.65,22.65,24.65,22.65,22.8,22.85,23.25,7711,17927300000.0,57,5422,0.7031999999999999
12,12,12,12,12,12,12,12,222,2019-04-11,LASA,EQ,22.85,22.2,25.1,22.0,25.1,25.05,24.82,76963,191035260000.0,305,41657,0.5413
13,13,13,13,13,13,13,13,223,2019-04-12,LASA,EQ,25.05,25.6,26.95,24.5,24.7,24.6,25.64,73202,187700880000.0,516,40538,0.5538000000000001
14,14,14,14,14,14,14,14,224,2019-04-15,LASA,EQ,24.6,24.05,25.0,22.6,23.3,23.45,24.08,25039,60283994999.999985,169,13705,0.5473
15,15,15,15,15,15,15,15,225,2019-04-16,LASA,EQ,23.45,23.25,24.45,22.6,23.05,23.15,23.45,19203,45040195000.0,129,14064,0.7323999999999999
16,16,16,16,16,16,16,16,226,2019-04-18,LASA,EQ,23.15,23.0,23.85,22.45,23.0,22.95,23.02,24944,57418094999.999985,123,16237,0.6509
17,17,17,17,17,17,17,17,227,2019-04-22,LASA,EQ,22.95,21.9,23.0,21.75,22.05,22.2,22.2,17842,39613095000.0,159,10360,0.5807
18,18,18,18,18,18,18,18,228,2019-04-23,LASA,EQ,22.2,21.2,23.0,21.2,21.3,21.45,21.57,20547,44317520000.0,94,15841,0.7709999999999999
19,19,19,19,19,19,19,19,229,2019-04-24,LASA,EQ,21.45,21.45,23.55,21.05,23.3,23.15,22.73,35003,79558065000.0,175,21227,0.6064
20,20,20,20,20,20,20,20,230,2019-04-25,LASA,EQ,23.15,23.0,25.4,23.0,25.0,25.15,24.76,74696,184919525000.0,430,43194,0.5783
21,21,21,21,21,21,21,21,231,2019-04-26,LASA,EQ,25.15,25.8,27.0,23.5,26.05,26.4,26.06,122192,318430930000.0,682,72064,0.5898
22,22,22,22,22,22,22,22,232,2019-04-30,LASA,EQ,26.4,26.05,26.5,24.1,26.25,26.0,25.92,65578,169964405000.0,200,56257,0.8579000000000001
23,23,23,23,23,23,23,23,233,2019-05-02,LASA,EQ,26.0,26.15,26.2,24.65,25.75,25.1,25.67,23055,59185950000.0,183,16627,0.7212000000000001
24,24,24,24,24,24,24,24,234,2019-05-03,LASA,EQ,25.1,26.0,26.6,23.7,25.95,26.2,25.9,88670,229645570000.0001,353,58310,0.6576000000000001
25,25,25,25,25,25,25,25,235,2019-05-06,LASA,EQ,26.2,24.7,26.2,24.7,25.95,25.45,25.64,25400,65130940000.0,165,14596,0.5746
26,26,26,26,26,26,26,26,236,2019-05-07,LASA,EQ,25.45,25.0,25.35,24.55,25.2,24.85,25.05,16843,42187135000.0,103,13949,0.8281999999999999
27,27,27,27,27,27,27,27,237,2019-05-08,LASA,EQ,24.85,24.85,24.85,23.4,24.3,24.0,24.09,8617,20755830000.0,102,6740,0.7822
28,28,28,28,28,28,28,28,238,2019-05-09,LASA,EQ,24.0,23.7,24.0,22.1,22.9,22.45,22.78,35788,81516490000.0,219,23401,0.6539
29,29,29,29,29,29,29,29,239,2019-05-10,LASA,EQ,22.45,22.65,22.7,21.8,21.8,21.95,22.11,51802,114556589999.99995,185,35907,0.6931999999999999
