Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,COCHINSHIP,EQ,374.05,374.05,376.5,372.2,372.75,372.7,373.89,51413,1922262040000.0,3538,35827,0.6968000000000001
2019-01-02,COCHINSHIP,EQ,372.7,372.5,373.1,370.0,370.55,370.65,371.48,59218,2199829525000.0,4196,34532,0.5831000000000001
2019-01-03,COCHINSHIP,EQ,370.65,370.65,372.75,368.15,368.2,368.5,369.75,36505,1349773630000.0,1999,23604,0.6466
2019-01-04,COCHINSHIP,EQ,368.5,368.5,370.1,366.7,369.0,369.0,368.95,28182,1039770570000.0,1702,17036,0.6045
2019-01-07,COCHINSHIP,EQ,369.0,371.5,375.1,365.0,365.75,365.55,367.3,56464,2073914545000.0,3239,40932,0.7249
2019-01-08,COCHINSHIP,EQ,365.55,367.0,367.35,362.0,366.0,364.6,364.54,52344,1908148960000.0,1830,32555,0.6219
2019-01-09,COCHINSHIP,EQ,364.6,365.35,375.1,364.0,367.0,368.35,367.27,80504,2956644690000.0,2528,30359,0.3771
2019-01-10,COCHINSHIP,EQ,368.35,371.8,379.0,366.65,367.0,368.4,373.96,339212,12685032350000.0,8833,107856,0.318
2019-01-11,COCHINSHIP,EQ,368.4,368.4,377.0,366.65,376.0,375.7,372.36,176797,6583162160000.0,5034,124394,0.7036
2019-01-14,COCHINSHIP,EQ,375.7,375.0,376.55,368.6,370.0,370.5,373.25,46806,1747053545000.0,1278,32476,0.6938
2019-01-15,COCHINSHIP,EQ,370.5,373.45,373.45,369.0,369.8,369.5,370.53,48902,1811987150000.0,1477,30365,0.6209
2019-01-16,COCHINSHIP,EQ,369.5,369.8,371.5,367.0,367.85,368.2,369.55,32853,1214085080000.0,1525,18206,0.5542
2019-01-17,COCHINSHIP,EQ,368.2,368.05,369.9,366.0,366.15,366.35,367.59,22184,815455855000.0,1406,14720,0.6635
2019-01-18,COCHINSHIP,EQ,366.35,367.05,367.95,361.5,362.55,362.85,363.88,36189,1316861515000.0,1541,25086,0.6931999999999999
2019-01-21,COCHINSHIP,EQ,362.85,360.5,363.95,360.0,360.0,360.55,361.61,32916,1190276735000.0,1211,22092,0.6712
2019-01-22,COCHINSHIP,EQ,360.55,362.95,362.95,358.0,360.0,359.7,359.41,108518,3900232465000.0,1340,97484,0.8983
2019-01-23,COCHINSHIP,EQ,359.7,361.8,363.9,359.6,360.15,360.65,361.66,36961,1336745230000.0,1796,20459,0.5535
2019-01-24,COCHINSHIP,EQ,360.65,361.05,362.7,359.3,361.0,360.9,360.95,41708,1505467115000.0,2988,23039,0.5524
2019-01-25,COCHINSHIP,EQ,360.9,361.0,368.8,356.85,359.35,359.2,363.07,91685,3328785305000.0,4061,33823,0.3689
2019-01-28,COCHINSHIP,EQ,359.2,359.0,362.4,357.9,360.4,359.4,359.62,57401,2064239955000.0,4519,38908,0.6778000000000001
2019-01-29,COCHINSHIP,EQ,359.4,360.0,361.4,357.0,359.8,359.15,359.13,37270,1338490325000.0,3195,25031,0.6716
2019-01-30,COCHINSHIP,EQ,359.15,359.15,362.45,358.65,361.7,361.35,360.96,28936,1044477140000.0,2561,21062,0.7279000000000001
2019-01-31,COCHINSHIP,EQ,361.35,364.0,365.1,360.6,363.5,363.95,363.43,52901,1922555950000.0,4767,29585,0.5593
2019-02-01,COCHINSHIP,EQ,363.95,365.8,369.8,364.1,367.05,366.75,366.68,38293,1404134795000.0,2746,23257,0.6073
2019-02-04,COCHINSHIP,EQ,366.75,367.05,367.35,362.5,363.0,363.45,363.91,23426,852494035000.0,2199,16620,0.7095
2019-02-05,COCHINSHIP,EQ,363.45,364.0,368.5,363.35,366.0,364.9,365.11,28494,1040343475000.0,3154,18064,0.634
2019-02-06,COCHINSHIP,EQ,364.9,365.85,367.75,360.0,362.55,361.75,362.85,41115,1491837975000.0,3948,24153,0.5874
2019-02-07,COCHINSHIP,EQ,361.75,364.9,364.9,361.3,362.1,362.35,362.67,25902,939379690000.0,1792,15682,0.6054
2019-02-08,COCHINSHIP,EQ,362.35,363.0,377.0,357.7,364.75,365.6,364.24,68475,2494160340000.0,2149,38728,0.5656
2019-02-11,COCHINSHIP,EQ,365.6,367.0,367.0,343.7,354.0,354.0,355.66,132306,4705551075000.0,4951,82633,0.6246
2019-02-12,COCHINSHIP,EQ,354.0,355.8,356.0,347.55,348.0,349.1,350.83,37522,1316402830000.0,1925,23871,0.6362
2019-02-13,COCHINSHIP,EQ,349.1,350.8,352.15,345.0,345.6,345.25,346.69,37173,1288748290000.0,1465,25959,0.6983
2019-02-14,COCHINSHIP,EQ,345.25,345.6,347.95,343.0,344.6,344.05,344.7,33129,1141960305000.0,1629,21742,0.6563
