Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,BHARATWIRE,EQ,68.2,70.0,79.85,70.0,74.85,75.1,77.06,1431857,11033185245000.0,10359,536706,0.3748
2019-01-02,BHARATWIRE,EQ,75.1,74.5,74.5,71.05,71.5,71.65,72.88,302881,2207254620000.0,2861,120666,0.3984
2019-01-03,BHARATWIRE,EQ,71.65,72.0,72.0,69.4,69.75,69.75,70.56,76340,538618970000.0,1021,41857,0.5483
2019-01-04,BHARATWIRE,EQ,69.75,69.75,70.75,66.8,69.25,69.25,68.7,105976,728078440000.0,719,67658,0.6384000000000001
2019-01-07,BHARATWIRE,EQ,69.25,69.25,71.0,68.3,68.5,68.6,69.52,42259,293804865000.0,570,24963,0.5907
2019-01-08,BHARATWIRE,EQ,68.6,68.05,69.45,67.35,68.0,67.95,68.21,46817,319356805000.0,497,28781,0.6148
2019-01-09,BHARATWIRE,EQ,67.95,69.0,69.0,67.3,67.5,67.85,67.79,27235,184623685000.0,304,20173,0.7406999999999999
2019-01-10,BHARATWIRE,EQ,67.85,68.55,68.55,66.45,66.5,66.5,66.82,66915,447093810000.0,412,57266,0.8558
2019-01-11,BHARATWIRE,EQ,66.5,66.55,67.9,66.5,66.5,66.55,66.74,28961,193286940000.0,244,23910,0.8256
2019-01-14,BHARATWIRE,EQ,66.55,67.95,67.95,63.6,66.0,66.0,65.68,38331,251738935000.0,599,24946,0.6508
2019-01-15,BHARATWIRE,EQ,66.0,66.8,67.5,64.65,66.5,65.8,65.96,52204,344324275000.0,477,36867,0.7062
2019-01-16,BHARATWIRE,EQ,65.8,66.0,67.2,65.0,65.5,65.05,65.69,19429,127623180000.0,351,11682,0.6013000000000001
2019-01-17,BHARATWIRE,EQ,65.05,65.85,66.05,65.0,65.1,65.25,65.55,13665,89573995000.0,211,8324,0.6091
2019-01-18,BHARATWIRE,EQ,65.25,65.05,65.95,64.9,65.0,65.05,65.15,14910,97143120000.0,159,11789,0.7907
2019-01-21,BHARATWIRE,EQ,65.05,65.05,66.0,64.75,65.0,65.05,65.16,11874,77376690000.0,147,9371,0.7892
2019-01-22,BHARATWIRE,EQ,65.05,64.35,65.05,63.75,64.25,64.05,64.15,10735,68860220000.0,141,7819,0.7284
2019-01-23,BHARATWIRE,EQ,64.05,64.15,64.15,61.9,63.5,63.5,63.18,24458,154515480000.0,270,15882,0.6494
2019-01-24,BHARATWIRE,EQ,63.5,63.5,63.95,60.2,61.45,61.75,62.38,41433,258464430000.0,343,31995,0.7722
2019-01-25,BHARATWIRE,EQ,61.75,61.0,63.0,60.95,61.0,61.5,61.94,67478,417932700000.0,1645,61034,0.9045
2019-01-28,BHARATWIRE,EQ,61.5,61.05,62.0,58.5,62.0,60.5,59.69,31745,189494455000.0,282,25338,0.7981999999999999
2019-01-29,BHARATWIRE,EQ,60.5,60.6,62.0,59.0,61.5,60.25,60.26,32008,192877915000.0,445,20520,0.6411
2019-01-30,BHARATWIRE,EQ,60.25,60.65,60.65,58.15,60.05,60.0,59.8,24408,145971360000.0,213,22437,0.9192
2019-01-31,BHARATWIRE,EQ,60.0,60.05,60.35,59.6,60.0,60.0,59.99,20001,119985155000.0,140,16525,0.8262
2019-02-01,BHARATWIRE,EQ,60.0,59.55,60.4,59.05,60.0,59.95,59.8,27382,163737335000.0,177,22167,0.8095
2019-02-04,BHARATWIRE,EQ,59.95,57.95,59.8,55.0,57.35,58.05,57.04,59650,340271060000.0,530,42711,0.716
2019-02-05,BHARATWIRE,EQ,58.05,59.25,59.75,56.0,59.0,58.05,57.45,17037,97880720000.0,288,11198,0.6573000000000001
