,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536,2019-01-01,WILLAMAGOR,EQ,53.15,52.7,53.7,52.15,53.0,53.0,52.96,2750,14564135000.0,68.0,1756.0,0.6385000000000001
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3537,2019-01-02,WILLAMAGOR,EQ,53.0,53.0,57.5,52.7,53.25,53.75,55.36,8225,45532320000.0,196.0,4873.0,0.5925
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3538,2019-01-03,WILLAMAGOR,EQ,53.75,54.05,56.3,53.25,53.5,53.45,54.25,3589,19469710000.0,63.0,2811.0,0.7831999999999999
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3539,2019-01-04,WILLAMAGOR,EQ,53.45,53.5,53.5,52.2,53.0,53.0,53.05,2457,13035550000.0,43.0,1337.0,0.5442
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3540,2019-01-07,WILLAMAGOR,EQ,53.0,53.0,55.8,52.9,53.15,53.55,54.03,2539,13717004999.999998,59.0,1439.0,0.5668
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3541,2019-01-08,WILLAMAGOR,EQ,53.55,53.05,53.5,52.5,52.5,52.95,53.31,525,2799030000.0,16.0,518.0,0.9867
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3542,2019-01-09,WILLAMAGOR,EQ,52.95,53.0,53.85,52.6,52.8,52.8,52.97,486,2574125000.0,8.0,486.0,1.0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3543,2019-01-10,WILLAMAGOR,EQ,52.8,53.85,56.5,53.05,53.5,53.5,54.21,2980,16155960000.0,37.0,2372.0,0.7959999999999999
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3544,2019-01-11,WILLAMAGOR,EQ,53.5,55.5,64.2,55.5,64.2,64.2,62.71,58256,365301045000.0,493.0,35518.0,0.6097
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3545,2019-01-14,WILLAMAGOR,EQ,64.2,70.3,76.8,65.5,66.5,66.25,69.72,394237,2748789610000.0,4879.0,116570.0,0.2957
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3546,2019-01-15,WILLAMAGOR,EQ,66.25,65.4,65.4,62.4,63.5,63.05,63.67,64754,412260125000.0,893.0,28752.0,0.444
