,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,2019-01-01,DBL,EQ,418.25,418.25,431.65,417.05,425.3,423.7,424.21,222676,9446196695000.0,15520,61568,0.2765
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,591,2019-01-02,DBL,EQ,423.7,425.55,427.4,417.0,421.0,419.35,422.32,193169,8157921755000.0,19418,69406,0.3593
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,592,2019-01-03,DBL,EQ,419.35,421.2,423.8,416.0,418.5,417.15,419.16,147796,6194970395000.0,15709,38524,0.2607
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,593,2019-01-04,DBL,EQ,417.15,419.5,422.25,410.1,411.8,412.75,415.96,184487,7673919720000.0,22077,48775,0.2644
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,594,2019-01-07,DBL,EQ,412.75,419.9,421.55,409.5,410.8,410.9,414.52,183435,7603807405000.0,19610,42556,0.232
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,595,2019-01-08,DBL,EQ,410.9,413.7,416.6,408.5,409.8,411.05,411.41,140897,5796668270000.0,11271,41012,0.2911
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,596,2019-01-09,DBL,EQ,411.05,408.0,408.0,384.0,390.15,390.8,392.86,741005,29111002115000.0,36910,284820,0.3844
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,597,2019-01-10,DBL,EQ,390.8,394.0,397.55,390.05,392.0,393.4,394.41,158996,6270960955000.0,10346,63649,0.4003
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,598,2019-01-11,DBL,EQ,393.4,395.0,396.6,391.0,392.0,393.7,393.27,140644,5531120740000.0,10111,81000,0.5759000000000001
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,599,2019-01-14,DBL,EQ,393.7,393.0,393.0,385.0,389.4,390.2,388.84,88352,3435521975000.0,7744,42074,0.4762
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,600,2019-01-15,DBL,EQ,390.2,390.5,396.35,388.7,391.3,392.1,393.14,76557,3009737355000.0,5677,31096,0.4062
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,601,2019-01-16,DBL,EQ,392.1,394.3,417.5,392.6,404.3,404.5,409.88,495146,20294968875000.0,27837,98898,0.1997
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,602,2019-01-17,DBL,EQ,404.5,404.4,408.0,381.1,383.95,385.3,392.32,284559,11163959320000.0,10360,158929,0.5585
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,603,2019-01-18,DBL,EQ,385.3,387.9,389.9,375.5,376.75,377.35,379.2,216824,8221977550000.0,15990,92249,0.4255
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,604,2019-01-21,DBL,EQ,377.35,376.0,382.5,376.0,379.0,379.15,379.36,123814,4696957235000.0,8814,59225,0.4783
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,605,2019-01-22,DBL,EQ,379.15,376.25,380.0,365.5,367.25,367.35,370.51,170156,6304405705000.0,12153,84242,0.4951
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,606,2019-01-23,DBL,EQ,367.35,365.0,372.9,356.25,359.4,358.05,362.31,251112,9098145430000.0,17119,107691,0.4289
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,607,2019-01-24,DBL,EQ,358.05,359.0,359.0,344.0,345.5,346.2,348.34,257034,8953612635000.0,12112,115892,0.4509
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,608,2019-01-25,DBL,EQ,346.2,347.9,362.0,340.1,342.5,343.8,351.1,223317,7840660184999.999,16687,74554,0.33380000000000004
