Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,APCL,EQ,135.95,133.0,133.95,129.0,133.9,130.8,130.91,313,4097545000.0,78,155,0.4952
2019-01-02,APCL,EQ,130.8,131.95,134.3,130.55,131.55,132.35,132.49,386,5114010000.0,21,247,0.6399
2019-01-03,APCL,EQ,132.35,131.6,136.35,130.0,132.05,132.05,131.77,938,12359580000.0,28,549,0.5853
2019-01-04,APCL,EQ,132.05,131.15,132.75,129.1,129.1,129.55,130.16,3379,43981915000.0,47,1104,0.32670000000000005
2019-01-07,APCL,EQ,129.55,129.0,131.5,126.0,126.15,126.25,128.17,2294,29402705000.0,89,2048,0.8928
2019-01-08,APCL,EQ,126.25,125.9,127.0,125.9,126.35,126.85,126.3,243,3069000000.0,15,100,0.4115
2019-01-09,APCL,EQ,126.85,134.0,134.0,126.15,126.15,126.15,126.45,274,3464635000.0,9,181,0.6606000000000001
2019-01-10,APCL,EQ,126.15,129.35,132.3,129.35,129.75,129.8,130.48,105,1370040000.0,24,51,0.4857
2019-01-11,APCL,EQ,129.8,133.35,133.4,126.15,127.0,128.75,128.27,639,8196620000.0,50,486,0.7606
2019-01-14,APCL,EQ,128.75,127.0,133.4,126.4,130.05,130.25,129.62,1416,18353825000.0,36,1041,0.7352
2019-01-15,APCL,EQ,130.25,130.95,132.0,130.95,132.0,131.05,131.01,431,5646575000.0,4,426,0.9884
2019-01-16,APCL,EQ,131.05,129.35,133.0,128.55,133.0,130.25,129.72,423,5487045000.0,21,392,0.9267
2019-01-17,APCL,EQ,130.25,132.9,132.9,131.8,131.95,131.95,131.82,1884,24835725000.0,25,1707,0.9061
2019-01-18,APCL,EQ,131.95,131.65,132.0,126.15,126.15,129.4,131.23,1517,19907885000.0,81,1003,0.6612
2019-01-21,APCL,EQ,129.4,131.8,131.9,129.4,130.0,130.0,130.21,1128,14687929999.999996,29,845,0.7491
2019-01-22,APCL,EQ,130.0,130.1,131.75,124.9,126.8,126.8,126.72,2064,26155405000.0,72,1473,0.7137000000000001
2019-01-23,APCL,EQ,126.8,127.0,132.25,119.8,120.25,121.0,124.79,4180,52161350000.0,153,2187,0.5232
2019-01-24,APCL,EQ,121.0,120.3,124.8,118.0,118.75,119.1,120.06,3515,42200125000.0,131,1800,0.5121
2019-01-25,APCL,EQ,119.1,120.0,122.8,110.25,112.0,114.0,116.27,3400,39532765000.0,117,2529,0.7438
2019-01-28,APCL,EQ,114.0,113.0,115.0,108.95,109.0,110.9,111.03,2668,29621710000.0,85,2136,0.8006000000000001
2019-01-29,APCL,EQ,110.9,112.0,112.0,104.0,107.85,105.7,107.63,5483,59011890000.0,98,2020,0.3684000000000001
2019-01-30,APCL,EQ,105.7,114.9,114.9,105.45,107.3,107.3,109.2,2105,22985955000.0,51,196,0.0931
