,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,4014,2019-01-01,BBL,EQ,1160.95,1161.1,1183.95,1160.0,1165.0,1164.4,1170.08,3069,359099035000.0,578.0,1296.0,0.4223
1,1,1,1,1,1,1,1,1,1,4015,2019-01-02,BBL,EQ,1164.4,1162.6,1182.05,1161.05,1166.5,1168.4,1175.21,6199,728513910000.0,622.0,3514.0,0.5669
2,2,2,2,2,2,2,2,2,2,4016,2019-01-03,BBL,EQ,1168.4,1164.6,1175.05,1145.2,1147.0,1150.65,1161.71,2958,343633780000.0,376.0,1389.0,0.4696
3,3,3,3,3,3,3,3,3,3,4017,2019-01-04,BBL,EQ,1150.65,1158.4,1160.05,1148.0,1149.1,1150.9,1152.8,1217,140295415000.0,242.0,730.0,0.5998
4,4,4,4,4,4,4,4,4,4,4018,2019-01-07,BBL,EQ,1150.9,1154.6,1170.0,1148.5,1170.0,1157.5,1157.39,1702,196987535000.0,229.0,1102.0,0.6475
5,5,5,5,5,5,5,5,5,5,4019,2019-01-08,BBL,EQ,1157.5,1159.45,1163.95,1129.95,1131.0,1136.65,1143.91,5967,682568690000.0,489.0,4493.0,0.753
6,6,6,6,6,6,6,6,6,6,4020,2019-01-09,BBL,EQ,1136.65,1142.0,1161.0,1132.55,1158.0,1153.3,1146.6,4151,475955455000.0,623.0,1917.0,0.4618
7,7,7,7,7,7,7,7,7,7,4021,2019-01-10,BBL,EQ,1153.3,1150.05,1155.05,1130.0,1130.05,1138.2,1137.45,3693,420060660000.0,542.0,1753.0,0.4747
8,8,8,8,8,8,8,8,8,8,4022,2019-01-11,BBL,EQ,1138.2,1131.05,1144.95,1131.05,1138.0,1138.05,1138.61,1078,122741755000.0,169.0,465.0,0.4314
9,9,9,9,9,9,9,9,9,9,4023,2019-01-14,BBL,EQ,1138.05,1146.85,1149.0,1138.0,1140.25,1140.55,1142.48,3039,347198795000.0,310.0,1564.0,0.5146000000000001
