,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3961,2019-01-01,TRIDENT,EQ,66.4,66.2,68.95,66.2,68.1,68.2,68.17,1356003,9243373700000.0,9075.0,367969.0,0.27140000000000003
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3962,2019-01-02,TRIDENT,EQ,68.2,67.7,68.4,66.5,67.45,67.45,67.44,452887,3054429035000.0,2751.0,226554.0,0.5002000000000001
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3963,2019-01-03,TRIDENT,EQ,67.45,67.9,68.5,67.1,67.35,67.3,67.75,516672,3500656360000.0,4501.0,207936.0,0.4025
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3964,2019-01-04,TRIDENT,EQ,67.3,67.65,67.9,66.3,66.6,66.75,66.81,354083,2365713905000.0,2959.0,121541.0,0.3433
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3965,2019-01-07,TRIDENT,EQ,66.75,67.0,68.0,67.0,67.55,67.25,67.54,358499,2421459650000.0,2530.0,176029.0,0.4910000000000001
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3966,2019-01-08,TRIDENT,EQ,67.25,67.5,68.8,67.25,67.85,67.9,68.1,561111,3821321300000.0,3814.0,229695.0,0.4094
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3967,2019-01-09,TRIDENT,EQ,67.9,68.25,68.6,67.35,67.9,67.7,67.95,290348,1972864220000.0,2106.0,136548.0,0.4703
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3968,2019-01-10,TRIDENT,EQ,67.7,68.75,71.7,68.5,70.9,70.95,70.59,3217527,22713256190000.0,19391.0,905874.0,0.2815
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3969,2019-01-11,TRIDENT,EQ,70.95,70.95,71.9,70.6,70.7,70.95,71.14,1106010,7867622620000.0,6636.0,390799.0,0.3533
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3970,2019-01-14,TRIDENT,EQ,70.95,70.95,71.3,69.55,69.8,69.9,70.13,607453,4259767905000.0,4096.0,310636.0,0.5114
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3971,2019-01-15,TRIDENT,EQ,69.9,70.25,75.7,70.2,72.25,72.75,73.46,8021356,58926397040000.0,39478.0,1523118.0,0.1899
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,3972,2019-01-16,TRIDENT,EQ,72.75,72.85,73.5,70.4,70.6,70.7,71.56,1714872,12271732975000.0,10356.0,682855.0,0.3982
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,3973,2019-01-17,TRIDENT,EQ,70.7,71.0,71.9,70.3,70.65,70.8,71.01,935269,6641196305000.0,6520.0,279097.0,0.2984
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,3974,2019-01-18,TRIDENT,EQ,70.8,71.5,71.5,69.6,69.95,69.95,70.34,517614,3640946300000.0,4038.0,198049.0,0.3826
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,3975,2019-01-21,TRIDENT,EQ,69.95,70.35,70.4,68.0,68.0,68.1,68.81,581676,4002402085000.0,4673.0,266234.0,0.4577000000000001
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3976,2019-01-22,TRIDENT,EQ,68.1,69.0,72.0,68.6,69.8,70.05,70.33,1960366,13787454635000.0,13613.0,383328.0,0.1955
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,3977,2019-01-23,TRIDENT,EQ,70.05,70.0,70.0,68.35,69.1,68.95,69.1,468408,3236722745000.0,3368.0,221274.0,0.4724
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,3978,2019-01-24,TRIDENT,EQ,68.95,68.2,68.4,66.25,66.5,66.4,66.99,523338,3505754415000.0,3866.0,278820.0,0.5328
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,3979,2019-01-25,TRIDENT,EQ,66.4,66.8,67.25,65.1,65.9,65.65,66.23,655221,4339617350000.0,7787.0,374472.0,0.5715
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,3980,2019-01-28,TRIDENT,EQ,65.65,65.05,65.25,64.0,64.3,64.55,64.41,534385,3441826110000.0,4340.0,284536.0,0.5325
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3981,2019-01-29,TRIDENT,EQ,64.55,64.5,66.4,63.55,65.45,65.55,65.41,428375,2802110230000.0,6445.0,242953.0,0.5672
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,3982,2019-01-30,TRIDENT,EQ,65.55,65.65,66.8,65.4,66.7,66.6,66.22,445980,2953448660000.0,5608.0,225884.0,0.5065
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,3983,2019-01-31,TRIDENT,EQ,66.6,66.75,67.5,66.3,66.6,66.75,66.79,276127,1844340270000.0,1869.0,135776.0,0.4917
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,3984,2019-02-01,TRIDENT,EQ,66.75,67.2,67.45,65.25,65.6,65.5,66.41,323753,2150136090000.0,2186.0,119371.0,0.3687
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,3985,2019-02-04,TRIDENT,EQ,65.5,65.65,65.65,64.5,64.7,64.85,64.98,204146,1326576345000.0,2018.0,125188.0,0.6132
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3986,2019-02-05,TRIDENT,EQ,64.85,65.1,65.1,61.3,62.2,62.15,63.47,436230,2768880180000.0,2752.0,241446.0,0.5535
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,3987,2019-02-06,TRIDENT,EQ,62.15,62.3,62.6,59.7,61.15,60.95,61.05,575455,3513234490000.0,3486.0,285962.0,0.4969
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,3988,2019-02-07,TRIDENT,EQ,60.95,61.05,63.15,60.5,63.15,62.9,62.29,377433,2351010000000.0,3042.0,147619.0,0.3911
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,3989,2019-02-08,TRIDENT,EQ,62.9,63.3,64.0,61.65,62.65,62.4,63.07,490721,3094880755000.0,3897.0,230427.0,0.4696
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,3990,2019-02-11,TRIDENT,EQ,62.4,62.2,62.35,60.6,61.35,61.3,61.41,446386,2741362745000.0,3661.0,224533.0,0.503
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3991,2019-02-12,TRIDENT,EQ,61.3,61.45,61.7,61.05,61.5,61.35,61.41,341193,2095140190000.0,3231.0,179586.0,0.5263
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3992,2019-02-13,TRIDENT,EQ,61.35,61.8,61.85,61.05,61.3,61.35,61.49,319282,1963197720000.0,3978.0,194369.0,0.6088
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,3993,2019-02-14,TRIDENT,EQ,61.35,63.1,63.65,61.1,61.45,61.65,62.05,1393511,8646140125000.0,12331.0,393628.0,0.28250000000000003
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,3994,2019-02-15,TRIDENT,EQ,61.65,61.3,61.65,60.9,61.3,61.2,61.22,310430,1900486080000.0,2694.0,150072.0,0.4834000000000001
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,3995,2019-02-18,TRIDENT,EQ,61.2,61.15,61.4,59.0,59.5,59.35,59.76,323768,1934990525000.0,2774.0,166634.0,0.5147
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,3996,2019-02-19,TRIDENT,EQ,59.35,59.35,60.85,59.15,59.55,59.5,59.82,476957,2853298470000.0,2685.0,202649.0,0.4249000000000001
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,3997,2019-02-20,TRIDENT,EQ,59.5,59.6,61.35,59.6,61.2,61.0,60.48,303789,1837169800000.0,2789.0,150983.0,0.4970000000000001
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,3998,2019-02-21,TRIDENT,EQ,61.0,61.0,61.55,60.5,61.0,60.95,60.99,272886,1664226895000.0,4229.0,137507.0,0.5039
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,3999,2019-02-22,TRIDENT,EQ,60.95,61.25,61.8,61.0,61.4,61.5,61.48,344364,2117234890000.0,4149.0,188441.0,0.5472
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,4000,2019-02-25,TRIDENT,EQ,61.5,61.55,61.9,61.25,61.45,61.4,61.55,260534,1603698965000.0,1835.0,173031.0,0.6641
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4001,2019-02-26,TRIDENT,EQ,61.4,60.0,60.75,59.4,60.4,60.25,60.08,410772,2467726000000.0,3151.0,180562.0,0.4396
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,4002,2019-02-27,TRIDENT,EQ,60.25,60.5,62.6,59.0,59.45,59.4,60.87,852064,5186379080000.0,5055.0,448468.0,0.5263
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,4003,2019-02-28,TRIDENT,EQ,59.4,59.95,61.05,59.8,60.6,60.45,60.41,329927,1993246820000.0,2509.0,144226.0,0.4371
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,4004,2019-03-01,TRIDENT,EQ,60.45,60.8,62.8,60.8,62.45,62.35,62.06,484563,3007003685000.0,2801.0,223722.0,0.4617
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,4005,2019-03-05,TRIDENT,EQ,62.35,62.45,65.0,62.45,64.4,64.4,64.4,710569,4576099205000.0,4867.0,344955.0,0.4855
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,4006,2019-03-06,TRIDENT,EQ,64.4,66.0,68.0,66.0,67.1,67.05,67.08,1189561,7979022059999.999,8330.0,452132.0,0.3801
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,4007,2019-03-07,TRIDENT,EQ,67.05,67.1,67.5,65.25,66.2,66.4,66.35,554397,3678691260000.0,3719.0,254236.0,0.4586
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,4008,2019-03-08,TRIDENT,EQ,66.4,66.0,66.45,65.0,66.0,66.0,65.81,306998,2020342000000.0,2619.0,163683.0,0.5332
