Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,CENTENKA,EQ,264.75,264.3,267.75,264.3,266.0,265.95,265.98,18296,486640105000.0,407.0,13153.0,0.7189
2019-01-02,CENTENKA,EQ,265.95,266.8,270.5,264.3,264.95,264.9,266.19,28767,765735095000.0,859.0,21941.0,0.7626999999999999
2019-01-03,CENTENKA,EQ,264.9,263.15,266.65,259.1,260.0,260.65,261.96,18443,483138260000.0,424.0,15834.0,0.8584999999999999
2019-01-04,CENTENKA,EQ,260.65,261.05,263.15,258.0,259.0,259.1,259.35,56359,1461677875000.0,609.0,38036.0,0.6748999999999999
2019-01-07,CENTENKA,EQ,259.1,262.85,262.85,258.9,258.9,259.4,261.25,7665,200247355000.0,193.0,5507.0,0.7184999999999999
2019-01-08,CENTENKA,EQ,259.4,259.6,264.0,259.6,263.9,262.95,262.68,7321,192306550000.0,208.0,5511.0,0.7528
2019-01-09,CENTENKA,EQ,262.95,262.25,262.8,258.8,260.3,261.9,261.32,16169,422531030000.0,361.0,11844.0,0.7325
2019-01-10,CENTENKA,EQ,261.9,260.65,265.6,259.0,263.3,262.5,262.37,17474,458465820000.0,433.0,11830.0,0.677
2019-01-11,CENTENKA,EQ,262.5,262.25,265.25,261.5,265.0,263.6,263.25,7901,207996255000.0,201.0,6599.0,0.8351999999999999
2019-01-14,CENTENKA,EQ,263.6,261.15,263.7,261.0,263.15,262.3,262.31,6545,171683960000.0,146.0,5181.0,0.7916
2019-01-15,CENTENKA,EQ,262.3,263.1,267.8,261.9,264.4,264.25,265.67,6650,176671385000.0,296.0,3727.0,0.5605
2019-01-16,CENTENKA,EQ,264.25,265.45,269.75,262.2,262.3,263.0,264.61,18862,499110545000.0,293.0,15480.0,0.8207
2019-01-17,CENTENKA,EQ,263.0,263.3,264.9,261.45,261.6,261.75,262.7,13721,360445050000.0,270.0,12198.0,0.8890000000000001
2019-01-18,CENTENKA,EQ,261.75,261.55,263.0,260.0,262.5,260.75,261.03,7691,200760180000.0,270.0,5055.0,0.6573000000000001
2019-01-21,CENTENKA,EQ,260.75,261.4,262.05,255.3,257.05,258.6,258.46,38254,988724205000.0,524.0,33593.0,0.8782
2019-01-22,CENTENKA,EQ,258.6,259.4,260.4,254.0,254.0,254.65,255.88,22102,565540215000.0,514.0,15801.0,0.7149
2019-01-23,CENTENKA,EQ,254.65,253.8,254.0,250.1,251.75,251.4,252.12,29988,756052380000.0,490.0,27506.0,0.9172
2019-01-24,CENTENKA,EQ,251.4,254.95,258.5,244.0,253.0,251.7,252.83,179378,4535298735000.0,3369.0,64572.0,0.36
2019-01-25,CENTENKA,EQ,251.7,251.65,251.95,245.0,247.0,249.0,248.22,29433,730590895000.0,806.0,18790.0,0.6384000000000001
2019-01-28,CENTENKA,EQ,249.0,247.25,247.25,234.0,235.9,235.6,238.34,44893,1069961890000.0,1072.0,31034.0,0.6912999999999999
2019-01-29,CENTENKA,EQ,235.6,238.5,240.0,231.0,235.3,236.2,237.13,15369,364445145000.0,526.0,9684.0,0.6301
2019-01-30,CENTENKA,EQ,236.2,235.0,243.7,234.0,243.7,239.75,238.17,16499,392963295000.0,434.0,10882.0,0.6596
2019-01-31,CENTENKA,EQ,239.75,240.8,245.3,240.8,243.5,244.95,244.38,17509,427880660000.0,311.0,14849.0,0.8481000000000001
2019-02-01,CENTENKA,EQ,244.95,245.0,247.0,243.0,244.7,244.2,244.76,17393,425708440000.0001,294.0,15021.0,0.8636
2019-02-04,CENTENKA,EQ,244.2,247.0,247.0,237.5,240.0,239.5,239.7,9677,231954180000.0,318.0,6388.0,0.6601
2019-02-05,CENTENKA,EQ,239.5,242.0,242.0,235.95,239.7,237.25,237.77,5797,137837490000.0,262.0,3705.0,0.6391
2019-02-06,CENTENKA,EQ,237.25,237.65,240.35,234.15,234.2,235.8,237.06,13588,322114955000.0,477.0,9341.0,0.6874
2019-02-07,CENTENKA,EQ,235.8,236.75,241.0,232.85,236.55,236.85,237.19,38133,904491155000.0,383.0,34767.0,0.9117
2019-02-08,CENTENKA,EQ,236.85,237.5,239.35,234.15,236.0,235.85,235.78,25793,608150060000.0,397.0,20877.0,0.8094
2019-02-11,CENTENKA,EQ,235.85,236.75,236.75,230.6,232.0,231.9,232.32,18573,431490555000.0,393.0,16705.0,0.8994
2019-02-12,CENTENKA,EQ,231.9,232.05,233.6,223.6,224.9,224.5,226.79,29672,672944045000.0,642.0,20760.0,0.6996
2019-02-13,CENTENKA,EQ,224.5,222.65,228.85,218.35,221.0,219.8,221.49,31487,697411440000.0,582.0,25379.0,0.8059999999999999
2019-02-14,CENTENKA,EQ,219.8,222.0,227.0,211.25,223.65,225.3,218.47,57687,1260280235000.0,1127.0,35796.0,0.6204999999999999
2019-02-15,CENTENKA,EQ,225.3,225.35,225.35,218.15,220.2,219.85,221.07,21634,478263915000.0001,455.0,18534.0,0.8567
2019-02-18,CENTENKA,EQ,219.85,219.9,221.9,217.15,220.0,219.65,219.85,8499,186852120000.0,280.0,6511.0,0.7661
2019-02-19,CENTENKA,EQ,219.65,220.05,225.55,217.5,224.95,222.15,221.73,67803,1503377295000.0,517.0,56370.0,0.8314
2019-02-20,CENTENKA,EQ,222.15,225.0,233.9,220.4,232.1,231.65,228.32,35372,807615460000.0,758.0,25131.0,0.7105
2019-02-21,CENTENKA,EQ,231.65,230.3,232.0,221.4,225.9,226.25,225.36,47238,1064574510000.0,981.0,23073.0,0.4884000000000001
2019-02-22,CENTENKA,EQ,226.25,225.15,257.8,225.15,246.0,246.35,242.34,132345,3207297415000.0,3426.0,73830.0,0.5579
2019-02-25,CENTENKA,EQ,246.35,247.05,251.0,239.0,242.3,243.25,245.52,32568,799622620000.0,1437.0,15576.0,0.4783
2019-02-26,CENTENKA,EQ,243.25,243.0,245.0,236.0,236.15,237.25,238.88,27918,666904115000.0,1050.0,15323.0,0.5489
2019-02-27,CENTENKA,EQ,237.25,239.0,247.4,238.05,240.0,239.95,241.65,37699,911013240000.0,1013.0,25205.0,0.6686
2019-02-28,CENTENKA,EQ,239.95,239.95,241.75,237.5,241.0,240.3,238.99,12066,288364215000.0,373.0,8609.0,0.7134999999999999
2019-03-01,CENTENKA,EQ,240.3,242.15,248.9,242.0,248.0,246.6,245.57,20730,509057850000.0,763.0,11068.0,0.5339
2019-03-05,CENTENKA,EQ,246.6,244.0,255.0,244.0,248.1,250.2,251.56,41945,1055153465000.0,1230.0,27814.0,0.6631
2019-03-06,CENTENKA,EQ,250.2,252.95,258.25,251.45,256.0,256.85,255.11,35234,898839535000.0,878.0,22786.0,0.6467
