,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,1949,2019-01-01,ARIHANT,EQ,32.4,32.0,32.7,31.0,32.15,32.15,32.02,1579,5056515000.0,34.0,470,0.2977
1,1,1,1,1,1,1,1,1,1,1950,2019-01-02,ARIHANT,EQ,32.15,31.6,32.8,30.75,31.5,31.5,31.77,3363,10683880000.0,24.0,1674,0.4978
2,2,2,2,2,2,2,2,2,2,1951,2019-01-03,ARIHANT,EQ,31.5,31.0,33.05,30.4,32.25,32.25,32.64,914,2983165000.0,17.0,750,0.8206
3,3,3,3,3,3,3,3,3,3,1952,2019-01-04,ARIHANT,EQ,32.25,30.9,34.45,29.35,32.0,32.05,31.86,3570,11375690000.0,63.0,1265,0.3543
4,4,4,4,4,4,4,4,4,4,1953,2019-01-07,ARIHANT,EQ,32.05,31.15,33.6,31.15,32.0,32.0,32.46,4862,15783854999.999996,12.0,61,0.0125
5,5,5,5,5,5,5,5,5,5,1954,2019-01-08,ARIHANT,EQ,32.0,31.05,33.4,31.0,33.1,33.15,32.97,1344,4431035000.0,26.0,371,0.276
6,6,6,6,6,6,6,6,6,6,1955,2019-01-09,ARIHANT,EQ,33.15,32.0,34.3,31.0,33.5,33.45,32.53,6980,22707745000.0,43.0,2338,0.335
7,7,7,7,7,7,7,7,7,7,1956,2019-01-10,ARIHANT,EQ,33.45,32.55,35.65,32.55,33.25,33.85,33.51,7444,24944950000.0,34.0,2384,0.32030000000000003
8,8,8,8,8,8,8,8,8,8,1957,2019-01-11,ARIHANT,EQ,33.85,33.0,34.3,32.95,34.0,34.0,33.53,6644,22276315000.0,53.0,4375,0.6585
9,9,9,9,9,9,9,9,9,9,1958,2019-01-14,ARIHANT,EQ,34.0,34.3,36.9,33.25,36.5,36.5,35.55,19185,68193190000.0,54.0,9746,0.508
10,10,10,10,10,10,10,10,10,10,1959,2019-01-15,ARIHANT,EQ,36.5,36.0,36.5,34.95,36.5,36.45,35.78,4126,14762845000.000004,36.0,2125,0.515
11,11,11,11,11,11,11,11,11,11,1960,2019-01-16,ARIHANT,EQ,36.45,35.55,37.35,35.55,36.0,36.35,36.33,9317,33846470000.0,22.0,576,0.0618
12,12,12,12,12,12,12,12,12,12,1961,2019-01-17,ARIHANT,EQ,36.35,35.05,35.7,35.05,35.2,35.65,35.65,1099,3917790000.0,6.0,1049,0.9545
13,13,13,13,13,13,13,13,13,13,1962,2019-01-18,ARIHANT,EQ,35.65,37.0,37.6,35.1,36.65,36.65,36.66,2648,9708800000.0,15.0,1818,0.6866
14,14,14,14,14,14,14,14,14,14,1963,2019-01-21,ARIHANT,EQ,36.65,35.1,39.15,35.1,36.0,35.75,36.09,2265,8174814999.999998,24.0,576,0.2543
