,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,2690,2019-01-01,CELEBRITY,EQ,9.35,9.55,9.55,9.35,9.35,9.35,9.41,2964,2788160000.0,19.0,1885,0.636
1,1,1,1,1,1,1,1,1,1,2691,2019-01-02,CELEBRITY,EQ,9.35,9.4,9.55,9.3,9.3,9.35,9.39,12904,12113260000.0,67.0,8869,0.6873
2,2,2,2,2,2,2,2,2,2,2692,2019-01-03,CELEBRITY,EQ,9.35,9.3,9.5,9.3,9.45,9.45,9.34,4657,4351605000.0,21.0,4585,0.9845
3,3,3,3,3,3,3,3,3,3,2693,2019-01-04,CELEBRITY,EQ,9.45,9.3,9.45,9.3,9.35,9.3,9.35,17078,15974020000.000004,47.0,14877,0.8711
4,4,4,4,4,4,4,4,4,4,2694,2019-01-07,CELEBRITY,EQ,9.3,9.35,9.5,9.25,9.5,9.4,9.33,20867,19472015000.0,53.0,19314,0.9256
5,5,5,5,5,5,5,5,5,5,2695,2019-01-08,CELEBRITY,EQ,9.4,9.35,9.6,9.25,9.25,9.3,9.34,17033,15913245000.000004,34.0,16947,0.995
6,6,6,6,6,6,6,6,6,6,2696,2019-01-09,CELEBRITY,EQ,9.3,9.4,9.45,9.35,9.45,9.45,9.41,23016,21659905000.0,31.0,22259,0.9671
7,7,7,7,7,7,7,7,7,7,2697,2019-01-10,CELEBRITY,EQ,9.45,9.5,9.55,9.35,9.5,9.5,9.42,5896,5552855000.0,35.0,4509,0.7648
8,8,8,8,8,8,8,8,8,8,2698,2019-01-11,CELEBRITY,EQ,9.5,9.25,9.8,9.25,9.6,9.6,9.61,23971,23038745000.0,57.0,19518,0.8142
9,9,9,9,9,9,9,9,9,9,2699,2019-01-14,CELEBRITY,EQ,9.6,9.6,9.95,9.45,9.45,9.5,9.68,4818,4662865000.0,35.0,3745,0.7773000000000001
10,10,10,10,10,10,10,10,10,10,2700,2019-01-15,CELEBRITY,EQ,9.5,9.55,9.55,9.4,9.4,9.55,9.45,6575,6214795000.0,20.0,6573,0.9997
