,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4461,2019-01-01,STRTECH,EQ,293.45,296.0,300.85,295.0,296.0,295.75,297.51,1188342,35354188330000.0,18091.0,428245.0,0.3604
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4462,2019-01-02,STRTECH,EQ,295.75,295.0,299.45,292.0,294.05,293.95,295.57,1007326,29773285255000.0,18981.0,446794.0,0.4435
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4463,2019-01-03,STRTECH,EQ,293.95,294.0,296.9,289.0,290.0,291.0,292.23,880275,25724618825000.0,16475.0,412007.0,0.468
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4464,2019-01-04,STRTECH,EQ,291.0,293.0,294.0,285.25,286.0,286.1,288.09,1044149,30080771615000.0,18576.0,527487.0,0.5052000000000001
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4465,2019-01-07,STRTECH,EQ,286.1,289.0,293.25,284.0,285.0,284.9,287.66,961861,27668847410000.004,16087.0,482183.0,0.5013000000000001
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4466,2019-01-08,STRTECH,EQ,284.9,286.5,290.75,284.45,285.75,285.2,286.65,845239,24228500110000.0,15147.0,423176.0,0.5007
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4467,2019-01-09,STRTECH,EQ,285.2,288.7,289.5,286.0,288.0,288.0,288.03,969023,27910458440000.0,20496.0,581690.0,0.6003000000000001
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4468,2019-01-10,STRTECH,EQ,288.0,288.05,294.65,287.15,290.9,290.3,291.41,1561868,45514839365000.0,18019.0,864018.0,0.5532
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4469,2019-01-11,STRTECH,EQ,290.3,291.75,294.95,291.7,293.0,292.95,293.43,1195800,35088285640000.0,31981.0,730318.0,0.6107
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4470,2019-01-14,STRTECH,EQ,292.95,293.95,294.05,288.6,289.8,289.75,289.96,492449,14279037290000.0,8219.0,251304.0,0.5103
