,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,2019-01-01,GOCLCORP,EQ,295.1,302.05,302.8,295.6,296.5,296.95,297.89,741,22073400000.0,77,384,0.5182
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1104,2019-01-02,GOCLCORP,EQ,296.95,303.9,303.9,290.1,294.95,292.25,294.43,1921,56559515000.0,131,1397,0.7272
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1105,2019-01-03,GOCLCORP,EQ,292.25,299.0,299.0,281.0,281.05,291.25,293.11,220,6448390000.0,58,111,0.5045000000000001
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1106,2019-01-04,GOCLCORP,EQ,291.25,295.9,297.0,285.05,285.05,290.35,293.66,3932,115467380000.0,111,2614,0.6648000000000001
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1107,2019-01-07,GOCLCORP,EQ,290.35,296.15,299.15,286.1,289.9,287.85,290.0,476,13803765000.0,77,282,0.5924
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1108,2019-01-08,GOCLCORP,EQ,287.85,287.85,293.55,281.35,282.5,284.4,286.33,2458,70378840000.0,299,1200,0.4882
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1109,2019-01-09,GOCLCORP,EQ,284.4,285.0,287.8,277.5,280.55,280.8,283.29,3866,109519445000.0,127,3143,0.813
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1110,2019-01-10,GOCLCORP,EQ,280.8,280.8,280.85,274.05,276.0,276.1,278.44,1867,51984670000.0,156,1423,0.7622
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1111,2019-01-11,GOCLCORP,EQ,276.1,274.15,284.35,274.0,279.0,277.8,277.6,1257,34894060000.0,76,964,0.7669
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1112,2019-01-14,GOCLCORP,EQ,277.8,283.95,284.0,272.4,275.0,275.0,274.93,6965,191485670000.0,64,5880,0.8442000000000001
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1113,2019-01-15,GOCLCORP,EQ,275.0,280.0,283.9,265.3,270.0,267.5,270.91,7619,206410060000.0,385,4717,0.6191
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1114,2019-01-16,GOCLCORP,EQ,267.5,272.9,274.0,266.2,274.0,271.8,270.86,2630,71235535000.0,220,1319,0.5015
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1115,2019-01-17,GOCLCORP,EQ,271.8,273.85,273.9,268.4,269.0,268.8,269.92,1012,27316360000.0,150,741,0.7322
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1116,2019-01-18,GOCLCORP,EQ,268.8,273.8,273.85,265.15,268.0,268.35,268.58,5732,153952260000.0,179,3677,0.6415000000000001
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1117,2019-01-21,GOCLCORP,EQ,268.35,272.65,272.95,266.0,266.0,267.45,269.42,1225,33003385000.0,76,569,0.4645
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1118,2019-01-22,GOCLCORP,EQ,267.45,274.9,274.9,265.0,268.95,267.3,268.71,689,18514450000.0,80,464,0.6734
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1119,2019-01-23,GOCLCORP,EQ,267.3,264.05,271.85,260.35,261.25,263.0,264.55,3239,85686975000.0,195,1326,0.4094
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1120,2019-01-24,GOCLCORP,EQ,263.0,263.0,268.8,252.05,260.0,257.05,258.54,5543,143310555000.0,207,2827,0.51
