,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,4681,2019-01-01,ASHAPURMIN,EQ,31.5,31.2,31.6,30.15,31.35,31.25,30.88,39556,122154095000.0,358.0,21985.0,0.5558
1,1,1,1,1,1,1,1,1,1,4682,2019-01-02,ASHAPURMIN,EQ,31.25,31.0,31.45,30.6,30.6,30.65,30.75,20560,63218410000.0,175.0,11086.0,0.5392
2,2,2,2,2,2,2,2,2,2,4683,2019-01-03,ASHAPURMIN,EQ,30.65,30.65,30.8,30.0,30.0,30.05,30.25,26537,80280735000.0,249.0,20299.0,0.7648999999999999
3,3,3,3,3,3,3,3,3,3,4684,2019-01-04,ASHAPURMIN,EQ,30.05,30.6,31.3,30.0,30.5,30.25,30.51,41391,126281105000.0,323.0,21775.0,0.5261
4,4,4,4,4,4,4,4,4,4,4685,2019-01-07,ASHAPURMIN,EQ,30.25,30.95,30.95,30.0,30.05,30.15,30.35,28294,85879585000.0,227.0,20297.0,0.7173999999999999
5,5,5,5,5,5,5,5,5,5,4686,2019-01-08,ASHAPURMIN,EQ,30.15,30.1,30.55,29.35,29.45,29.4,29.71,86650,257445420000.0001,517.0,53509.0,0.6175
6,6,6,6,6,6,6,6,6,6,4687,2019-01-09,ASHAPURMIN,EQ,29.4,29.95,30.35,29.5,29.75,29.6,29.8,42796,127522745000.0,307.0,25299.0,0.5912
7,7,7,7,7,7,7,7,7,7,4688,2019-01-10,ASHAPURMIN,EQ,29.6,29.8,29.85,29.0,29.1,29.15,29.34,22159,65018650000.0,209.0,14265.0,0.6437999999999999
8,8,8,8,8,8,8,8,8,8,4689,2019-01-11,ASHAPURMIN,EQ,29.15,29.75,29.9,29.1,29.5,29.45,29.41,24718,72694625000.0,246.0,12688.0,0.5133
9,9,9,9,9,9,9,9,9,9,4690,2019-01-14,ASHAPURMIN,EQ,29.45,29.2,29.35,28.25,29.1,29.05,28.97,37736,109338430000.0,236.0,24914.0,0.6602
