Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,CORDSCABLE,EQ,64.6,64.95,65.6,64.65,65.15,64.95,65.09,11026,71772120000.0,304.0,5640,0.5115
2019-01-02,CORDSCABLE,EQ,64.95,64.4,65.9,62.35,64.0,64.05,64.22,11697,75117935000.0,222.0,7713,0.6594
2019-01-03,CORDSCABLE,EQ,64.05,64.0,65.4,61.85,62.85,62.6,63.18,13117,82875825000.0,364.0,6888,0.5251
2019-01-04,CORDSCABLE,EQ,62.6,61.25,64.6,61.25,63.8,63.45,63.16,9715,61361560000.0,105.0,7089,0.7297
2019-01-07,CORDSCABLE,EQ,63.45,62.5,64.15,62.5,63.5,63.55,63.7,8990,57267225000.0,88.0,6169,0.6862
2019-01-08,CORDSCABLE,EQ,63.55,63.0,64.5,62.5,62.5,63.7,63.65,5920,37681225000.0,105.0,4369,0.738
2019-01-09,CORDSCABLE,EQ,63.7,63.2,64.4,62.85,63.45,63.25,63.38,4967,31483150000.0,118.0,3079,0.6199
2019-01-10,CORDSCABLE,EQ,63.25,63.0,64.0,62.55,63.2,63.15,63.1,8577,54118475000.0,126.0,6275,0.7316
2019-01-11,CORDSCABLE,EQ,63.15,63.55,64.5,62.45,64.3,63.8,63.23,8615,54470330000.000015,156.0,6653,0.7723000000000001
2019-01-14,CORDSCABLE,EQ,63.8,65.05,74.7,65.05,68.85,68.85,68.45,165123,1130226205000.0,2128.0,82186,0.4977
2019-01-15,CORDSCABLE,EQ,68.85,68.85,72.0,66.25,67.5,67.5,69.43,104399,724887890000.0,1603.0,57343,0.5493
2019-01-16,CORDSCABLE,EQ,67.5,68.6,69.55,66.5,66.5,66.9,67.87,30100,204280255000.0,573.0,16788,0.5577000000000001
2019-01-17,CORDSCABLE,EQ,66.9,67.85,68.9,66.3,67.05,67.05,67.32,17296,116440980000.0,245.0,12949,0.7487
2019-01-18,CORDSCABLE,EQ,67.05,66.8,67.7,66.5,67.0,67.05,67.19,10667,71674530000.0,169.0,7331,0.6873
2019-01-21,CORDSCABLE,EQ,67.05,66.15,68.85,65.0,65.0,65.2,66.08,24637,162800580000.0,470.0,14705,0.5969
2019-01-22,CORDSCABLE,EQ,65.2,64.6,65.9,62.55,63.4,63.5,63.96,15050,96253675000.0,287.0,10845,0.7206
2019-01-23,CORDSCABLE,EQ,63.5,64.95,64.95,63.05,63.2,63.3,63.61,7640,48597900000.0,167.0,4523,0.5920000000000001
2019-01-24,CORDSCABLE,EQ,63.3,62.05,64.85,62.05,63.8,63.25,63.26,9767,61788525000.0,171.0,7013,0.718
2019-01-25,CORDSCABLE,EQ,63.25,62.6,68.0,61.3,62.0,61.85,65.16,56324,367035285000.0,887.0,16580,0.2944
2019-01-28,CORDSCABLE,EQ,61.85,64.75,64.75,59.0,63.5,60.25,60.07,23837,143179165000.0,453.0,11821,0.4959000000000001
