Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-02,21STCENMGM,EQ,24.25,24.25,24.3,23.8,23.8,23.8,23.83,2980,7102050000.0,15.0,2980.0,1.0
2019-01-03,21STCENMGM,EQ,23.8,23.5,23.5,23.5,23.5,23.5,23.5,49,115150000.0,3.0,49.0,1.0
2019-01-04,21STCENMGM,EQ,23.5,23.5,23.5,23.05,23.5,23.5,23.48,5605,13159315000.0,10.0,5605.0,1.0
2019-01-07,21STCENMGM,EQ,23.5,23.6,23.6,23.05,23.05,23.05,23.2,1126,2611885000.0,25.0,978.0,0.8686
2019-01-08,21STCENMGM,EQ,23.05,23.0,23.5,22.6,23.0,23.0,23.0,2674,6150160000.0,17.0,2634.0,0.985
2019-01-09,21STCENMGM,EQ,23.0,23.0,23.3,22.55,23.3,22.95,22.83,608,1387915000.0,12.0,608.0,1.0
2019-01-10,21STCENMGM,EQ,22.95,23.4,23.4,22.6,22.8,23.35,23.39,640,1496860000.0,10.0,630.0,0.9844
2019-01-11,21STCENMGM,EQ,23.35,23.35,23.7,23.0,23.0,23.0,23.02,151,347615000.0,7.0,151.0,1.0
2019-01-14,21STCENMGM,EQ,23.0,22.9,23.4,22.55,23.4,23.4,23.22,312,724570000.0,6.0,312.0,1.0
2019-01-15,21STCENMGM,EQ,23.4,23.4,23.4,22.95,23.2,23.2,23.03,520,1197555000.0,19.0,503.0,0.9673
2019-01-16,21STCENMGM,EQ,23.2,23.5,23.5,22.75,23.45,23.45,22.86,1972,4508770000.0,13.0,1957.0,0.9924
2019-01-17,21STCENMGM,EQ,23.45,23.0,23.0,23.0,23.0,23.0,23.0,6,13800000.0,2.0,6.0,1.0
2019-01-18,21STCENMGM,EQ,23.0,23.0,23.45,22.55,22.55,22.55,22.61,199,449950000.0,9.0,199.0,1.0
2019-01-21,21STCENMGM,EQ,22.55,22.55,22.6,22.1,22.1,22.1,22.26,650,1447090000.0,15.0,599.0,0.9215
2019-01-22,21STCENMGM,EQ,22.1,22.1,22.1,22.1,22.1,22.1,22.1,42,92820000.0,4.0,42.0,1.0
2019-01-23,21STCENMGM,EQ,22.1,21.7,22.1,21.7,22.1,22.1,22.09,360,795320000.0,9.0,360.0,1.0
2019-01-24,21STCENMGM,EQ,22.1,22.1,22.1,21.75,21.75,21.75,21.86,385,841525000.0,13.0,383.0,0.9948
2019-01-25,21STCENMGM,EQ,21.75,21.4,22.1,21.35,22.1,22.1,21.63,482,1042435000.0,9.0,481.0,0.9979
2019-01-28,21STCENMGM,EQ,22.1,22.2,22.2,21.75,22.1,22.1,22.2,193,428405000.0,9.0,193.0,1.0
2019-01-29,21STCENMGM,EQ,22.1,22.5,22.5,21.7,21.7,22.35,21.88,813,1779090000.0000005,15.0,788.0,0.9692
2019-01-30,21STCENMGM,EQ,22.35,21.95,21.95,21.95,21.95,21.95,21.95,101,221695000.0,3.0,101.0,1.0
2019-01-31,21STCENMGM,EQ,21.95,21.55,22.0,21.55,21.55,21.55,21.65,586,1268525000.0,17.0,585.0,0.9983
2019-02-01,21STCENMGM,EQ,21.55,21.3,21.3,21.15,21.15,21.15,21.15,1369,2895585000.0,16.0,1369.0,1.0
2019-02-04,21STCENMGM,EQ,21.15,21.15,21.55,20.75,21.0,21.0,21.27,413,878440000.0,14.0,412.0,0.9976
2019-02-05,21STCENMGM,EQ,21.0,21.0,21.2,20.6,20.6,21.05,21.01,163,342400000.0,12.0,147.0,0.9018
2019-02-06,21STCENMGM,EQ,21.05,20.75,20.75,20.65,20.65,20.65,20.69,497,1028165000.0,9.0,497.0,1.0
2019-02-07,21STCENMGM,EQ,20.65,20.25,21.0,20.25,20.25,20.25,20.26,1856,3760560000.0,32.0,1849.0,0.9962
2019-02-08,21STCENMGM,EQ,20.25,20.25,20.3,19.85,19.85,19.85,20.0,125,249975000.0,14.0,115.0,0.92
2019-02-11,21STCENMGM,EQ,19.85,19.5,19.5,19.5,19.5,19.5,19.5,534,1041300000.0,18.0,524.0,0.9813
2019-02-12,21STCENMGM,EQ,19.5,19.5,19.85,19.15,19.45,19.45,19.51,2421,4722455000.0,20.0,2420.0,0.9996
2019-02-13,21STCENMGM,EQ,19.45,19.8,19.8,19.1,19.1,19.1,19.15,349,668270000.0,15.0,344.0,0.9857
2019-02-14,21STCENMGM,EQ,19.1,19.1,19.1,18.75,18.75,18.75,18.94,184,348535000.0,7.0,184.0,1.0
2019-02-15,21STCENMGM,EQ,18.75,19.1,19.1,18.4,18.95,18.95,18.63,1183,2204155000.0,26.0,652.0,0.5511
2019-02-18,21STCENMGM,EQ,18.95,18.95,18.95,18.6,18.6,18.6,18.87,22,41515000.0,2.0,22.0,1.0
2019-02-19,21STCENMGM,EQ,18.6,18.4,18.95,18.4,18.95,18.9,18.42,1266,2332210000.0,13.0,1266.0,1.0
2019-02-20,21STCENMGM,EQ,18.9,18.55,19.0,18.55,18.9,18.95,18.68,86,160605000.0,9.0,86.0,1.0
2019-02-21,21STCENMGM,EQ,18.95,18.95,19.3,18.6,18.6,18.65,18.67,1719,3208530000.0,16.0,1703.0,0.9907
2019-02-22,21STCENMGM,EQ,18.65,19.0,19.0,18.3,18.3,18.3,18.35,7392,13561790000.0,62.0,6416.0,0.868
2019-02-25,21STCENMGM,EQ,18.3,18.65,18.65,17.95,18.3,18.0,18.07,2964,5355240000.0,25.0,2074.0,0.6997
2019-02-26,21STCENMGM,EQ,18.0,18.3,18.3,17.65,18.0,17.75,17.83,2482,4426580000.0,30.0,1773.0,0.7143
2019-02-27,21STCENMGM,EQ,17.75,17.75,18.05,17.4,17.85,17.65,17.74,2067,3667120000.0,27.0,1866.0,0.9028
2019-02-28,21STCENMGM,EQ,17.65,17.4,18.0,17.3,17.95,17.95,17.68,1777,3141535000.0,35.0,1514.0,0.8520000000000001
2019-03-01,21STCENMGM,EQ,17.95,17.95,18.25,17.65,17.65,17.75,17.76,3114,5530940000.0,34.0,2947.0,0.9464
2019-03-05,21STCENMGM,EQ,17.75,17.4,18.1,17.4,18.0,18.1,17.96,1662,2984910000.0,24.0,1517.0,0.9128
2019-03-06,21STCENMGM,EQ,18.1,18.45,18.45,18.35,18.35,18.45,18.42,1871,3446955000.0000005,22.0,1871.0,1.0
2019-03-07,21STCENMGM,EQ,18.45,18.45,18.8,18.15,18.5,18.5,18.61,879,1635845000.0,17.0,878.0,0.9989
2019-03-08,21STCENMGM,EQ,18.5,18.15,18.75,18.15,18.15,18.15,18.24,1617,2949635000.0,35.0,1489.0,0.9208
2019-03-11,21STCENMGM,EQ,18.15,18.45,18.5,17.8,18.3,18.3,18.27,1633,2984280000.0,18.0,1287.0,0.7881
