,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,3311,2019-01-01,BAGFILMS,EQ,4.95,5.0,5.15,4.85,5.0,4.95,5.01,202343,101357290000.0,254.0,147939.0,0.7311
1,1,1,1,1,1,1,1,1,1,3312,2019-01-02,BAGFILMS,EQ,4.95,4.9,5.0,4.85,4.95,4.9,4.92,66516,32721265000.000008,162.0,58430.0,0.8784000000000001
2,2,2,2,2,2,2,2,2,2,3313,2019-01-03,BAGFILMS,EQ,4.9,4.9,5.0,4.85,4.9,4.85,4.92,52702,25903965000.0,109.0,38203.0,0.7249
3,3,3,3,3,3,3,3,3,3,3314,2019-01-04,BAGFILMS,EQ,4.85,4.8,4.9,4.8,4.8,4.85,4.84,18077,8758105000.0,76.0,15872.0,0.878
4,4,4,4,4,4,4,4,4,4,3315,2019-01-07,BAGFILMS,EQ,4.85,4.85,4.95,4.85,4.9,4.85,4.88,49464,24135145000.0,102.0,37488.0,0.7579000000000001
5,5,5,5,5,5,5,5,5,5,3316,2019-01-08,BAGFILMS,EQ,4.85,4.95,4.95,4.8,4.9,4.9,4.85,53651,26039840000.0,109.0,39943.0,0.7445
6,6,6,6,6,6,6,6,6,6,3317,2019-01-09,BAGFILMS,EQ,4.9,4.9,5.25,4.85,5.15,5.1,5.07,260418,132094610000.00005,892.0,177105.0,0.6801
7,7,7,7,7,7,7,7,7,7,3318,2019-01-10,BAGFILMS,EQ,5.1,5.2,5.6,4.85,5.35,5.35,5.35,445110,238035225000.0,1451.0,257965.0,0.5796
8,8,8,8,8,8,8,8,8,8,3319,2019-01-11,BAGFILMS,EQ,5.35,5.35,5.45,5.15,5.25,5.25,5.24,117337,61450385000.0,179.0,85182.0,0.726
9,9,9,9,9,9,9,9,9,9,3320,2019-01-14,BAGFILMS,EQ,5.25,5.2,5.2,4.9,5.15,5.1,5.02,162275,81385240000.0,286.0,91138.0,0.5616
10,10,10,10,10,10,10,10,10,10,3321,2019-01-15,BAGFILMS,EQ,5.1,5.15,5.2,5.05,5.2,5.15,5.12,53900,27614900000.0,127.0,35689.0,0.6620999999999999
11,11,11,11,11,11,11,11,11,11,3322,2019-01-16,BAGFILMS,EQ,5.15,5.1,5.2,5.0,5.05,5.05,5.08,70056,35589660000.0,133.0,51350.0,0.733
12,12,12,12,12,12,12,12,12,12,3323,2019-01-17,BAGFILMS,EQ,5.05,5.0,5.2,4.9,5.2,5.1,5.04,112560,56752440000.0,190.0,73696.0,0.6547
13,13,13,13,13,13,13,13,13,13,3324,2019-01-18,BAGFILMS,EQ,5.1,5.0,5.25,5.0,5.1,5.0,5.07,88414,44841150000.0,156.0,70262.0,0.7947
14,14,14,14,14,14,14,14,14,14,3325,2019-01-21,BAGFILMS,EQ,5.0,5.0,5.2,5.0,5.1,5.1,5.08,73610,37378275000.0,139.0,62663.0,0.8513
15,15,15,15,15,15,15,15,15,15,3326,2019-01-22,BAGFILMS,EQ,5.1,5.05,5.1,4.9,4.95,4.95,4.96,41352,20529345000.0,112.0,31365.0,0.7585
16,16,16,16,16,16,16,16,16,16,3327,2019-01-23,BAGFILMS,EQ,4.95,4.9,5.05,4.9,5.05,4.95,4.95,59842,29619005000.0,116.0,43044.0,0.7193
17,17,17,17,17,17,17,17,17,17,3328,2019-01-24,BAGFILMS,EQ,4.95,4.95,5.0,4.85,4.9,4.9,4.92,35670,17562450000.0,73.0,26721.0,0.7491
18,18,18,18,18,18,18,18,18,18,3329,2019-01-25,BAGFILMS,EQ,4.9,4.95,4.95,4.7,4.75,4.75,4.81,79512,38210950000.0,158.0,57094.0,0.7181000000000001
19,19,19,19,19,19,19,19,19,19,3330,2019-01-28,BAGFILMS,EQ,4.75,4.7,4.75,4.45,4.45,4.5,4.54,190156,86405335000.0,258.0,143325.0,0.7537
20,20,20,20,20,20,20,20,20,20,3331,2019-01-29,BAGFILMS,EQ,4.5,4.4,4.6,4.25,4.3,4.3,4.36,263248,114903635000.00005,404.0,132979.0,0.5051
21,21,21,21,21,21,21,21,21,21,3332,2019-01-30,BAGFILMS,EQ,4.3,4.3,4.55,4.3,4.45,4.4,4.4,133275,58594825000.0,213.0,77312.0,0.5801
22,22,22,22,22,22,22,22,22,22,3333,2019-01-31,BAGFILMS,EQ,4.4,4.5,4.55,4.4,4.5,4.45,4.44,56789,25241115000.0,146.0,44096.0,0.7765000000000001
23,23,23,23,23,23,23,23,23,23,3334,2019-02-01,BAGFILMS,EQ,4.45,4.5,4.55,4.4,4.4,4.4,4.5,89203,40105605000.0,183.0,48562.0,0.5444
24,24,24,24,24,24,24,24,24,24,3335,2019-02-04,BAGFILMS,EQ,4.4,4.5,4.5,4.3,4.35,4.3,4.38,76913,33675805000.0,140.0,59732.0,0.7766
25,25,25,25,25,25,25,25,25,25,3336,2019-02-05,BAGFILMS,EQ,4.3,4.3,4.35,4.0,4.25,4.2,4.22,134651,56766390000.0,198.0,86825.0,0.6448
26,26,26,26,26,26,26,26,26,26,3337,2019-02-06,BAGFILMS,EQ,4.2,4.25,4.3,4.0,4.2,4.25,4.15,146188,60635069999.999985,239.0,114793.0,0.7852
