Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,ALMONDZ,EQ,21.85,21.1,22.45,21.1,22.4,21.7,21.94,943,2068575000.0,16.0,660,0.6999
2019-01-02,ALMONDZ,EQ,21.7,20.75,23.5,20.75,23.45,23.15,22.38,8741,19560675000.0,73.0,7259,0.8305
2019-01-03,ALMONDZ,EQ,23.15,23.45,23.5,22.25,23.25,22.65,22.84,1861,4250725000.0,58.0,1602,0.8608
2019-01-04,ALMONDZ,EQ,22.65,21.8,22.9,21.7,22.0,21.95,21.99,1893,4163375000.0,23.0,1215,0.6418
2019-01-07,ALMONDZ,EQ,21.95,22.5,24.1,22.5,23.5,23.0,23.35,8969,20943625000.0,69.0,4987,0.556
2019-01-08,ALMONDZ,EQ,23.0,23.5,23.9,22.7,23.9,23.55,23.27,3827,8903560000.0,13.0,1827,0.4774000000000001
2019-01-09,ALMONDZ,EQ,23.55,24.1,24.8,22.3,24.0,24.0,23.81,5335,12704330000.0,33.0,4733,0.8872
2019-01-10,ALMONDZ,EQ,24.0,26.0,26.0,23.15,25.0,24.2,23.95,180,431165000.0,41.0,72,0.4
2019-01-11,ALMONDZ,EQ,24.2,26.45,26.45,22.8,24.0,24.0,24.1,311,749395000.0,7.0,250,0.8039000000000001
2019-01-14,ALMONDZ,EQ,24.0,25.9,25.9,24.0,25.35,25.35,25.04,2374,5945265000.0,29.0,1716,0.7228
2019-01-15,ALMONDZ,EQ,25.35,25.35,26.4,25.15,26.4,26.25,26.16,5598,14645600000.0,26.0,5146,0.9193
2019-01-16,ALMONDZ,EQ,26.25,27.0,27.9,24.9,26.5,26.5,26.91,1250,3363275000.0,27.0,1196,0.9568
2019-01-17,ALMONDZ,EQ,26.5,26.5,26.95,24.65,25.85,25.35,25.33,2421,6133100000.0,77.0,1943,0.8026000000000001
2019-01-18,ALMONDZ,EQ,25.35,25.85,25.85,23.9,25.8,25.8,24.65,379,934405000.0,15.0,326,0.8602
2019-01-21,ALMONDZ,EQ,25.8,25.05,28.25,24.1,26.0,25.65,26.3,10290,27065430000.0,68.0,4992,0.4851
2019-01-22,ALMONDZ,EQ,25.65,25.7,27.8,25.0,26.45,25.65,25.98,7247,18824835000.0,53.0,4760,0.6568
2019-01-23,ALMONDZ,EQ,25.65,26.45,26.45,24.0,24.0,24.2,24.63,2070,5098655000.0,28.0,1036,0.5005
2019-01-24,ALMONDZ,EQ,24.2,24.25,26.35,24.25,25.6,25.6,25.06,1767,4427425000.0,14.0,363,0.2054
2019-01-25,ALMONDZ,EQ,25.6,25.0,26.0,23.95,25.85,24.55,24.67,1194,2945430000.0,20.0,726,0.608
2019-01-28,ALMONDZ,EQ,24.55,26.55,26.55,22.75,24.9,24.9,23.92,308,736810000.0,32.0,260,0.8442000000000001
2019-01-29,ALMONDZ,EQ,24.9,24.9,26.0,22.8,23.05,23.55,24.01,16581,39815425000.0,82.0,2926,0.1765
2019-01-30,ALMONDZ,EQ,23.55,25.7,25.7,21.2,22.0,22.15,22.25,10563,23500155000.0,158.0,6970,0.6598999999999999
2019-01-31,ALMONDZ,EQ,22.15,22.0,23.9,21.2,23.2,22.45,22.82,1098,2505680000.0,41.0,888,0.8087000000000001
2019-02-01,ALMONDZ,EQ,22.45,23.1,23.95,21.1,23.45,22.65,22.21,2507,5568105000.0,39.0,1296,0.517
2019-02-04,ALMONDZ,EQ,22.65,24.0,24.9,21.3,22.55,23.9,23.43,7738,18131905000.0,44.0,6881,0.8892
2019-02-05,ALMONDZ,EQ,23.9,21.85,23.9,21.85,23.8,23.8,22.54,155,349345000.0,8.0,102,0.6581
2019-02-06,ALMONDZ,EQ,23.8,25.65,26.15,21.95,22.0,22.05,23.13,21903,50672235000.0,132.0,7750,0.3538000000000001
2019-02-07,ALMONDZ,EQ,22.05,23.6,23.9,21.35,22.45,21.85,22.12,2082,4604515000.0,104.0,1423,0.6835
2019-02-08,ALMONDZ,EQ,21.85,23.4,23.8,21.65,22.7,22.6,22.48,1137,2556175000.0,19.0,833,0.7326
2019-02-11,ALMONDZ,EQ,22.6,21.6,23.8,20.9,21.1,21.2,21.3,7859,16740635000.0,53.0,6612,0.8412999999999999
2019-02-12,ALMONDZ,EQ,21.2,20.5,21.75,20.05,21.25,20.95,20.97,3533,7408314999.999998,53.0,2232,0.6318
2019-02-13,ALMONDZ,EQ,20.95,21.0,21.9,20.5,21.9,21.9,21.16,2526,5345295000.0,23.0,2487,0.9846
2019-02-14,ALMONDZ,EQ,21.9,23.2,23.2,20.6,21.0,21.25,21.45,3003,6441470000.0,50.0,2377,0.7915000000000001
2019-02-15,ALMONDZ,EQ,21.25,20.1,21.5,20.1,21.5,21.5,21.19,2101,4452175000.0,27.0,2051,0.9762
2019-02-18,ALMONDZ,EQ,21.5,21.5,21.7,20.0,21.3,20.9,20.65,2149,4437060000.0,40.0,1569,0.7301000000000001
2019-02-19,ALMONDZ,EQ,20.9,20.6,22.35,19.75,22.35,22.3,21.33,3583,7641180000.0,37.0,2427,0.6774
