,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,0,2019-11-11,APOLLOPIPE,EQ,376.4,394.95,394.95,360.05,376.3,376.25,378.16,2459,92989645000.0,108,1684,0.6848000000000001
1,1,1,1,1,1,1,1,1,1,1,2019-11-13,APOLLOPIPE,EQ,376.25,376.1,382.95,366.0,373.05,373.45,375.54,4783,179619180000.0,101,3854,0.8058
2,2,2,2,2,2,2,2,2,2,2,2019-11-14,APOLLOPIPE,EQ,373.45,374.05,378.5,369.0,369.0,370.95,373.26,8624,321902645000.0,251,5504,0.6382
3,3,3,3,3,3,3,3,3,3,3,2019-11-15,APOLLOPIPE,EQ,370.95,376.95,376.95,355.15,358.8,356.9,361.46,8011,289563615000.0,377,5371,0.6705
4,4,4,4,4,4,4,4,4,4,4,2019-11-18,APOLLOPIPE,EQ,356.9,367.4,374.95,354.95,374.0,370.65,368.03,7449,274147740000.0,816,5815,0.7806000000000001
5,5,5,5,5,5,5,5,5,5,5,2019-11-19,APOLLOPIPE,EQ,370.65,374.95,374.95,360.0,365.6,365.8,368.93,5825,214900385000.0,318,4162,0.7145
6,6,6,6,6,6,6,6,6,6,6,2019-11-20,APOLLOPIPE,EQ,365.8,371.9,371.95,356.05,360.6,361.7,361.78,8948,323725040000.0,522,5721,0.6394
7,7,7,7,7,7,7,7,7,7,7,2019-11-21,APOLLOPIPE,EQ,361.7,358.0,365.45,356.05,356.05,358.6,360.03,2041,73483105000.0,356,1271,0.6227
8,8,8,8,8,8,8,8,8,8,8,2019-11-22,APOLLOPIPE,EQ,358.6,358.6,370.0,355.0,365.0,365.75,363.89,5841,212549835000.0,671,4799,0.8216
9,9,9,9,9,9,9,9,9,9,9,2019-11-25,APOLLOPIPE,EQ,365.75,362.0,364.95,345.05,350.1,348.75,354.05,15902,563005605000.0,1472,11212,0.7051000000000001
10,10,10,10,10,10,10,10,10,10,10,2019-11-26,APOLLOPIPE,EQ,348.75,355.0,355.0,340.0,343.0,345.5,344.64,12153,418846735000.0,875,7988,0.6573000000000001
11,11,11,11,11,11,11,11,11,11,11,2019-11-27,APOLLOPIPE,EQ,345.5,342.0,350.0,339.9,343.9,341.65,342.24,6248,213831745000.00006,910,3930,0.629
12,12,12,12,12,12,12,12,12,12,12,2019-11-28,APOLLOPIPE,EQ,341.65,340.9,349.45,339.95,348.0,347.0,344.29,2334,80358275000.0,594,1073,0.4597
13,13,13,13,13,13,13,13,13,13,13,2019-11-29,APOLLOPIPE,EQ,347.0,353.4,353.4,340.7,346.8,346.05,345.56,2948,101870425000.0,384,2059,0.6984
14,14,14,14,14,14,14,14,14,14,14,2019-12-02,APOLLOPIPE,EQ,346.05,353.95,353.95,340.25,346.4,346.8,343.81,1501,51606525000.0,253,1000,0.6662
