Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,CAREERP,EQ,79.7,80.85,80.85,78.4,78.6,79.0,79.71,3720,29652505000.0,134.0,1924,0.5172
2019-01-02,CAREERP,EQ,79.0,80.75,80.8,78.0,78.55,78.65,78.77,6403,50434150000.0,118.0,3700,0.5779
2019-01-03,CAREERP,EQ,78.65,78.05,79.9,77.2,78.9,78.45,78.63,2902,22817995000.0,184.0,1053,0.3629
2019-01-04,CAREERP,EQ,78.45,77.05,79.55,76.2,76.4,76.7,76.98,7794,60000600000.0,146.0,4600,0.5902000000000001
2019-01-07,CAREERP,EQ,76.7,77.85,78.9,76.6,77.3,77.1,77.76,5360,41681850000.0,110.0,2449,0.4569
2019-01-08,CAREERP,EQ,77.1,77.4,77.95,76.0,76.35,76.65,76.99,4992,38434105000.0,98.0,3413,0.6837000000000001
2019-01-09,CAREERP,EQ,76.65,78.6,78.6,75.35,76.85,76.15,76.82,2858,21954245000.0,112.0,1829,0.64
2019-01-10,CAREERP,EQ,76.15,77.05,78.9,75.1,75.8,75.6,75.9,7319,55553519999.99999,123.0,5721,0.7817000000000001
2019-01-11,CAREERP,EQ,75.6,75.5,77.3,74.5,75.9,75.05,75.79,12293,93166495000.0,140.0,9065,0.7373999999999999
2019-01-14,CAREERP,EQ,75.05,76.05,76.75,74.5,75.05,75.15,75.38,531,4002785000.0,40.0,320,0.6026
2019-01-15,CAREERP,EQ,75.15,75.85,75.85,75.05,75.5,75.4,75.29,4586,34527920000.0,71.0,3518,0.7671
2019-01-16,CAREERP,EQ,75.4,76.0,76.5,75.05,75.55,75.8,75.68,2249,17020295000.000004,52.0,1908,0.8484
2019-01-17,CAREERP,EQ,75.8,75.15,76.75,75.0,75.3,75.55,75.41,3555,26806930000.0,57.0,2974,0.8366
2019-01-18,CAREERP,EQ,75.55,75.95,76.0,74.9,76.0,75.5,75.09,7054,52970775000.0,51.0,6427,0.9111
2019-01-21,CAREERP,EQ,75.5,76.9,76.9,72.95,74.0,74.0,74.86,2551,19095725000.0,95.0,1828,0.7166
2019-01-22,CAREERP,EQ,74.0,74.15,74.15,72.65,73.0,73.3,73.39,4507,33076860000.0,90.0,2992,0.6639
2019-01-23,CAREERP,EQ,73.3,73.95,74.0,73.0,73.1,73.1,73.84,1023,7553725000.0,20.0,1012,0.9892
2019-01-24,CAREERP,EQ,73.1,73.15,74.5,71.5,72.1,72.85,72.43,2671,19345455000.0,79.0,1870,0.7001000000000001
2019-01-25,CAREERP,EQ,72.85,73.85,74.95,70.65,70.8,70.95,72.04,3679,26504865000.000004,111.0,2782,0.7562000000000001
2019-01-28,CAREERP,EQ,70.95,70.1,71.0,68.15,69.9,69.8,69.3,10518,72891920000.0,149.0,8047,0.7651000000000001
2019-01-29,CAREERP,EQ,69.8,69.5,70.85,68.55,69.0,69.35,69.31,2141,14839385000.0,61.0,1484,0.6931
2019-01-30,CAREERP,EQ,69.35,69.15,69.9,67.6,69.9,69.0,68.59,9287,63701525000.0,147.0,7645,0.8231999999999999
2019-01-31,CAREERP,EQ,69.0,70.9,71.4,68.5,69.5,69.3,69.56,3676,25569365000.0,66.0,3424,0.9314
2019-02-01,CAREERP,EQ,69.3,70.05,70.7,68.15,69.2,69.0,69.4,4622,32075190000.000008,88.0,4101,0.8873000000000001
2019-02-04,CAREERP,EQ,69.0,68.55,70.0,68.05,70.0,68.4,68.39,8736,59744419999.999985,63.0,6851,0.7842
2019-02-05,CAREERP,EQ,68.4,68.55,70.65,66.3,66.95,66.95,67.24,11004,73990760000.0,206.0,8147,0.7404000000000001
2019-02-06,CAREERP,EQ,66.95,69.9,70.95,65.4,67.0,67.35,66.71,5803,38713945000.0,86.0,4466,0.7696
2019-02-07,CAREERP,EQ,67.35,67.5,71.9,63.0,66.8,67.1,67.61,7264,49110285000.0,158.0,3886,0.535
