Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,APARINDS,EQ,660.25,660.45,674.9,659.65,665.5,665.6,667.26,2470,164811990000.0,385.0,588,0.2381
2019-01-02,APARINDS,EQ,665.6,672.5,680.95,660.1,661.05,663.15,669.61,3281,219697425000.0,470.0,1215,0.3703
2019-01-03,APARINDS,EQ,663.15,667.5,667.5,652.2,654.9,654.9,656.35,5857,384423380000.0,983.0,4535,0.7743000000000001
2019-01-04,APARINDS,EQ,654.9,652.05,659.55,641.65,647.0,646.0,646.86,7248,468844775000.0,424.0,5791,0.799
2019-01-07,APARINDS,EQ,646.0,645.9,648.45,635.25,640.2,637.65,642.09,5895,378511740000.0,300.0,3928,0.6663
2019-01-08,APARINDS,EQ,637.65,636.9,642.55,625.1,631.2,634.5,634.62,8091,513472600000.0,354.0,3934,0.4862
2019-01-09,APARINDS,EQ,634.5,630.6,632.35,623.0,630.0,626.75,626.99,15384,964557930000.0,336.0,14481,0.9413
2019-01-10,APARINDS,EQ,626.75,624.15,635.3,624.05,624.25,625.6,626.88,5282,331119295000.0,304.0,4684,0.8868
2019-01-11,APARINDS,EQ,625.6,627.15,628.75,607.0,619.0,615.8,614.11,31477,1933041690000.0,4010.0,21865,0.6946
2019-01-14,APARINDS,EQ,615.8,615.5,620.8,613.05,617.05,618.3,616.38,4398,271082800000.0,620.0,3056,0.6949
2019-01-15,APARINDS,EQ,618.3,618.25,624.05,616.7,622.2,621.8,620.24,2308,143151575000.0,115.0,1901,0.8237000000000001
2019-01-16,APARINDS,EQ,621.8,622.1,639.15,622.1,633.0,635.3,630.2,10824,682131495000.0,517.0,10047,0.9282
2019-01-17,APARINDS,EQ,635.3,641.95,641.95,618.0,623.05,620.9,625.61,2585,161720945000.0,219.0,1972,0.7629000000000001
2019-01-18,APARINDS,EQ,620.9,626.5,627.0,620.55,623.0,621.25,622.82,2143,133471239999.99995,189.0,1414,0.6598
2019-01-21,APARINDS,EQ,621.25,620.5,648.0,619.9,628.0,624.85,631.79,4514,285191255000.0,460.0,993,0.22
2019-01-22,APARINDS,EQ,624.85,630.95,630.95,615.0,615.05,615.1,616.22,3574,220236800000.0,186.0,2992,0.8372
2019-01-23,APARINDS,EQ,615.1,617.95,623.8,617.95,620.0,620.2,619.55,1417,87790555000.0,85.0,1139,0.8038
2019-01-24,APARINDS,EQ,620.2,622.4,632.0,615.0,615.15,615.55,625.08,2772,173271615000.0,221.0,1655,0.5970000000000001
2019-01-25,APARINDS,EQ,615.55,619.05,619.1,615.3,615.3,615.4,616.33,893,55038150000.0,65.0,672,0.7525000000000001
2019-01-28,APARINDS,EQ,615.4,615.25,629.65,615.2,625.0,622.65,620.69,3444,213765350000.0,208.0,2561,0.7436
2019-01-29,APARINDS,EQ,622.65,620.5,626.1,617.25,623.95,621.65,620.81,1903,118140360000.00005,163.0,1299,0.6826000000000001
2019-01-30,APARINDS,EQ,621.65,622.0,623.05,609.95,615.1,615.7,615.22,6281,386416675000.0,754.0,3937,0.6268
2019-01-31,APARINDS,EQ,615.7,618.3,624.0,615.0,619.0,621.7,619.95,9670,599492425000.0,315.0,7667,0.7929
2019-02-01,APARINDS,EQ,621.7,624.0,624.9,613.05,614.0,614.85,618.55,20976,1297462685000.0,987.0,20072,0.9569
2019-02-04,APARINDS,EQ,614.85,611.3,617.0,604.0,605.0,605.25,607.5,19759,1200362775000.0,446.0,18729,0.9479
2019-02-05,APARINDS,EQ,605.25,611.9,614.35,589.0,601.0,600.2,599.42,6037,361872155000.0,532.0,4041,0.6694
2019-02-06,APARINDS,EQ,600.2,602.4,615.0,601.0,612.5,612.85,610.22,10384,633655310000.0,247.0,9686,0.9328
2019-02-07,APARINDS,EQ,612.85,605.1,626.25,605.05,625.0,622.6,619.43,2989,185147040000.0,256.0,2059,0.6889000000000001
2019-02-08,APARINDS,EQ,622.6,620.55,622.6,611.35,613.5,615.4,617.87,933,57647435000.0,147.0,396,0.4244
2019-02-11,APARINDS,EQ,615.4,609.05,612.75,604.0,605.0,605.2,606.19,3301,200104385000.0,220.0,2105,0.6377
2019-02-12,APARINDS,EQ,605.2,605.15,660.0,605.15,613.85,614.6,621.91,1770,110078470000.0,269.0,817,0.4616
2019-02-13,APARINDS,EQ,614.6,602.55,622.35,602.55,619.8,615.0,614.97,12044,740671445000.0,991.0,11463,0.9518
2019-02-14,APARINDS,EQ,615.0,623.3,623.3,615.0,615.0,615.05,615.48,3993,245761325000.0,849.0,3152,0.7894
2019-02-15,APARINDS,EQ,615.05,613.6,623.6,610.0,623.6,617.95,615.62,2332,143563435000.0,231.0,1860,0.7976000000000001
2019-02-18,APARINDS,EQ,617.95,615.05,629.8,615.0,620.0,618.4,619.55,2172,134567295000.0,232.0,1640,0.7551000000000001
