,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,5128,2019-01-01,APCOTEXIND,EQ,528.05,530.0,530.0,523.8,526.1,526.35,526.18,1224,64404355000.000015,71.0,808.0,0.6601
1,1,1,1,1,1,1,1,1,1,5129,2019-01-02,APCOTEXIND,EQ,526.35,524.15,527.0,519.45,523.65,524.5,523.46,1611,84328715000.0,121.0,1053.0,0.6536
2,2,2,2,2,2,2,2,2,2,5130,2019-01-03,APCOTEXIND,EQ,524.5,524.85,529.0,521.1,522.2,525.55,524.99,370,19424610000.0,37.0,161.0,0.4351
3,3,3,3,3,3,3,3,3,3,5131,2019-01-04,APCOTEXIND,EQ,525.55,520.7,528.95,520.0,525.0,525.2,524.82,1282,67281725000.0,76.0,861.0,0.6716
4,4,4,4,4,4,4,4,4,4,5132,2019-01-07,APCOTEXIND,EQ,525.2,529.4,531.9,524.0,526.9,526.0,527.76,2926,154423535000.0,178.0,1431.0,0.4891
5,5,5,5,5,5,5,5,5,5,5133,2019-01-08,APCOTEXIND,EQ,526.0,526.0,530.0,516.0,523.5,520.35,522.32,1049,54790910000.0,144.0,680.0,0.6482
6,6,6,6,6,6,6,6,6,6,5134,2019-01-09,APCOTEXIND,EQ,520.35,520.8,531.0,520.75,527.0,529.2,525.27,4215,221399210000.0,167.0,2921.0,0.693
7,7,7,7,7,7,7,7,7,7,5135,2019-01-10,APCOTEXIND,EQ,529.2,529.55,529.55,516.7,524.95,524.9,522.71,2930,153154180000.0,264.0,1623.0,0.5539000000000001
8,8,8,8,8,8,8,8,8,8,5136,2019-01-11,APCOTEXIND,EQ,524.9,524.95,525.95,518.05,525.95,523.7,521.87,1840,96024825000.0,128.0,1378.0,0.7489
9,9,9,9,9,9,9,9,9,9,5137,2019-01-14,APCOTEXIND,EQ,523.7,523.0,539.0,516.05,537.4,535.95,531.72,6133,326103635000.0,239.0,3440.0,0.5609000000000001
10,10,10,10,10,10,10,10,10,10,5138,2019-01-15,APCOTEXIND,EQ,535.95,537.5,537.5,522.4,522.4,524.6,527.26,2428,128018489999.99995,161.0,1830.0,0.7537
11,11,11,11,11,11,11,11,11,11,5139,2019-01-16,APCOTEXIND,EQ,524.6,518.5,535.85,518.5,527.0,527.55,529.64,3453,182884320000.0,129.0,3140.0,0.9094
12,12,12,12,12,12,12,12,12,12,5140,2019-01-17,APCOTEXIND,EQ,527.55,534.95,535.0,518.0,519.95,519.65,521.86,9087,474217320000.0,327.0,7444.0,0.8192
13,13,13,13,13,13,13,13,13,13,5141,2019-01-18,APCOTEXIND,EQ,519.65,522.0,534.0,518.0,518.0,518.8,519.61,3100,161078785000.0,123.0,2627.0,0.8473999999999999
14,14,14,14,14,14,14,14,14,14,5142,2019-01-21,APCOTEXIND,EQ,518.8,516.0,525.0,511.2,523.95,514.7,516.39,3139,162095830000.0,237.0,2113.0,0.6731
15,15,15,15,15,15,15,15,15,15,5143,2019-01-22,APCOTEXIND,EQ,514.7,512.4,517.65,505.45,507.0,508.0,511.66,4618,236283555000.0,270.0,3771.0,0.8166
16,16,16,16,16,16,16,16,16,16,5144,2019-01-23,APCOTEXIND,EQ,508.0,510.55,518.3,505.0,515.0,512.7,512.96,5617,288130850000.0,302.0,3166.0,0.5636
17,17,17,17,17,17,17,17,17,17,5145,2019-01-24,APCOTEXIND,EQ,512.7,515.0,517.25,489.3,494.75,494.25,498.74,8917,444728475000.0,621.0,5476.0,0.6141
18,18,18,18,18,18,18,18,18,18,5146,2019-01-25,APCOTEXIND,EQ,494.25,494.0,501.4,483.0,485.0,486.15,489.93,8373,410215410000.0,436.0,4681.0,0.5590999999999999
19,19,19,19,19,19,19,19,19,19,5147,2019-01-28,APCOTEXIND,EQ,486.15,483.25,487.0,475.0,481.25,482.65,481.18,1209,58174915000.0,105.0,1012.0,0.8371
20,20,20,20,20,20,20,20,20,20,5148,2019-01-29,APCOTEXIND,EQ,482.65,491.0,491.0,476.0,476.3,480.65,484.16,4238,205186885000.0,167.0,3541.0,0.8355
21,21,21,21,21,21,21,21,21,21,5149,2019-01-30,APCOTEXIND,EQ,480.65,475.05,483.5,470.0,470.0,472.75,475.58,2049,97445790000.0,214.0,1485.0,0.7247
22,22,22,22,22,22,22,22,22,22,5150,2019-01-31,APCOTEXIND,EQ,472.75,474.95,474.95,453.75,456.0,459.3,463.37,5224,242066390000.0,387.0,3331.0,0.6376
23,23,23,23,23,23,23,23,23,23,5151,2019-02-01,APCOTEXIND,EQ,459.3,459.3,468.5,459.3,465.4,464.3,464.45,3824,177606265000.0,225.0,2346.0,0.6135
24,24,24,24,24,24,24,24,24,24,5152,2019-02-04,APCOTEXIND,EQ,464.3,477.0,477.0,441.0,447.95,449.7,449.07,5953,267331920000.0001,517.0,4285.0,0.7198000000000001
25,25,25,25,25,25,25,25,25,25,5153,2019-02-05,APCOTEXIND,EQ,449.7,451.75,451.9,430.05,432.5,435.0,434.65,7384,320944485000.0,488.0,4985.0,0.6751
26,26,26,26,26,26,26,26,26,26,5154,2019-02-06,APCOTEXIND,EQ,435.0,435.1,464.0,435.1,460.0,457.95,452.9,5511,249593705000.0,402.0,3053.0,0.5539999999999999
27,27,27,27,27,27,27,27,27,27,5155,2019-02-07,APCOTEXIND,EQ,457.95,458.2,467.95,437.0,437.0,445.35,453.49,5503,249558140000.0,322.0,3647.0,0.6627
28,28,28,28,28,28,28,28,28,28,5156,2019-02-08,APCOTEXIND,EQ,445.35,440.0,451.0,435.65,445.9,445.9,446.7,5434,242736510000.0,117.0,5049.0,0.9291
29,29,29,29,29,29,29,29,29,29,5157,2019-02-11,APCOTEXIND,EQ,445.9,447.6,447.6,433.05,444.95,445.4,443.58,2304,102200170000.0,204.0,1758.0,0.763
30,30,30,30,30,30,30,30,30,30,5158,2019-02-12,APCOTEXIND,EQ,445.4,444.0,452.7,440.0,445.75,444.15,442.79,2266,100335100000.0,185.0,1693.0,0.7471
31,31,31,31,31,31,31,31,31,31,5159,2019-02-13,APCOTEXIND,EQ,444.15,441.95,445.75,438.25,444.0,443.6,442.39,1110,49105085000.0,100.0,778.0,0.7009000000000001
32,32,32,32,32,32,32,32,32,32,5160,2019-02-14,APCOTEXIND,EQ,443.6,440.85,463.95,440.85,462.1,460.85,453.79,3606,163635395000.0,401.0,2081.0,0.5771000000000001
33,33,33,33,33,33,33,33,33,33,5161,2019-02-15,APCOTEXIND,EQ,460.85,460.85,466.15,450.0,451.5,451.35,456.55,834,38076305000.0,130.0,452.0,0.542
34,34,34,34,34,34,34,34,34,34,5162,2019-02-18,APCOTEXIND,EQ,451.35,451.0,464.35,442.1,446.5,450.1,449.34,4121,185172320000.0,313.0,3291.0,0.7986
35,35,35,35,35,35,35,35,35,35,5163,2019-02-19,APCOTEXIND,EQ,450.1,453.5,453.5,445.0,445.15,447.15,447.61,830,37151395000.0,163.0,356.0,0.4289
36,36,36,36,36,36,36,36,36,36,5164,2019-02-20,APCOTEXIND,EQ,447.15,449.7,456.1,447.3,450.0,453.8,450.57,792,35685225000.0,104.0,541.0,0.6831
37,37,37,37,37,37,37,37,37,37,5165,2019-02-21,APCOTEXIND,EQ,453.8,450.45,478.0,446.5,470.05,466.35,457.04,5732,261974875000.0,316.0,4213.0,0.735
38,38,38,38,38,38,38,38,38,38,5166,2019-02-22,APCOTEXIND,EQ,466.35,460.2,476.4,448.85,459.0,459.8,462.45,4012,185532935000.0,472.0,2081.0,0.5186999999999999
39,39,39,39,39,39,39,39,39,39,5167,2019-02-25,APCOTEXIND,EQ,459.8,468.75,471.5,455.6,460.0,462.4,464.12,1976,91709185000.0,278.0,1186.0,0.6002000000000001
40,40,40,40,40,40,40,40,40,40,5168,2019-02-26,APCOTEXIND,EQ,462.4,460.0,462.5,455.0,457.0,458.75,459.5,1851,85054260000.0,100.0,953.0,0.5149
41,41,41,41,41,41,41,41,41,41,5169,2019-02-27,APCOTEXIND,EQ,458.75,460.05,465.5,446.0,446.0,449.85,455.82,4073,185655200000.0,259.0,2244.0,0.5509000000000001
42,42,42,42,42,42,42,42,42,42,5170,2019-02-28,APCOTEXIND,EQ,449.85,455.8,469.0,447.65,454.6,453.95,453.9,13394,607953735000.0,231.0,11405.0,0.8515
43,43,43,43,43,43,43,43,43,43,5171,2019-03-01,APCOTEXIND,EQ,453.95,459.0,459.0,451.0,451.0,453.6,455.6,2833,129072695000.0,168.0,1485.0,0.5242
44,44,44,44,44,44,44,44,44,44,5172,2019-03-05,APCOTEXIND,EQ,453.6,453.05,470.0,451.0,463.1,467.35,462.91,5201,240758285000.0,431.0,3095.0,0.5951
45,45,45,45,45,45,45,45,45,45,5173,2019-03-06,APCOTEXIND,EQ,467.35,468.0,474.4,465.2,466.1,469.35,471.2,4481,211144670000.00006,321.0,2903.0,0.6478
46,46,46,46,46,46,46,46,46,46,5174,2019-03-07,APCOTEXIND,EQ,469.35,470.0,473.0,460.0,460.65,462.4,465.24,2793,129942314999.99995,245.0,1789.0,0.6405
47,47,47,47,47,47,47,47,47,47,5175,2019-03-08,APCOTEXIND,EQ,462.4,465.25,468.0,462.5,467.45,466.7,465.08,5625,261610100000.0,245.0,4386.0,0.7797000000000001
