Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,20MICRONS,EQ,42.2,42.05,44.75,41.7,44.65,44.25,44.14,77060,340123040000.0,501.0,41517,0.5388000000000001
2019-01-02,20MICRONS,EQ,44.25,45.5,45.95,43.8,44.45,44.05,45.18,164131,741468050000.0,1292.0,66318,0.4041
2019-01-03,20MICRONS,EQ,44.05,44.05,44.1,43.1,43.4,43.45,43.48,15741,68447485000.0,368.0,9487,0.6027
2019-01-04,20MICRONS,EQ,43.45,43.5,43.9,42.15,42.3,42.25,42.48,31692,134628839999.99995,388.0,21114,0.6662
2019-01-07,20MICRONS,EQ,42.25,42.55,43.45,42.0,42.8,42.65,42.78,28212,120681900000.0,419.0,17012,0.603
2019-01-08,20MICRONS,EQ,42.65,42.8,43.35,42.35,42.55,42.5,42.72,11192,47811635000.0,240.0,7555,0.675
2019-01-09,20MICRONS,EQ,42.5,43.1,43.1,41.8,42.0,42.05,42.26,14203,60025450000.0,228.0,10112,0.7120000000000001
2019-01-10,20MICRONS,EQ,42.05,41.55,42.5,41.55,41.8,41.95,42.05,13943,58629050000.0,214.0,8472,0.6076
2019-01-11,20MICRONS,EQ,41.95,42.3,43.0,41.0,42.0,41.85,42.0,13717,57608980000.000015,227.0,6528,0.4759000000000001
2019-01-14,20MICRONS,EQ,41.85,42.7,42.7,41.25,41.95,41.85,41.76,15544,64907905000.000015,243.0,8370,0.5385
2019-01-15,20MICRONS,EQ,41.85,42.0,42.85,41.35,42.0,41.85,41.97,14841,62285605000.000015,186.0,10426,0.7025
2019-01-16,20MICRONS,EQ,41.85,42.35,42.8,41.7,41.95,41.75,42.14,13524,56987060000.0,216.0,7435,0.5498
2019-01-17,20MICRONS,EQ,41.75,41.8,42.2,41.4,41.4,41.5,41.69,9321,38855410000.0,166.0,6524,0.6999
2019-01-18,20MICRONS,EQ,41.5,41.2,42.15,41.2,42.15,41.7,41.64,7469,31103200000.0,173.0,4463,0.5975
2019-01-21,20MICRONS,EQ,41.7,42.15,42.15,41.0,41.2,41.3,41.33,18473,76346875000.0,246.0,11645,0.6304
2019-01-22,20MICRONS,EQ,41.3,41.05,41.4,40.5,40.7,40.7,40.78,4626,18864145000.0,148.0,2872,0.6208
2019-01-23,20MICRONS,EQ,40.7,41.0,41.25,40.5,40.6,40.95,40.99,18204,74620065000.0,136.0,15297,0.8403
2019-01-24,20MICRONS,EQ,40.95,41.3,41.3,39.6,39.9,39.75,40.15,17041,68421485000.0,301.0,8809,0.5169
2019-01-25,20MICRONS,EQ,39.75,40.4,40.4,38.1,38.3,39.05,39.26,24253,95219895000.0,294.0,20929,0.8629000000000001
2019-01-28,20MICRONS,EQ,39.05,38.6,38.6,36.5,36.75,36.9,37.35,22187,82870885000.0,436.0,13249,0.5972
2019-01-29,20MICRONS,EQ,36.9,37.25,38.25,36.2,38.2,37.8,37.26,19630,73139590000.0,346.0,12661,0.645
2019-01-30,20MICRONS,EQ,37.8,37.95,39.2,37.45,38.0,38.0,38.14,15054,57412625000.0,271.0,8527,0.5664
2019-01-31,20MICRONS,EQ,38.0,38.0,39.0,36.65,37.2,37.05,37.26,31586,117702414999.99995,429.0,23994,0.7595999999999999
2019-02-01,20MICRONS,EQ,37.05,37.9,38.9,36.75,38.0,38.0,37.99,21920,83273180000.0,282.0,13422,0.6123
2019-02-04,20MICRONS,EQ,38.0,37.95,38.4,37.3,37.35,37.45,37.91,15667,59397894999.999985,127.0,12303,0.7853
2019-02-05,20MICRONS,EQ,37.45,37.45,39.65,37.05,37.6,37.3,37.33,8287,30936375000.0,139.0,6666,0.8044
2019-02-06,20MICRONS,EQ,37.3,37.9,38.25,36.4,36.7,36.6,36.95,13569,50138955000.0,271.0,8461,0.6236
2019-02-07,20MICRONS,EQ,36.6,37.25,39.4,36.3,39.3,37.1,37.17,34793,129310785000.00005,394.0,10257,0.2948
2019-02-08,20MICRONS,EQ,37.1,37.55,37.55,35.55,36.0,35.9,36.06,17566,63337685000.0,300.0,10335,0.5884
2019-02-11,20MICRONS,EQ,35.9,35.9,35.9,32.3,32.7,33.4,34.36,24889,85524535000.0,344.0,21611,0.8683
2019-02-12,20MICRONS,EQ,33.4,32.5,33.95,32.5,33.05,32.95,33.0,17334,57193555000.000015,370.0,13111,0.7564000000000001
2019-02-13,20MICRONS,EQ,32.95,33.15,34.95,33.15,34.15,34.0,34.01,16496,56106069999.99999,246.0,13381,0.8112
2019-02-14,20MICRONS,EQ,34.0,34.0,34.15,33.5,33.85,33.8,33.77,21424,72349000000.0,145.0,18371,0.8575
2019-02-15,20MICRONS,EQ,33.8,34.0,34.0,33.25,33.25,33.35,33.51,18361,61532930000.000015,145.0,14957,0.8146
2019-02-18,20MICRONS,EQ,33.35,33.0,34.0,33.0,33.55,33.55,33.67,10464,35236575000.0,171.0,7496,0.7164
2019-02-19,20MICRONS,EQ,33.55,33.85,34.1,33.5,33.5,34.0,33.85,47638,161271785000.0,132.0,45542,0.956
2019-02-20,20MICRONS,EQ,34.0,34.35,36.5,33.25,34.65,34.95,35.06,43426,152244450000.0,477.0,21381,0.4924
2019-02-21,20MICRONS,EQ,34.95,34.0,35.55,34.0,34.45,34.55,34.55,7489,25870805000.0,181.0,5506,0.7352
2019-02-22,20MICRONS,EQ,34.55,34.5,35.1,34.0,34.6,34.65,34.61,13658,47267945000.0,235.0,9160,0.6707
2019-02-25,20MICRONS,EQ,34.65,35.2,36.2,34.5,35.55,35.9,35.58,33738,120032189999.99995,397.0,20965,0.6214000000000001
2019-02-26,20MICRONS,EQ,35.9,34.9,35.9,34.5,35.3,35.1,35.24,19975,70389455000.0,431.0,7033,0.3521
2019-02-27,20MICRONS,EQ,35.1,35.55,36.35,34.5,34.85,34.85,35.59,18721,66632400000.0,329.0,11108,0.5933
2019-02-28,20MICRONS,EQ,34.85,34.75,37.1,33.6,36.8,36.55,36.4,33627,122393864999.99995,515.0,18016,0.5357999999999999
2019-03-01,20MICRONS,EQ,36.55,37.3,38.0,37.1,37.25,37.8,37.62,30685,115435314999.99995,347.0,19609,0.639
2019-03-05,20MICRONS,EQ,37.8,38.4,40.0,37.85,39.5,39.85,39.05,32809,128124735000.00005,382.0,23873,0.7276
2019-03-06,20MICRONS,EQ,39.85,40.4,41.45,39.75,40.4,40.55,40.7,38445,156469970000.0,401.0,21958,0.5712
2019-03-07,20MICRONS,EQ,40.55,41.4,41.4,39.0,39.5,39.45,40.25,20465,82373265000.0,350.0,10916,0.5334000000000001
2019-03-08,20MICRONS,EQ,39.45,39.0,40.1,38.1,38.8,38.4,39.06,30713,119950475000.0,376.0,7655,0.2492000000000001
2019-03-11,20MICRONS,EQ,38.4,37.7,39.8,37.7,39.2,39.35,39.07,14544,56818600000.0,190.0,11236,0.7726000000000001
