Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,ARVSMART,EQ,124.1,124.05,131.85,123.0,126.0,128.8,128.13,103273,1323239630000.0,1896,31652,0.3065
2019-01-02,ARVSMART,EQ,128.8,125.95,127.4,123.45,124.0,124.05,125.48,22829,286459715000.0,590,10044,0.44
2019-01-03,ARVSMART,EQ,124.05,124.05,127.95,122.4,122.8,123.35,124.84,20236,252633505000.0,633,6599,0.3261
2019-01-04,ARVSMART,EQ,123.35,123.3,124.5,121.7,124.0,122.65,123.06,5856,72062530000.0,307,3278,0.5598
2019-01-07,ARVSMART,EQ,122.65,128.0,129.0,123.15,123.5,124.6,126.02,47563,599372460000.0,1037,13972,0.2938
2019-01-08,ARVSMART,EQ,124.6,124.6,125.3,122.7,123.25,123.55,123.77,11676,144508965000.0,449,4228,0.3621
2019-01-09,ARVSMART,EQ,123.55,123.25,124.85,122.0,123.15,122.7,123.49,9817,121227945000.0,316,5042,0.5136000000000001
2019-01-10,ARVSMART,EQ,122.7,123.0,125.0,122.0,122.95,122.65,123.32,14257,175824245000.0,309,10105,0.7088
2019-01-11,ARVSMART,EQ,122.65,129.0,129.0,124.05,124.1,125.1,125.74,42081,529117280000.0,1188,13171,0.313
2019-01-14,ARVSMART,EQ,125.1,124.9,124.9,122.3,122.75,123.15,123.0,5153,63382925000.0,224,2275,0.4415
2019-01-15,ARVSMART,EQ,123.15,125.35,125.35,123.0,123.25,123.6,123.89,6455,79972505000.0,206,4432,0.6866
2019-01-16,ARVSMART,EQ,123.6,123.0,130.8,122.6,125.15,126.4,127.45,69712,888502080000.0001,1686,14519,0.2083
2019-01-17,ARVSMART,EQ,126.4,127.0,127.85,124.25,125.8,124.6,125.72,14880,187074080000.0,439,7035,0.4728
2019-01-18,ARVSMART,EQ,124.6,125.05,128.25,123.25,124.0,124.3,126.13,37083,467715550000.0,811,11001,0.2967
2019-01-21,ARVSMART,EQ,124.3,126.95,126.95,124.4,124.4,124.9,125.57,25167,316013575000.0,437,17561,0.6978
2019-01-22,ARVSMART,EQ,124.9,123.6,127.7,122.1,123.9,123.05,123.76,11150,137989585000.0,311,7752,0.6951999999999999
2019-01-23,ARVSMART,EQ,123.05,123.9,124.5,121.15,121.25,122.05,123.27,6672,82244605000.0,195,4358,0.6531999999999999
2019-01-24,ARVSMART,EQ,122.05,123.55,123.9,120.0,120.2,120.3,121.35,14471,175611775000.0,286,11324,0.7825
2019-01-25,ARVSMART,EQ,120.3,121.9,123.0,119.35,119.4,119.6,120.19,8369,100587420000.0,205,5548,0.6629
2019-01-28,ARVSMART,EQ,119.6,119.7,119.7,113.95,115.25,115.9,115.41,13437,155075090000.0,443,10416,0.7752
2019-01-29,ARVSMART,EQ,115.9,114.85,122.65,113.7,119.0,118.85,115.68,14448,167135790000.0,395,10829,0.7495
2019-01-30,ARVSMART,EQ,118.85,119.0,121.7,117.2,120.25,120.0,119.32,20479,244360545000.0001,495,11822,0.5773
2019-01-31,ARVSMART,EQ,120.0,138.8,138.8,123.95,125.4,124.65,128.43,145008,1862376980000.0,2213,68673,0.4736
2019-02-01,ARVSMART,EQ,124.65,125.7,129.0,124.1,125.0,125.7,126.4,36071,455952805000.0,636,22060,0.6116
2019-02-04,ARVSMART,EQ,125.7,130.75,130.75,123.25,125.0,124.9,126.11,63877,805551175000.0,1357,22003,0.34450000000000003
2019-02-05,ARVSMART,EQ,124.9,125.0,125.0,112.6,115.5,115.2,117.44,33979,399035460000.0,918,21899,0.6445000000000001
2019-02-06,ARVSMART,EQ,115.2,113.25,117.35,112.0,115.85,115.75,114.11,26279,299859700000.0,513,17723,0.6744
2019-02-07,ARVSMART,EQ,115.75,116.95,117.8,114.0,114.0,115.0,115.76,14822,171579320000.0,373,10365,0.6993
2019-02-08,ARVSMART,EQ,115.0,114.1,116.65,112.6,114.0,114.1,115.01,20889,240235340000.0,414,10411,0.4984000000000001
2019-02-11,ARVSMART,EQ,114.1,113.0,114.0,112.25,113.0,113.1,113.39,9853,111724955000.0,173,8480,0.8606999999999999
2019-02-12,ARVSMART,EQ,113.1,111.0,112.35,109.25,110.0,110.0,110.86,14770,163739680000.0,351,11741,0.7948999999999999
2019-02-13,ARVSMART,EQ,110.0,110.05,111.7,107.7,111.0,110.85,110.54,20543,227091280000.0,616,12573,0.612
2019-02-14,ARVSMART,EQ,110.85,109.0,115.0,109.0,113.2,112.75,112.9,14315,161614945000.0,281,10803,0.7547
2019-02-15,ARVSMART,EQ,112.75,111.5,114.0,109.8,114.0,113.4,112.46,8395,94409365000.0,302,5991,0.7136
2019-02-18,ARVSMART,EQ,113.4,114.0,114.0,109.9,112.0,111.8,112.24,4523,50765335000.0,185,3695,0.8169
2019-02-19,ARVSMART,EQ,111.8,111.25,121.4,111.25,115.75,116.1,117.06,66938,783566920000.0,1532,17924,0.26780000000000004
2019-02-20,ARVSMART,EQ,116.1,119.75,119.75,113.4,115.55,116.05,116.37,24737,287866805000.0,815,14060,0.5684
2019-02-21,ARVSMART,EQ,116.05,116.3,119.0,114.2,118.7,117.55,117.18,10800,126552630000.0,428,7043,0.6520999999999999
2019-02-22,ARVSMART,EQ,117.55,117.95,124.6,117.95,122.0,121.95,121.8,26454,322202245000.0,741,15052,0.569
2019-02-25,ARVSMART,EQ,121.95,127.35,127.35,121.0,122.0,121.85,123.14,27791,342224495000.0,580,16098,0.5793
2019-02-26,ARVSMART,EQ,121.85,117.95,118.3,114.1,117.35,116.7,116.74,15011,175239450000.0,428,8610,0.5736
2019-02-27,ARVSMART,EQ,116.7,118.0,119.75,114.25,114.5,115.85,116.96,14149,165491270000.0,389,7547,0.5334000000000001
2019-02-28,ARVSMART,EQ,115.85,117.45,117.75,116.0,117.3,116.8,116.63,3058,35665750000.0,185,1520,0.4971
2019-03-01,ARVSMART,EQ,116.8,118.5,122.7,116.85,120.5,119.55,119.99,17728,212719940000.0,529,8296,0.468
