,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,2232,2019-01-01,BAYERCROP,EQ,4219.3,4219.3,4249.8,4185.0,4214.0,4212.95,4219.94,1904,803476715000.0,618.0,1124,0.5903
1,1,1,1,1,1,1,1,1,1,2233,2019-01-02,BAYERCROP,EQ,4212.95,4215.9,4236.0,4173.05,4219.8,4199.6,4200.15,3010,1264244435000.0,1168.0,2204,0.7322
2,2,2,2,2,2,2,2,2,2,2234,2019-01-03,BAYERCROP,EQ,4199.6,4219.5,4268.85,4182.6,4198.0,4214.1,4221.02,9164,3868138345000.0015,3304.0,5992,0.6539
3,3,3,3,3,3,3,3,3,3,2235,2019-01-04,BAYERCROP,EQ,4214.1,4219.0,4279.35,4180.0,4243.0,4245.25,4198.3,8252,3464437329999.9995,1824.0,6931,0.8399
4,4,4,4,4,4,4,4,4,4,2236,2019-01-07,BAYERCROP,EQ,4245.25,4266.45,4280.0,4191.05,4269.35,4260.55,4240.67,11231,4762700025000.0,3947.0,8589,0.7648
5,5,5,5,5,5,5,5,5,5,2237,2019-01-08,BAYERCROP,EQ,4260.55,4237.95,4305.95,4208.3,4230.0,4243.0,4249.12,14159,6016330635000.0,3366.0,8097,0.5719
6,6,6,6,6,6,6,6,6,6,2238,2019-01-09,BAYERCROP,EQ,4243.0,4220.0,4286.65,4200.0,4214.0,4234.7,4234.37,8234,3486583629999.9995,3067.0,4784,0.5810000000000001
7,7,7,7,7,7,7,7,7,7,2239,2019-01-10,BAYERCROP,EQ,4234.7,4234.35,4249.0,4215.05,4216.0,4233.55,4233.08,3190,1350352225000.0,1415.0,2280,0.7147
8,8,8,8,8,8,8,8,8,8,2240,2019-01-11,BAYERCROP,EQ,4233.55,4237.2,4238.2,4211.25,4235.0,4231.0,4227.02,4265,1802822205000.0,2347.0,3211,0.7529000000000001
9,9,9,9,9,9,9,9,9,9,2241,2019-01-14,BAYERCROP,EQ,4231.0,4208.75,4235.95,4175.3,4229.95,4199.1,4199.83,12402,5208632160000.0,1488.0,11354,0.9155
10,10,10,10,10,10,10,10,10,10,2242,2019-01-15,BAYERCROP,EQ,4199.1,4160.0,4244.9,4160.0,4175.0,4197.2,4199.39,4291,1801958650000.0,1541.0,2721,0.6341
11,11,11,11,11,11,11,11,11,11,2243,2019-01-16,BAYERCROP,EQ,4197.2,4211.1,4325.0,4183.0,4305.0,4293.0,4265.55,5204,2219791490000.0,2165.0,3358,0.6453
12,12,12,12,12,12,12,12,12,12,2244,2019-01-17,BAYERCROP,EQ,4293.0,4309.6,4374.0,4251.05,4350.0,4326.55,4318.74,4914,2122229310000.0,2255.0,2806,0.5710000000000001
13,13,13,13,13,13,13,13,13,13,2245,2019-01-18,BAYERCROP,EQ,4326.55,4331.0,4351.95,4305.05,4330.0,4325.9,4327.57,4954,2143875940000.0,2451.0,3327,0.6716
14,14,14,14,14,14,14,14,14,14,2246,2019-01-21,BAYERCROP,EQ,4325.9,4297.45,4373.95,4239.95,4273.05,4323.6,4311.96,2557,1102569390000.0,1299.0,1829,0.7153
15,15,15,15,15,15,15,15,15,15,2247,2019-01-22,BAYERCROP,EQ,4323.6,4300.05,4325.0,4232.3,4280.0,4275.4,4288.93,20771,8908535745000.0,1869.0,19356,0.9319
16,16,16,16,16,16,16,16,16,16,2248,2019-01-23,BAYERCROP,EQ,4275.4,4258.2,4300.0,4235.05,4255.0,4283.0,4278.23,2750,1176514210000.0,1395.0,1619,0.5887
17,17,17,17,17,17,17,17,17,17,2249,2019-01-24,BAYERCROP,EQ,4283.0,4291.45,4322.9,4222.55,4232.0,4279.0,4279.15,3296,1410407745000.0,1235.0,2596,0.7876000000000001
18,18,18,18,18,18,18,18,18,18,2250,2019-01-25,BAYERCROP,EQ,4279.0,4275.95,4319.9,4272.05,4304.95,4308.8,4306.14,3831,1649683675000.0,2063.0,2937,0.7666
19,19,19,19,19,19,19,19,19,19,2251,2019-01-28,BAYERCROP,EQ,4308.8,4267.0,4348.95,4166.6,4325.0,4323.25,4279.42,3172,1357432345000.0,1664.0,1774,0.5593
20,20,20,20,20,20,20,20,20,20,2252,2019-01-29,BAYERCROP,EQ,4323.25,4289.85,4379.15,4239.95,4368.0,4357.15,4328.27,3280,1419673095000.0,1951.0,1972,0.6012
21,21,21,21,21,21,21,21,21,21,2253,2019-01-30,BAYERCROP,EQ,4357.15,4331.1,4379.85,4296.1,4305.0,4356.6,4339.66,4472,1940694015000.0,1270.0,2991,0.6688
22,22,22,22,22,22,22,22,22,22,2254,2019-01-31,BAYERCROP,EQ,4356.6,4386.8,4449.8,4328.05,4400.0,4377.55,4387.47,5060,2220060540000.0,2821.0,3139,0.6204
23,23,23,23,23,23,23,23,23,23,2255,2019-02-01,BAYERCROP,EQ,4377.55,4445.95,4446.0,4330.05,4350.0,4368.4,4367.77,4471,1952831545000.0,2031.0,3276,0.7327
24,24,24,24,24,24,24,24,24,24,2256,2019-02-04,BAYERCROP,EQ,4368.4,4336.65,4365.0,4255.0,4258.0,4300.65,4313.12,3670,1582915915000.0,1376.0,2680,0.7302
25,25,25,25,25,25,25,25,25,25,2257,2019-02-05,BAYERCROP,EQ,4300.65,4333.85,4480.0,4232.0,4324.95,4343.15,4323.36,11241,4859885645000.0,2089.0,7857,0.6990000000000001
26,26,26,26,26,26,26,26,26,26,2258,2019-02-06,BAYERCROP,EQ,4343.15,4343.1,4400.0,4305.25,4327.8,4342.35,4338.45,4659,2021286000000.0,2260.0,3747,0.8042
27,27,27,27,27,27,27,27,27,27,2259,2019-02-07,BAYERCROP,EQ,4342.35,4334.2,4355.0,4262.55,4262.55,4300.8,4310.51,4201,1810847080000.0,1816.0,2904,0.6912999999999999
28,28,28,28,28,28,28,28,28,28,2260,2019-02-08,BAYERCROP,EQ,4300.8,4314.95,4330.0,4214.55,4328.0,4299.6,4263.88,4189,1786140800000.0,2183.0,2087,0.4982
29,29,29,29,29,29,29,29,29,29,2261,2019-02-11,BAYERCROP,EQ,4299.6,4266.45,4296.6,4202.0,4204.05,4237.5,4236.75,4867,2062027855000.0,2504.0,2741,0.5632
30,30,30,30,30,30,30,30,30,30,2262,2019-02-12,BAYERCROP,EQ,4237.5,4217.5,4364.0,4200.0,4325.05,4312.35,4274.09,4503,1924620975000.0,1778.0,2487,0.5523
31,31,31,31,31,31,31,31,31,31,2263,2019-02-13,BAYERCROP,EQ,4312.35,4346.95,4376.45,4260.0,4355.0,4343.5,4274.68,22249,9510738145000.0,1701.0,20831,0.9363
32,32,32,32,32,32,32,32,32,32,2264,2019-02-14,BAYERCROP,EQ,4343.5,4325.05,4325.05,4265.0,4290.2,4298.35,4294.84,2825,1213292605000.0,1540.0,1606,0.5685
