,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,436,2019-01-01,ARIHANTSUP,EQ,60.65,61.95,62.0,58.05,59.0,58.55,59.72,29243,174634475000.0,567,13852,0.4737
1,1,1,1,1,1,1,1,1,1,437,2019-01-02,ARIHANTSUP,EQ,58.55,59.0,59.1,57.0,59.05,58.4,58.49,13059,76383355000.0,339,944,0.0723
2,2,2,2,2,2,2,2,2,2,438,2019-01-03,ARIHANTSUP,EQ,58.4,58.55,59.6,57.8,59.0,58.95,58.81,27808,163544185000.0,331,10009,0.35990000000000005
3,3,3,3,3,3,3,3,3,3,439,2019-01-04,ARIHANTSUP,EQ,58.95,59.5,59.65,57.5,57.5,58.35,58.53,26376,154377195000.0,473,8608,0.3264
4,4,4,4,4,4,4,4,4,4,440,2019-01-07,ARIHANTSUP,EQ,58.35,58.35,59.6,56.1,56.2,57.25,58.12,20658,120065539999.99995,692,7817,0.3784000000000001
5,5,5,5,5,5,5,5,5,5,441,2019-01-08,ARIHANTSUP,EQ,57.25,58.4,58.8,52.1,53.4,52.9,53.5,105039,562010840000.0,1280,68789,0.6548999999999999
6,6,6,6,6,6,6,6,6,6,442,2019-01-09,ARIHANTSUP,EQ,52.9,54.5,54.95,52.5,54.35,54.35,53.97,33084,178567060000.0,854,19204,0.5805
7,7,7,7,7,7,7,7,7,7,443,2019-01-10,ARIHANTSUP,EQ,54.35,54.55,56.0,53.2,54.9,54.7,54.17,22622,122532435000.00005,942,8387,0.3707
8,8,8,8,8,8,8,8,8,8,444,2019-01-11,ARIHANTSUP,EQ,54.7,55.0,55.05,53.25,53.5,54.05,54.3,25328,137528090000.0,379,12899,0.5093
9,9,9,9,9,9,9,9,9,9,445,2019-01-14,ARIHANTSUP,EQ,54.05,53.55,54.6,51.3,54.2,53.35,53.44,24054,128539514999.99995,461,3767,0.15660000000000002
10,10,10,10,10,10,10,10,10,10,446,2019-01-15,ARIHANTSUP,EQ,53.35,54.6,55.0,52.05,54.0,53.45,53.81,29406,158225280000.0,1246,14192,0.4826
11,11,11,11,11,11,11,11,11,11,447,2019-01-16,ARIHANTSUP,EQ,53.45,53.65,55.0,52.95,53.5,54.2,54.08,39375,212921315000.0,623,12310,0.31260000000000004
12,12,12,12,12,12,12,12,12,12,448,2019-01-17,ARIHANTSUP,EQ,54.2,54.25,55.7,53.5,55.7,55.0,53.97,22963,123934085000.00005,147,9690,0.422
13,13,13,13,13,13,13,13,13,13,449,2019-01-18,ARIHANTSUP,EQ,55.0,54.5,55.9,54.5,55.15,54.8,54.97,21259,116853489999.99995,290,6169,0.2902
14,14,14,14,14,14,14,14,14,14,450,2019-01-21,ARIHANTSUP,EQ,54.8,59.4,59.4,53.75,55.0,55.2,55.33,46381,256648440000.0,1011,15571,0.3357
15,15,15,15,15,15,15,15,15,15,451,2019-01-22,ARIHANTSUP,EQ,55.2,55.2,55.65,52.5,54.0,53.95,54.3,31693,172077935000.0,435,14809,0.4673
16,16,16,16,16,16,16,16,16,16,452,2019-01-23,ARIHANTSUP,EQ,53.95,54.45,55.0,53.55,54.0,53.75,54.12,17991,97370200000.0,160,6096,0.33880000000000005
17,17,17,17,17,17,17,17,17,17,453,2019-01-24,ARIHANTSUP,EQ,53.75,54.0,55.0,51.5,52.35,52.0,52.97,28822,152682100000.0,442,12478,0.4329
18,18,18,18,18,18,18,18,18,18,454,2019-01-25,ARIHANTSUP,EQ,52.0,53.8,53.8,50.5,51.3,50.75,51.81,22193,114987530000.0,213,8228,0.3707
19,19,19,19,19,19,19,19,19,19,455,2019-01-28,ARIHANTSUP,EQ,50.75,50.95,54.0,50.5,51.5,50.7,51.31,18741,96154590000.0,216,3725,0.1988
20,20,20,20,20,20,20,20,20,20,456,2019-01-29,ARIHANTSUP,EQ,50.7,52.05,53.25,51.0,51.7,51.25,51.41,19267,99054785000.0,199,11077,0.5749000000000001
21,21,21,21,21,21,21,21,21,21,457,2019-01-30,ARIHANTSUP,EQ,51.25,51.45,53.3,50.25,51.45,50.95,51.0,22356,114016775000.0,229,9925,0.444
